CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,DEN,Bobby Humphrey,HumpBo00,1989-09-10,1989,1,REG,0,6,15,0,0,0,0,0,0,0,0,0,nan,nan
2,DEN,Bobby Humphrey,HumpBo00,1989-09-18,1989,2,REG,0,10,76,1,0,0,0,0,0,0,0,0,nan,nan
3,DEN,Bobby Humphrey,HumpBo00,1989-09-24,1989,3,REG,0,19,57,0,4,3,22,0,0,0,0,0,nan,nan
4,DEN,Bobby Humphrey,HumpBo00,1989-10-01,1989,4,REG,0,10,44,0,0,0,0,0,0,0,0,0,nan,nan
5,DEN,Bobby Humphrey,HumpBo00,1989-10-08,1989,5,REG,1,23,102,1,2,1,3,0,0,0,0,0,nan,nan
6,DEN,Bobby Humphrey,HumpBo00,1989-10-15,1989,6,REG,1,11,37,1,0,0,0,0,0,0,0,0,nan,nan
7,DEN,Bobby Humphrey,HumpBo00,1989-10-22,1989,7,REG,1,17,50,1,1,0,0,0,0,0,0,0,nan,nan
8,DEN,Bobby Humphrey,HumpBo00,1989-10-29,1989,8,REG,1,12,44,0,2,0,0,0,0,0,0,0,nan,nan
9,DEN,Bobby Humphrey,HumpBo00,1989-11-05,1989,9,REG,1,25,105,2,5,4,30,0,0,0,0,0,nan,nan
10,DEN,Bobby Humphrey,HumpBo00,1989-11-12,1989,10,REG,1,21,77,0,2,1,-1,0,0,0,0,0,nan,nan
11,DEN,Bobby Humphrey,HumpBo00,1989-11-20,1989,11,REG,1,31,110,0,2,0,0,0,0,0,0,0,nan,nan
12,DEN,Bobby Humphrey,HumpBo00,1989-11-26,1989,12,REG,1,25,86,1,0,0,0,0,0,0,0,0,nan,nan
13,DEN,Bobby Humphrey,HumpBo00,1989-12-03,1989,13,REG,1,31,125,0,5,5,45,0,0,0,0,0,nan,nan
14,DEN,Bobby Humphrey,HumpBo00,1989-12-10,1989,14,REG,1,15,44,0,5,5,36,0,0,0,0,0,nan,nan
15,DEN,Bobby Humphrey,HumpBo00,1989-12-16,1989,15,REG,1,23,128,0,1,1,6,0,0,0,0,0,nan,nan
16,DEN,Bobby Humphrey,HumpBo00,1989-12-24,1989,16,REG,1,15,51,0,3,2,15,1,0,0,0,0,nan,nan
0,DEN,Bobby Humphrey,HumpBo00,1990-01-07,1989,17,DNP,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
17,DEN,Bobby Humphrey,HumpBo00,1990-01-07,1989,18,POST,1,18,85,0,1,1,6,0,0,0,0,0,nan,nan
18,DEN,Bobby Humphrey,HumpBo00,1990-01-14,1989,19,POST,1,8,23,0,2,1,23,0,0,0,0,0,nan,nan
19,DEN,Bobby Humphrey,HumpBo00,1990-01-28,1989,20,POST,1,12,61,0,4,3,38,0,0,0,0,0,nan,nan
20,DEN,Bobby Humphrey,HumpBo00,1990-09-09,1990,1,REG,1,11,24,0,1,0,0,0,0,0,0,0,nan,nan
21,DEN,Bobby Humphrey,HumpBo00,1990-09-17,1990,2,REG,1,19,132,2,1,0,0,0,0,0,0,0,nan,nan
22,DEN,Bobby Humphrey,HumpBo00,1990-09-23,1990,3,REG,1,25,129,0,2,2,11,0,0,0,0,0,nan,nan
23,DEN,Bobby Humphrey,HumpBo00,1990-09-30,1990,4,REG,1,34,177,1,1,1,3,0,0,0,0,0,nan,nan
24,DEN,Bobby Humphrey,HumpBo00,1990-10-08,1990,5,REG,1,20,106,1,4,2,15,0,0,0,0,0,nan,nan
