CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2017-09-11,2017,REG,1,MIN,1,22,127,0,5,3,10,0,51,0
2,2017-09-17,2017,REG,2,MIN,1,12,64,0,3,2,0,0,37,0
3,2017-09-24,2017,REG,3,MIN,1,27,97,1,5,5,72,0,54,0
4,2017-10-01,2017,REG,4,MIN,1,13,66,1,3,1,8,0,27,0
0,2017-10-09,2017,DNP,5,MIN,0,0,0,0,0,0,0,0,0,0
0,2017-10-15,2017,DNP,6,MIN,0,0,0,0,0,0,0,0,0,0
0,2017-10-22,2017,DNP,7,MIN,0,0,0,0,0,0,0,0,0,0
0,2017-10-29,2017,DNP,8,MIN,0,0,0,0,0,0,0,0,0,0
0,,2017,BYE,9,MIN,0,0,0,0,0,0,0,0,0,0
0,2017-11-12,2017,DNP,10,MIN,0,0,0,0,0,0,0,0,0,0
0,2017-11-19,2017,DNP,11,MIN,0,0,0,0,0,0,0,0,0,0
0,2017-11-23,2017,DNP,12,MIN,0,0,0,0,0,0,0,0,0,0
0,2017-12-03,2017,DNP,13,MIN,0,0,0,0,0,0,0,0,0,0
0,2017-12-10,2017,DNP,14,MIN,0,0,0,0,0,0,0,0,0,0
0,2017-12-17,2017,DNP,15,MIN,0,0,0,0,0,0,0,0,0,0
0,2017-12-23,2017,DNP,16,MIN,0,0,0,0,0,0,0,0,0,0
0,2017-12-31,2017,DNP,17,MIN,0,0,0,0,0,0,0,0,0,0
5,2018-09-09,2018,REG,1,MIN,1,16,40,0,7,6,55,0,57,0
6,2018-09-16,2018,REG,2,MIN,1,10,38,0,5,3,52,0,50,0
0,2018-09-23,2018,DNP,3,MIN,0,0,0,0,0,0,0,0,0,0
7,2018-09-27,2018,REG,4,MIN,1,10,20,0,0,0,0,0,18,0
0,2018-10-07,2018,DNP,5,MIN,0,0,0,0,0,0,0,0,0,0
0,2018-10-14,2018,DNP,6,MIN,0,0,0,0,0,0,0,0,0,0
0,2018-10-21,2018,DNP,7,MIN,0,0,0,0,0,0,0,0,0,0
0,2018-10-28,2018,DNP,8,MIN,0,0,0,0,0,0,0,0,0,0
8,2018-11-04,2018,REG,9,MIN,0,10,89,0,4,4,20,0,28,0
0,,2018,BYE,10,MIN,0,0,0,0,0,0,0,0,0,0
9,2018-11-18,2018,REG,11,MIN,1,9,12,0,3,3,-2,0,59,0
10,2018-11-25,2018,REG,12,MIN,1,10,29,0,3,3,47,1,41,0
11,2018-12-02,2018,REG,13,MIN,1,9,84,0,10,8,22,0,47,0
12,2018-12-10,2018,REG,14,MIN,1,13,55,0,7,5,28,1,50,0
13,2018-12-16,2018,REG,15,MIN,1,19,136,2,2,1,27,0,42,0
14,2018-12-23,2018,REG,16,MIN,1,16,73,0,3,3,35,0,46,0
15,2018-12-30,2018,REG,17,MIN,1,11,39,0,5,4,21,0,53,0
16,2019-09-08,2019,REG,1,MIN,1,21,111,2,2,2,9,0,36,0
17,2019-09-15,2019,REG,2,MIN,1,20,154,1,3,3,37,0,47,0
18,2019-09-22,2019,REG,3,MIN,1,16,110,1,5,4,33,0,37,0
19,2019-09-29,2019,REG,4,MIN,1,14,35,1,8,6,35,0,47,0
20,2019-10-06,2019,REG,5,MIN,1,21,132,0,6,6,86,0,43,0
21,2019-10-13,2019,REG,6,MIN,1,16,41,1,2,2,13,0,44,0
22,2019-10-20,2019,REG,7,MIN,1,25,142,2,2,1,7,0,51,0
23,2019-10-24,2019,REG,8,MIN,1,23,98,1,6,5,73,0,51,0
24,2019-11-03,2019,REG,9,MIN,1,21,71,0,7,4,45,0,57,0
25,2019-11-10,2019,REG,10,MIN,1,26,97,1,7,7,86,0,56,0
26,2019-11-17,2019,REG,11,MIN,1,11,26,1,6,5,31,0,50,0
0,,2019,BYE,12,MIN,0,0,0,0,0,0,0,0,0,0
27,2019-12-02,2019,REG,13,MIN,1,9,29,1,4,3,35,0,24,0
28,2019-12-08,2019,REG,14,MIN,1,18,62,1,2,2,13,0,33,0
29,2019-12-15,2019,REG,15,MIN,1,9,27,0,3,3,16,0,28,0
0,2019-12-23,2019,DNP,16,MIN,0,0,0,0,0,0,0,0,0,0
0,2019-12-29,2019,DNP,17,MIN,0,0,0,0,0,0,0,0,0,0
