CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,2013-09-08,2013,DNP,1,PIT,0,0,0,0,0,0,0,0,0,0
0,2013-09-16,2013,DNP,2,PIT,0,0,0,0,0,0,0,0,0,0
0,2013-09-22,2013,DNP,3,PIT,0,0,0,0,0,0,0,0,0,0
1,2013-09-29,2013,REG,4,PIT,1,16,57,2,5,4,27,0,60,0
0,1970-01-01,2013,BYE,5,PIT,0,0,0,0,0,0,0,0,0,0
2,2013-10-13,2013,REG,6,PIT,1,16,34,0,3,3,22,0,47,0
3,2013-10-20,2013,REG,7,PIT,1,19,93,0,1,1,6,0,45,0
4,2013-10-27,2013,REG,8,PIT,1,13,24,1,7,5,27,0,55,0
5,2013-11-03,2013,REG,9,PIT,1,16,74,0,10,4,65,0,51,0
6,2013-11-10,2013,REG,10,PIT,1,22,57,1,3,3,39,0,46,0
7,2013-11-17,2013,REG,11,PIT,1,18,36,0,5,4,52,0,61,0
8,2013-11-24,2013,REG,12,PIT,1,23,80,0,5,2,18,0,48,0
9,2013-11-28,2013,REG,13,PIT,1,16,73,1,9,7,63,0,60,0
10,2013-12-08,2013,REG,14,PIT,1,15,61,0,9,5,19,0,55,0
11,2013-12-15,2013,REG,15,PIT,1,24,57,1,5,5,50,0,49,0
12,2013-12-22,2013,REG,16,PIT,1,26,124,1,3,1,5,0,50,0
13,2013-12-29,2013,REG,17,PIT,1,20,90,1,1,1,6,0,50,0
14,2014-09-07,2014,REG,1,PIT,1,21,109,1,7,6,88,0,57,0
15,2014-09-11,2014,REG,2,PIT,1,11,59,0,5,5,48,0,51,0
16,2014-09-21,2014,REG,3,PIT,1,21,147,0,4,2,10,0,51,1
17,2014-09-28,2014,REG,4,PIT,1,19,63,0,7,6,46,0,61,0
18,2014-10-05,2014,REG,5,PIT,1,15,82,0,6,5,36,0,46,0
19,2014-10-12,2014,REG,6,PIT,1,18,82,0,6,4,23,0,65,0
20,2014-10-20,2014,REG,7,PIT,1,12,57,0,8,8,88,1,48,1
21,2014-10-26,2014,REG,8,PIT,1,24,92,0,7,6,56,0,66,0
22,2014-11-02,2014,REG,9,PIT,1,10,20,0,6,5,38,1,51,1
23,2014-11-09,2014,REG,10,PIT,1,11,36,0,10,8,33,0,57,0
24,2014-11-17,2014,REG,11,PIT,1,33,204,1,4,2,18,0,70,0
0,1970-01-01,2014,BYE,12,PIT,0,0,0,0,0,0,0,0,0,0
25,2014-11-30,2014,REG,13,PIT,1,21,95,1,11,8,159,0,87,0
26,2014-12-07,2014,REG,14,PIT,1,26,185,2,9,6,50,1,68,0
27,2014-12-14,2014,REG,15,PIT,1,20,47,2,7,5,72,0,59,0
28,2014-12-21,2014,REG,16,PIT,1,20,63,1,2,1,9,0,50,1
29,2014-12-28,2014,REG,17,PIT,1,8,20,0,6,6,80,0,40,0
0,2015-09-10,2015,SUSP,1,PIT,0,0,0,0,0,0,0,0,0,0
0,2015-09-20,2015,SUSP,2,PIT,0,0,0,0,0,0,0,0,0,0
30,2015-09-27,2015,REG,3,PIT,1,19,62,1,8,7,70,0,60,0
31,2015-10-01,2015,REG,4,PIT,1,22,129,1,7,7,21,0,62,0
32,2015-10-12,2015,REG,5,PIT,1,21,111,1,5,4,16,0,52,0
33,2015-10-18,2015,REG,6,PIT,1,24,88,0,0,0,0,0,55,0
34,2015-10-25,2015,REG,7,PIT,1,17,121,0,4,4,16,0,50,0
35,2015-11-01,2015,REG,8,PIT,1,10,45,0,2,2,13,0,22,0
0,2015-11-08,2015,DNP,9,PIT,0,0,0,0,0,0,0,0,0,0
0,2015-11-15,2015,DNP,10,PIT,0,0,0,0,0,0,0,0,0,0
