CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,ARI,Tim Hightower,HighTi00,2008-09-07,2008,1,REG,0,8,13,1,4,3,21,0,0,0,0,0,,
2,ARI,Tim Hightower,HighTi00,2008-09-14,2008,2,REG,0,10,24,1,1,1,20,0,0,0,0,0,,
3,ARI,Tim Hightower,HighTi00,2008-09-21,2008,3,REG,0,5,23,0,6,3,38,0,0,0,0,0,,
4,ARI,Tim Hightower,HighTi00,2008-09-28,2008,4,REG,0,6,13,1,2,1,5,0,0,0,0,0,,
5,ARI,Tim Hightower,HighTi00,2008-10-05,2008,5,REG,0,7,37,2,2,2,8,0,0,0,0,0,,
6,ARI,Tim Hightower,HighTi00,2008-10-12,2008,6,REG,0,7,20,0,5,4,29,0,0,0,0,0,,
0,ARI,Tim Hightower,HighTi00,,2008,7,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
7,ARI,Tim Hightower,HighTi00,2008-10-26,2008,8,REG,0,6,3,1,3,2,18,0,0,0,0,0,,
8,ARI,Tim Hightower,HighTi00,2008-11-02,2008,9,REG,1,22,109,1,2,2,6,0,0,0,0,0,,
9,ARI,Tim Hightower,HighTi00,2008-11-10,2008,10,REG,1,13,22,0,8,6,28,0,0,0,0,0,,
10,ARI,Tim Hightower,HighTi00,2008-11-16,2008,11,REG,1,11,35,0,0,0,0,0,0,0,0,0,,
11,ARI,Tim Hightower,HighTi00,2008-11-23,2008,12,REG,1,11,21,2,1,0,0,0,0,0,0,0,,
12,ARI,Tim Hightower,HighTi00,2008-11-27,2008,13,REG,1,7,7,0,3,3,34,0,0,0,0,0,,
13,ARI,Tim Hightower,HighTi00,2008-12-07,2008,14,REG,1,12,32,1,1,0,0,0,0,0,0,0,,
14,ARI,Tim Hightower,HighTi00,2008-12-14,2008,15,REG,0,5,20,0,6,5,20,0,0,0,0,0,,
15,ARI,Tim Hightower,HighTi00,2008-12-21,2008,16,REG,1,10,17,0,6,2,10,0,0,0,0,0,,
