CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2020-09-13,2020,REG,1,BAL,0,7,22,2,0,0,0,0,23,0
2,2020-09-20,2020,REG,2,BAL,0,2,48,0,1,1,13,0,20,0
3,2020-09-28,2020,REG,3,BAL,0,1,6,0,4,4,38,0,24,0
4,2020-10-04,2020,REG,4,BAL,0,5,16,0,2,1,1,0,21,0
5,2020-10-11,2020,REG,5,BAL,0,1,34,0,3,3,21,0,18,0
6,2020-10-18,2020,REG,6,BAL,0,9,28,0,4,2,1,0,30,0
0,,2020,BYE,7,BAL,0,0,0,0,0,0,0,0,0,0
7,2020-11-01,2020,REG,8,BAL,0,15,113,0,2,1,8,0,54,0
8,2020-11-08,2020,REG,9,BAL,0,12,30,0,2,2,5,0,36,0
9,2020-11-15,2020,REG,10,BAL,0,5,13,0,2,1,1,0,29,0
10,2020-11-22,2020,REG,11,BAL,0,15,70,1,2,2,15,0,41,0
0,2020-12-02,2020,DNP,12,BAL,0,0,0,0,0,0,0,0,0,0
11,2020-12-08,2020,REG,13,BAL,0,11,71,1,0,0,0,0,21,0
12,2020-12-14,2020,REG,14,BAL,0,13,53,1,0,0,0,0,37,0
13,2020-12-20,2020,REG,15,BAL,0,14,64,1,1,1,17,0,35,0
14,2020-12-27,2020,REG,16,BAL,1,11,77,1,1,0,0,0,35,0
15,2021-01-03,2020,REG,17,BAL,0,13,160,2,0,0,0,0,32,0
16,2021-01-10,2020,POST,18,BAL,1,9,43,1,1,1,-6,0,33,0
17,2021-01-16,2020,POST,19,BAL,0,10,42,0,5,3,51,0,45,0
0,2022-09-11,2022,DNP,1,BAL,0,0,0,0,0,0,0,0,0,0
0,2022-09-18,2022,DNP,2,BAL,0,0,0,0,0,0,0,0,0,0
18,2022-09-25,2022,REG,3,BAL,1,7,23,0,2,2,17,0,27,0
19,2022-10-02,2022,REG,4,BAL,1,13,41,1,4,4,22,1,35,0
20,2022-10-09,2022,REG,5,BAL,1,8,44,0,0,0,0,0,26,0
21,2022-10-16,2022,REG,6,BAL,1,7,15,0,0,0,0,0,16,0
0,2022-10-23,2022,DNP,7,BAL,0,0,0,0,0,0,0,0,0,0
0,2022-10-27,2022,DNP,8,BAL,0,0,0,0,0,0,0,0,0,0
0,2022-11-07,2022,DNP,9,BAL,0,0,0,0,0,0,0,0,0,0
0,,2022,BYE,10,BAL,0,0,0,0,0,0,0,0,0,0
0,2022-11-20,2022,DNP,11,BAL,0,0,0,0,0,0,0,0,0,0
0,2022-11-27,2022,DNP,12,BAL,0,0,0,0,0,0,0,0,0,0
0,2022-12-04,2022,DNP,13,BAL,0,0,0,0,0,0,0,0,0,0
22,2022-12-11,2022,REG,14,BAL,1,15,120,1,0,0,0,0,26,0
23,2022-12-17,2022,REG,15,BAL,1,13,125,0,1,1,3,0,24,0
24,2022-12-24,2022,REG,16,BAL,1,12,59,0,1,0,0,0,22,0
25,2023-01-01,2022,REG,17,BAL,1,17,93,0,0,0,0,0,26,0
0,2023-01-08,2022,DNP,18,BAL,0,0,0,0,0,0,0,0,0,0
26,2023-01-15,2022,POST,19,BAL,1,13,62,0,5,4,43,1,34,0
27,2023-09-10,2023,REG,1,BAL,1,8,22,1,3,2,15,0,30,0
0,2023-09-17,2023,DNP,2,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-09-24,2023,DNP,3,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-10-01,2023,DNP,4,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-10-08,2023,DNP,5,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-10-15,2023,DNP,6,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-10-22,2023,DNP,7,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-10-29,2023,DNP,8,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-11-05,2023,DNP,9,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-11-12,2023,DNP,10,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-11-16,2023,DNP,11,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-11-26,2023,DNP,12,BAL,0,0,0,0,0,0,0,0,0,0
0,,2023,BYE,13,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-12-10,2023,DNP,14,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-12-17,2023,DNP,15,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-12-25,2023,DNP,16,BAL,0,0,0,0,0,0,0,0,0,0
0,2023-12-31,2023,DNP,17,BAL,0,0,0,0,0,0,0,0,0,0
0,2024-01-06,2023,DNP,18,BAL,0,0,0,0,0,0,0,0,0,0
28,2024-09-08,2024,REG,1,LAC,0,10,135,1,3,3,4,0,33,0
29,2024-09-15,2024,REG,2,LAC,1,17,131,1,1,1,0,0,32,0
30,2024-09-22,2024,REG,3,LAC,1,15,44,0,3,3,10,0,30,0
31,2024-09-29,2024,REG,4,LAC,1,14,32,0,4,3,30,0,40,0
0,,2024,BYE,5,LAC,0,0,0,0,0,0,0,0,0,0
32,2024-10-13,2024,REG,6,LAC,1,25,96,1,2,2,6,0,57,0
33,2024-10-21,2024,REG,7,LAC,1,14,40,0,3,3,26,0,45,0
34,2024-10-27,2024,REG,8,LAC,1,17,57,1,7,4,11,0,54,0
35,2024-11-03,2024,REG,9,LAC,1,14,85,2,2,2,20,0,42,0
36,2024-11-10,2024,REG,10,LAC,1,15,50,0,3,3,5,0,39,0
37,2024-11-17,2024,REG,11,LAC,0,11,56,2,1,1,3,0,49,0
38,2024-11-25,2024,REG,12,LAC,1,6,40,0,5,3,19,0,21,0
0,2024-12-01,2024,DNP,13,LAC,0,0,0,0,0,0,0,0,0,0
0,2024-12-08,2024,DNP,14,LAC,0,0,0,0,0,0,0,0,0,0
0,2024-12-15,2024,DNP,15,LAC,0,0,0,0,0,0,0,0,0,0
0,2024-12-19,2024,DNP,16,LAC,0,0,0,0,0,0,0,0,0,0
39,2024-12-28,2024,REG,17,LAC,1,19,76,1,1,1,7,0,42,0
40,2025-01-05,2024,REG,18,LAC,1,18,63,0,3,3,12,0,49,0
41,2025-01-11,2024,POST,19,LAC,1,9,26,0,1,0,0,0,34,0
