CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,BAL,Justice Hill,HillJu00,2019-09-08,2019,1,REG,0,7,27,0,0,0,0,0,22,7,0,0,,
2,BAL,Justice Hill,HillJu00,2019-09-15,2019,2,REG,0,1,4,0,2,1,10,0,15,5,0,0,,
3,BAL,Justice Hill,HillJu00,2019-09-22,2019,3,REG,0,1,1,0,3,0,0,0,10,7,0,0,,
4,BAL,Justice Hill,HillJu00,2019-09-29,2019,4,REG,0,2,8,0,2,2,9,0,16,3,0,0,,
5,BAL,Justice Hill,HillJu00,2019-10-06,2019,5,REG,0,2,7,0,0,0,0,0,5,6,0,0,,
6,BAL,Justice Hill,HillJu00,2019-10-13,2019,6,REG,0,5,31,0,0,0,0,0,15,5,0,0,,
7,BAL,Justice Hill,HillJu00,2019-10-20,2019,7,REG,0,0,0,0,0,0,0,0,4,4,0,0,,
0,BAL,Justice Hill,HillJu00,,2019,8,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
8,BAL,Justice Hill,HillJu00,2019-11-03,2019,9,REG,0,3,7,0,1,0,0,0,10,5,0,0,,
9,BAL,Justice Hill,HillJu00,2019-11-10,2019,10,REG,0,3,11,0,0,0,0,0,12,4,0,0,,
10,BAL,Justice Hill,HillJu00,2019-11-17,2019,11,REG,0,5,18,0,1,1,9,0,8,3,0,0,,
11,BAL,Justice Hill,HillJu00,2019-11-25,2019,12,REG,0,8,27,0,0,0,0,0,18,5,0,0,,
12,BAL,Justice Hill,HillJu00,2019-12-01,2019,13,REG,0,1,3,0,0,0,0,0,4,6,0,0,,
13,BAL,Justice Hill,HillJu00,2019-12-08,2019,14,REG,0,3,8,0,0,0,0,0,6,16,0,0,,
14,BAL,Justice Hill,HillJu00,2019-12-12,2019,15,REG,0,4,15,0,0,0,0,0,10,8,0,0,,
15,BAL,Justice Hill,HillJu00,2019-12-22,2019,16,REG,0,3,19,1,4,3,32,0,13,6,0,0,,
16,BAL,Justice Hill,HillJu00,2019-12-29,2019,17,REG,0,10,39,1,2,1,10,0,19,5,0,0,,
17,BAL,Justice Hill,HillJu00,2020-01-11,2019,19,POST,0,0,0,0,5,4,26,0,47,3,0,0,,
0,BAL,Justice Hill,HillJu00,2020-09-13,2020,1,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Thigh
