CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,2018-09-09,2018,DNP,1,BAL,0,0,0,0,0,0,0,0,0,0
0,2018-09-13,2018,DNP,2,BAL,0,0,0,0,0,0,0,0,0,0
0,2018-09-23,2018,DNP,3,BAL,0,0,0,0,0,0,0,0,0,0
0,2018-09-30,2018,DNP,4,BAL,0,0,0,0,0,0,0,0,0,0
0,2018-10-07,2018,DNP,5,BAL,0,0,0,0,0,0,0,0,0,0
1,2018-10-14,2018,REG,6,BAL,0,10,42,0,0,0,0,0,14,14
2,2018-10-21,2018,REG,7,BAL,0,2,0,0,0,0,0,0,7,11
3,2018-10-28,2018,REG,8,BAL,0,2,12,0,1,1,7,0,8,14
4,2018-11-04,2018,REG,9,BAL,0,1,10,0,0,0,0,0,2,13
0,1970-01-01,2018,BYE,10,BAL,0,0,0,0,0,0,0,0,0,0
5,2018-11-18,2018,REG,11,BAL,0,17,115,1,0,0,0,0,49,13
6,2018-11-25,2018,REG,12,BAL,1,23,118,0,0,0,0,0,43,0
7,2018-12-02,2018,REG,13,BAL,1,21,82,0,0,0,0,0,40,0
8,2018-12-09,2018,REG,14,BAL,1,16,67,0,0,0,0,0,31,0
9,2018-12-16,2018,REG,15,BAL,1,19,104,1,0,0,0,0,33,0
10,2018-12-22,2018,REG,16,BAL,1,14,92,0,1,1,13,0,23,0
11,2018-12-30,2018,REG,17,BAL,1,12,76,0,0,0,0,0,36,0
12,2019-01-06,2018,POST,18,BAL,1,8,23,0,0,0,0,0,21,0
13,2019-09-08,2019,REG,1,BAL,0,17,56,0,0,0,0,0,29,2
14,2019-09-15,2019,REG,2,BAL,0,3,11,0,0,0,0,0,16,4
15,2019-09-22,2019,REG,3,BAL,0,7,53,0,2,2,15,0,22,4
16,2019-09-29,2019,REG,4,BAL,0,6,28,0,1,1,8,0,20,10
17,2019-10-06,2019,REG,5,BAL,0,5,17,0,1,1,6,0,20,6
18,2019-10-13,2019,REG,6,BAL,0,6,34,0,0,0,0,0,33,6
19,2019-10-20,2019,REG,7,BAL,0,8,35,0,0,0,0,0,21,7
0,1970-01-01,2019,BYE,8,BAL,0,0,0,0,0,0,0,0,0,0
20,2019-11-03,2019,REG,9,BAL,0,7,27,1,0,0,0,0,28,7
21,2019-11-10,2019,REG,10,BAL,0,4,17,0,0,0,0,0,11,9
22,2019-11-17,2019,REG,11,BAL,0,8,112,1,0,0,0,0,25,9
23,2019-11-25,2019,REG,12,BAL,0,14,55,0,0,0,0,0,32,3
24,2019-12-01,2019,REG,13,BAL,0,6,15,0,1,1,7,0,25,2
25,2019-12-08,2019,REG,14,BAL,0,4,20,0,0,0,0,0,20,14
26,2019-12-12,2019,REG,15,BAL,0,5,35,0,0,0,0,0,18,3
27,2019-12-22,2019,REG,16,BAL,0,12,66,0,1,1,7,0,30,0
28,2019-12-29,2019,REG,17,BAL,1,21,130,0,1,1,2,0,46,0
29,2020-01-11,2019,POST,19,BAL,0,3,20,0,0,0,0,0,18,0
30,2020-09-13,2020,REG,1,BAL,0,4,17,0,0,0,0,0,15,5
31,2020-09-20,2020,REG,2,BAL,0,10,73,0,0,0,0,0,20,6
32,2020-09-28,2020,REG,3,BAL,0,4,39,0,0,0,0,0,13,2
33,2020-10-04,2020,REG,4,BAL,0,9,38,0,0,0,0,0,22,0
34,2020-10-11,2020,REG,5,BAL,0,7,25,0,3,0,0,0,25,5
35,2020-10-18,2020,REG,6,BAL,0,14,26,1,0,0,0,0,32,6
