CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,2017-09-10,2017,DNP,1,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-09-17,2017,DNP,2,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-09-21,2017,DNP,3,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-10-01,2017,DNP,4,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-10-08,2017,DNP,5,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-10-15,2017,DNP,6,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-10-22,2017,DNP,7,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-10-29,2017,DNP,8,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-11-05,2017,DNP,9,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-11-12,2017,DNP,10,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2017,BYE,11,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-11-26,2017,DNP,12,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-12-03,2017,DNP,13,SFO,0,0,0,0,0,0,0,0,0,0
0,2017-12-10,2017,DNP,14,SFO,0,0,0,0,0,0,0,0,0,0
1,2017-12-17,2017,REG,15,SFO,0,0,0,0,0,0,0,0,0,15
2,2017-12-24,2017,REG,16,SFO,0,0,0,0,0,0,0,0,0,11
0,2017-12-31,2017,DNP,17,SFO,0,0,0,0,0,0,0,0,0,0
0,2018-09-09,2018,DNP,1,IND,0,0,0,0,0,0,0,0,0,0
0,2018-09-16,2018,DNP,2,IND,0,0,0,0,0,0,0,0,0,0
0,2018-09-23,2018,DNP,3,IND,0,0,0,0,0,0,0,0,0,0
3,2018-09-30,2018,REG,4,IND,0,2,4,0,0,0,0,0,2,0
0,2018-10-04,2018,DNP,5,IND,0,0,0,0,0,0,0,0,0,0
0,2018-10-14,2018,DNP,6,IND,0,0,0,0,0,0,0,0,0,0
0,2018-10-21,2018,DNP,7,IND,0,0,0,0,0,0,0,0,0,0
0,2018-10-28,2018,DNP,8,IND,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,BYE,9,IND,0,0,0,0,0,0,0,0,0,0
0,2018-11-11,2018,DNP,10,IND,0,0,0,0,0,0,0,0,0,0
0,2018-11-18,2018,DNP,11,IND,0,0,0,0,0,0,0,0,0,0
0,2018-11-25,2018,DNP,12,IND,0,0,0,0,0,0,0,0,0,0
0,2018-12-02,2018,DNP,13,IND,0,0,0,0,0,0,0,0,0,0
0,2018-12-09,2018,DNP,14,IND,0,0,0,0,0,0,0,0,0,0
0,2018-12-16,2018,DNP,15,IND,0,0,0,0,0,0,0,0,0,0
0,2018-12-23,2018,DNP,16,IND,0,0,0,0,0,0,0,0,0,0
0,2018-12-30,2018,DNP,17,IND,0,0,0,0,0,0,0,0,0,0
0,2019-09-08,2019,DNP,1,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-09-15,2019,DNP,2,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-09-19,2019,DNP,3,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-09-29,2019,DNP,4,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-10-06,2019,DNP,5,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-10-13,2019,DNP,6,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-10-20,2019,DNP,7,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-10-27,2019,DNP,8,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-11-03,2019,DNP,9,JAX,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2019,BYE,10,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-11-17,2019,DNP,11,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-11-24,2019,DNP,12,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-12-01,2019,DNP,13,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-12-08,2019,DNP,14,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-12-15,2019,DNP,15,JAX,0,0,0,0,0,0,0,0,0,0
0,2019-12-22,2019,DNP,16,JAX,0,0,0,0,0,0,0,0,0,0
4,2019-12-29,2019,REG,17,JAX,0,0,0,0,0,0,0,0,3,0
5,2020-09-14,2020,REG,1,TEN,0,0,0,0,1,0,0,0,13,0
6,2020-09-20,2020,REG,2,TEN,0,2,7,0,0,0,0,0,11,0
7,2020-09-27,2020,REG,3,TEN,0,0,0,0,1,1,5,0,9,13
0,1970-01-01,2020,BYE,4,TEN,0,0,0,0,0,0,0,0,0,0
8,2020-10-13,2020,REG,5,TEN,0,9,28,0,1,1,3,0,26,6
9,2020-10-18,2020,REG,6,TEN,0,5,51,0,3,2,11,0,29,0
10,2020-10-25,2020,REG,7,TEN,0,1,2,0,0,0,0,0,15,0
11,2020-11-01,2020,REG,8,TEN,0,4,49,0,1,0,0,0,22,0
12,2020-11-08,2020,REG,9,TEN,0,2,10,0,0,0,0,0,16,6
