CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,TAM,Warrick Dunn,DunnWa00,1997-08-31,1997,1,REG,1,8,37,0,4,2,4,0,0,0,0,0,,
2,TAM,Warrick Dunn,DunnWa00,1997-09-07,1997,2,REG,1,24,130,1,3,2,20,0,0,0,0,0,,
3,TAM,Warrick Dunn,DunnWa00,1997-09-14,1997,3,REG,1,16,101,1,1,1,1,0,0,0,0,0,,
4,TAM,Warrick Dunn,DunnWa00,1997-09-21,1997,4,REG,1,11,17,0,7,6,106,1,0,0,0,0,,
5,TAM,Warrick Dunn,DunnWa00,1997-09-28,1997,5,REG,1,10,27,0,3,2,10,0,0,0,0,0,,
6,TAM,Warrick Dunn,DunnWa00,1997-10-05,1997,6,REG,0,16,125,1,3,1,4,0,0,0,0,0,,
7,TAM,Warrick Dunn,DunnWa00,1997-10-12,1997,7,REG,0,10,9,0,3,3,71,1,0,0,0,0,,
0,TAM,Warrick Dunn,DunnWa00,,1997,8,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
8,TAM,Warrick Dunn,DunnWa00,1997-10-26,1997,9,REG,1,10,39,0,3,2,19,0,0,0,0,0,,
9,TAM,Warrick Dunn,DunnWa00,1997-11-02,1997,10,REG,1,7,17,0,3,3,39,0,0,0,0,0,,
10,TAM,Warrick Dunn,DunnWa00,1997-11-09,1997,11,REG,0,14,76,1,4,3,57,1,0,0,0,0,,
11,TAM,Warrick Dunn,DunnWa00,1997-11-16,1997,12,REG,0,14,36,0,4,4,20,0,0,0,0,0,,
12,TAM,Warrick Dunn,DunnWa00,1997-11-23,1997,13,REG,0,9,4,0,4,2,13,0,0,0,0,0,,
13,TAM,Warrick Dunn,DunnWa00,1997-11-30,1997,14,REG,1,24,120,0,2,2,49,0,0,0,0,0,,
14,TAM,Warrick Dunn,DunnWa00,1997-12-07,1997,15,REG,1,12,33,0,5,2,9,0,0,0,0,0,,
15,TAM,Warrick Dunn,DunnWa00,1997-12-14,1997,16,REG,1,23,88,0,3,1,22,0,0,0,0,0,,
16,TAM,Warrick Dunn,DunnWa00,1997-12-21,1997,17,REG,0,16,119,0,4,3,18,0,0,0,0,0,,
17,TAM,Warrick Dunn,DunnWa00,1997-12-28,1997,18,POST,1,18,72,0,6,3,0,0,0,0,0,0,,
18,TAM,Warrick Dunn,DunnWa00,1998-01-04,1997,19,POST,1,18,64,0,5,2,34,0,0,0,0,0,,
19,TAM,Warrick Dunn,DunnWa00,1998-09-06,1998,1,REG,1,12,47,0,2,2,21,0,0,0,0,0,,
20,TAM,Warrick Dunn,DunnWa00,1998-09-13,1998,2,REG,1,12,36,0,11,7,46,0,0,0,0,0,,
21,TAM,Warrick Dunn,DunnWa00,1998-09-20,1998,3,REG,1,10,82,1,3,1,4,0,0,0,0,0,,
22,TAM,Warrick Dunn,DunnWa00,1998-09-28,1998,4,REG,1,8,30,0,5,3,35,0,0,0,0,0,,
23,TAM,Warrick Dunn,DunnWa00,1998-10-04,1998,5,REG,0,21,63,0,4,3,4,0,0,0,0,0,,
0,TAM,Warrick Dunn,DunnWa00,,1998,6,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
24,TAM,Warrick Dunn,DunnWa00,1998-10-18,1998,7,REG,1,17,96,0,3,2,-2,0,0,0,0,0,,
25,TAM,Warrick Dunn,DunnWa00,1998-10-25,1998,8,REG,1,11,46,0,6,5,27,0,0,0,0,0,,
26,TAM,Warrick Dunn,DunnWa00,1998-11-01,1998,9,REG,1,18,115,1,4,4,49,0,0,0,0,0,,
27,TAM,Warrick Dunn,DunnWa00,1998-11-08,1998,10,REG,1,14,49,0,2,2,32,0,0,0,0,0,,
28,TAM,Warrick Dunn,DunnWa00,1998-11-15,1998,11,REG,1,16,107,0,2,2,14,0,0,0,0,0,,
29,TAM,Warrick Dunn,DunnWa00,1998-11-22,1998,12,REG,0,14,73,0,3,3,42,0,0,0,0,0,,
30,TAM,Warrick Dunn,DunnWa00,1998-11-29,1998,13,REG,1,22,62,0,1,1,11,0,0,0,0,0,,
31,TAM,Warrick Dunn,DunnWa00,1998-12-07,1998,14,REG,1,18,62,0,2,2,14,0,0,0,0,0,,
32,TAM,Warrick Dunn,DunnWa00,1998-12-13,1998,15,REG,1,15,36,0,1,1,12,0,0,0,0,0,,
33,TAM,Warrick Dunn,DunnWa00,1998-12-19,1998,16,REG,1,18,33,0,7,5,27,0,0,0,0,0,,
34,TAM,Warrick Dunn,DunnWa00,1998-12-27,1998,17,REG,1,19,89,0,1,1,8,0,0,0,0,0,,
35,TAM,Warrick Dunn,DunnWa00,1999-09-12,1999,1,REG,1,15,46,0,5,3,26,0,0,0,0,0,,
36,TAM,Warrick Dunn,DunnWa00,1999-09-19,1999,2,REG,1,24,82,0,0,0,0,0,0,0,0,0,,
37,TAM,Warrick Dunn,DunnWa00,1999-09-26,1999,3,REG,1,8,15,0,11,9,82,0,0,0,0,0,,
38,TAM,Warrick Dunn,DunnWa00,1999-10-03,1999,4,REG,1,16,49,0,7,4,52,0,0,0,0,0,,
39,TAM,Warrick Dunn,DunnWa00,1999-10-10,1999,5,REG,1,14,39,0,6,6,41,1,0,0,0,0,,
0,TAM,Warrick Dunn,DunnWa00,,1999,6,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
40,TAM,Warrick Dunn,DunnWa00,1999-10-24,1999,7,REG,1,9,21,0,7,5,27,0,0,0,0,0,,
