CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
0,ARI,Marcel Shipp,ShipMa00,1970-01-01,2001,1,BYE,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,ARI,Marcel Shipp,ShipMa00,2001-09-23,2001,2,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,ARI,Marcel Shipp,ShipMa00,2001-09-30,2001,3,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,ARI,Marcel Shipp,ShipMa00,2001-10-07,2001,4,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,ARI,Marcel Shipp,ShipMa00,2001-10-14,2001,5,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
1,ARI,Marcel Shipp,ShipMa00,2001-10-21,2001,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
2,ARI,Marcel Shipp,ShipMa00,2001-10-28,2001,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
3,ARI,Marcel Shipp,ShipMa00,2001-11-04,2001,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
4,ARI,Marcel Shipp,ShipMa00,2001-11-11,2001,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
5,ARI,Marcel Shipp,ShipMa00,2001-11-18,2001,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
6,ARI,Marcel Shipp,ShipMa00,2001-11-25,2001,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
7,ARI,Marcel Shipp,ShipMa00,2001-12-02,2001,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
0,ARI,Marcel Shipp,ShipMa00,2001-12-09,2001,13,DNP,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
8,ARI,Marcel Shipp,ShipMa00,2001-12-15,2001,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
