CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2020-09-13,2020,REG,1,IND,0,9,22,0,6,6,67,0,26,0
2,2020-09-20,2020,REG,2,IND,1,26,101,1,2,2,9,0,49,0
3,2020-09-27,2020,REG,3,IND,1,13,59,1,1,1,3,0,24,0
4,2020-10-04,2020,REG,4,IND,1,17,68,0,1,1,11,0,33,0
5,2020-10-11,2020,REG,5,IND,1,12,57,1,3,2,17,0,31,0
6,2020-10-18,2020,REG,6,IND,1,12,60,0,4,4,55,0,37,0
0,,2020,BYE,7,IND,0,0,0,0,0,0,0,0,0,0
7,2020-11-01,2020,REG,8,IND,1,11,22,0,2,2,9,0,26,0
8,2020-11-08,2020,REG,9,IND,1,6,27,1,2,2,7,0,22,0
9,2020-11-12,2020,REG,10,IND,1,7,12,0,2,2,25,0,17,0
10,2020-11-22,2020,REG,11,IND,0,22,90,0,4,4,24,0,46,0
0,2020-11-29,2020,DNP,12,IND,0,0,0,0,0,0,0,0,0,0
11,2020-12-06,2020,REG,13,IND,1,13,91,0,3,3,44,1,33,0
12,2020-12-13,2020,REG,14,IND,1,20,150,2,2,2,15,0,34,0
13,2020-12-20,2020,REG,15,IND,1,16,83,1,5,4,12,0,38,0
14,2020-12-27,2020,REG,16,IND,1,18,74,2,0,0,0,0,40,0
15,2021-01-03,2020,REG,17,IND,1,30,253,2,2,1,1,0,55,0
16,2021-01-09,2020,POST,18,IND,1,21,78,1,4,2,6,0,47,0
17,2021-09-12,2021,REG,1,IND,1,17,56,0,7,6,60,0,42,0
18,2021-09-19,2021,REG,2,IND,1,15,51,0,1,1,2,0,30,0
19,2021-09-26,2021,REG,3,IND,1,10,64,0,1,1,8,0,29,0
20,2021-10-03,2021,REG,4,IND,1,16,103,1,3,3,11,0,36,0
21,2021-10-11,2021,REG,5,IND,1,15,53,1,4,3,116,1,36,0
22,2021-10-17,2021,REG,6,IND,1,14,145,2,2,1,13,0,31,0
23,2021-10-24,2021,REG,7,IND,1,18,107,1,3,3,3,0,47,0
24,2021-10-31,2021,REG,8,IND,1,16,70,1,4,3,52,0,59,0
25,2021-11-04,2021,REG,9,IND,1,19,172,2,2,2,28,0,43,0
26,2021-11-14,2021,REG,10,IND,1,21,116,1,8,6,10,0,54,0
27,2021-11-21,2021,REG,11,IND,1,32,185,4,3,3,19,1,57,0
28,2021-11-28,2021,REG,12,IND,1,16,83,1,5,4,14,0,49,0
29,2021-12-05,2021,REG,13,IND,1,32,143,2,0,0,0,0,55,0
0,,2021,BYE,14,IND,0,0,0,0,0,0,0,0,0,0
30,2021-12-18,2021,REG,15,IND,1,29,170,1,0,0,0,0,51,0
31,2021-12-25,2021,REG,16,IND,1,27,108,0,2,0,0,0,55,0
32,2022-01-02,2021,REG,17,IND,1,20,108,1,2,1,6,0,41,0
33,2022-01-09,2021,REG,18,IND,1,15,77,0,4,3,18,0,52,0
34,2022-09-11,2022,REG,1,IND,1,31,161,1,7,4,14,0,70,0
35,2022-09-18,2022,REG,2,IND,1,9,54,0,1,1,9,0,37,0
36,2022-09-25,2022,REG,3,IND,1,21,71,0,5,3,20,0,54,0
37,2022-10-02,2022,REG,4,IND,1,20,42,0,3,1,1,0,58,0
0,2022-10-06,2022,DNP,5,IND,0,0,0,0,0,0,0,0,0,0
0,2022-10-16,2022,DNP,6,IND,0,0,0,0,0,0,0,0,0,0
38,2022-10-23,2022,REG,7,IND,1,10,58,0,8,7,27,0,35,0
39,2022-10-30,2022,REG,8,IND,1,16,76,0,1,0,0,0,40,0
0,2022-11-06,2022,DNP,9,IND,0,0,0,0,0,0,0,0,0,0
40,2022-11-13,2022,REG,10,IND,1,22,147,1,2,2,16,0,61,0
41,2022-11-20,2022,REG,11,IND,1,22,84,1,4,3,10,0,49,0
42,2022-11-28,2022,REG,12,IND,1,20,86,1,4,3,12,0,59,0
43,2022-12-04,2022,REG,13,IND,1,21,82,0,4,3,21,0,59,0
0,,2022,BYE,14,IND,0,0,0,0,0,0,0,0,0,0
44,2022-12-17,2022,REG,15,IND,1,0,0,0,1,1,13,0,2,0
0,2022-12-26,2022,DNP,16,IND,0,0,0,0,0,0,0,0,0,0
0,2023-01-01,2022,DNP,17,IND,0,0,0,0,0,0,0,0,0,0
0,2023-01-08,2022,DNP,18,IND,0,0,0,0,0,0,0,0,0,0
0,2023-09-10,2023,DNP,1,IND,0,0,0,0,0,0,0,0,0,0
0,2023-09-17,2023,DNP,2,IND,0,0,0,0,0,0,0,0,0,0
0,2023-09-24,2023,DNP,3,IND,0,0,0,0,0,0,0,0,0,0
0,2023-10-01,2023,DNP,4,IND,0,0,0,0,0,0,0,0,0,0
45,2023-10-08,2023,REG,5,IND,0,6,18,0,1,1,16,0,10,0
46,2023-10-15,2023,REG,6,IND,0,8,19,0,6,5,46,0,33,0
47,2023-10-22,2023,REG,7,IND,1,18,75,1,4,3,45,0,35,0
48,2023-10-29,2023,REG,8,IND,1,12,95,0,2,1,2,0,43,0
49,2023-11-05,2023,REG,9,IND,1,18,47,0,5,5,22,1,45,0
50,2023-11-12,2023,REG,10,IND,1,23,69,1,1,1,6,0,50,0
0,,2023,BYE,11,IND,0,0,0,0,0,0,0,0,0,0
51,2023-11-26,2023,REG,12,IND,1,15,91,2,0,0,0,0,42,0
0,2023-12-03,2023,DNP,13,IND,0,0,0,0,0,0,0,0,0,0
0,2023-12-10,2023,DNP,14,IND,0,0,0,0,0,0,0,0,0,0
0,2023-12-16,2023,DNP,15,IND,0,0,0,0,0,0,0,0,0,0
52,2023-12-24,2023,REG,16,IND,0,18,43,1,1,0,0,0,42,0
53,2023-12-31,2023,REG,17,IND,1,21,96,1,1,1,8,0,35,0
54,2024-01-06,2023,REG,18,IND,1,30,188,1,2,2,8,0,51,0
55,2024-09-08,2024,REG,1,IND,1,16,48,1,0,0,0,0,43,0
56,2024-09-15,2024,REG,2,IND,1,12,103,0,4,2,32,0,29,0
57,2024-09-22,2024,REG,3,IND,1,23,110,2,2,1,25,0,49,0
58,2024-09-29,2024,REG,4,IND,1,21,88,1,4,3,20,0,48,0
0,2024-10-06,2024,DNP,5,IND,0,0,0,0,0,0,0,0,0,0
0,2024-10-13,2024,DNP,6,IND,0,0,0,0,0,0,0,0,0,0
0,2024-10-20,2024,DNP,7,IND,0,0,0,0,0,0,0,0,0,0
59,2024-10-27,2024,REG,8,IND,1,20,105,1,1,1,12,0,52,0
60,2024-11-03,2024,REG,9,IND,1,13,48,0,5,3,11,0,39,0
61,2024-11-10,2024,REG,10,IND,1,21,114,0,4,2,8,0,53,0
62,2024-11-17,2024,REG,11,IND,1,24,57,0,2,1,3,0,63,0
63,2024-11-24,2024,REG,12,IND,1,11,35,0,0,0,0,0,53,0
64,2024-12-01,2024,REG,13,IND,0,25,96,0,1,1,7,1,55,0
0,,2024,BYE,14,IND,0,0,0,0,0,0,0,0,0,0
65,2024-12-15,2024,REG,15,IND,1,22,107,0,2,1,4,0,52,0
66,2024-12-22,2024,REG,16,IND,1,29,218,3,0,0,0,0,47,0
67,2024-12-29,2024,REG,17,IND,1,32,125,2,4,2,11,0,68,0
68,2025-01-05,2024,REG,18,IND,1,34,177,1,2,1,3,0,56,0
