CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,DAL,Herschel Walker,WalkHe00,1986-09-08,1986,1,REG,0,10,64,2,8,6,32,0,0,0,0,0,,
2,DAL,Herschel Walker,WalkHe00,1986-09-14,1986,2,REG,0,6,51,1,7,5,35,0,0,0,0,0,,
3,DAL,Herschel Walker,WalkHe00,1986-09-21,1986,3,REG,0,6,55,0,3,1,3,0,0,0,0,0,,
4,DAL,Herschel Walker,WalkHe00,1986-09-29,1986,4,REG,1,19,82,0,7,5,57,1,0,0,0,0,,
5,DAL,Herschel Walker,WalkHe00,1986-10-05,1986,5,REG,1,15,33,1,5,5,34,0,0,0,0,0,,
6,DAL,Herschel Walker,WalkHe00,1986-10-12,1986,6,REG,0,13,45,2,6,6,155,0,0,0,0,0,,
7,DAL,Herschel Walker,WalkHe00,1986-10-19,1986,7,REG,0,6,33,0,9,8,62,0,0,0,0,0,,
8,DAL,Herschel Walker,WalkHe00,1986-10-26,1986,8,REG,1,26,120,2,5,4,37,0,0,0,0,0,,
9,DAL,Herschel Walker,WalkHe00,1986-11-02,1986,9,REG,0,10,34,0,12,9,148,0,0,0,0,0,,
10,DAL,Herschel Walker,WalkHe00,1986-11-09,1986,10,REG,0,3,5,0,0,0,0,0,0,0,0,0,,
11,DAL,Herschel Walker,WalkHe00,1986-11-16,1986,11,REG,1,8,15,1,6,4,21,0,0,0,0,0,,
12,DAL,Herschel Walker,WalkHe00,1986-11-23,1986,12,REG,1,3,5,1,5,1,13,0,0,0,0,0,,
13,DAL,Herschel Walker,WalkHe00,1986-11-27,1986,13,REG,1,8,37,1,10,8,36,0,0,0,0,0,,
14,DAL,Herschel Walker,WalkHe00,1986-12-07,1986,14,REG,1,7,33,0,3,1,4,0,0,0,0,0,,
15,DAL,Herschel Walker,WalkHe00,1986-12-14,1986,15,REG,1,6,122,1,15,9,170,1,0,0,0,0,,
16,DAL,Herschel Walker,WalkHe00,1986-12-21,1986,16,REG,1,5,3,0,6,4,30,0,0,0,0,0,,
17,DAL,Herschel Walker,WalkHe00,1987-09-13,1987,1,REG,0,13,62,0,9,7,90,0,0,0,0,0,,
18,DAL,Herschel Walker,WalkHe00,1987-09-20,1987,2,REG,1,17,27,0,6,3,50,0,0,0,0,0,,
0,DAL,Herschel Walker,WalkHe00,1987-10-04,1987,4,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,DAL,Herschel Walker,WalkHe00,1987-10-11,1987,5,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,DAL,Herschel Walker,WalkHe00,1987-10-19,1987,6,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
19,DAL,Herschel Walker,WalkHe00,1987-10-25,1987,7,REG,1,12,54,1,4,2,14,0,0,0,0,0,,
20,DAL,Herschel Walker,WalkHe00,1987-11-02,1987,8,REG,1,9,28,1,7,6,62,0,0,0,0,0,,
21,DAL,Herschel Walker,WalkHe00,1987-11-08,1987,9,REG,1,13,65,0,6,5,55,0,0,0,0,0,,
22,DAL,Herschel Walker,WalkHe00,1987-11-15,1987,10,REG,1,28,173,1,9,5,59,0,0,0,0,0,,
23,DAL,Herschel Walker,WalkHe00,1987-11-22,1987,11,REG,1,19,82,0,6,4,74,0,0,0,0,0,,
24,DAL,Herschel Walker,WalkHe00,1987-11-26,1987,12,REG,1,21,76,0,10,7,91,1,0,0,0,0,,
25,DAL,Herschel Walker,WalkHe00,1987-12-06,1987,13,REG,1,15,35,1,8,7,62,0,0,0,0,0,,
26,DAL,Herschel Walker,WalkHe00,1987-12-13,1987,14,REG,1,14,44,0,9,5,54,0,0,0,0,0,,
27,DAL,Herschel Walker,WalkHe00,1987-12-21,1987,15,REG,1,23,108,1,8,6,54,0,0,0,0,0,,
28,DAL,Herschel Walker,WalkHe00,1987-12-27,1987,16,REG,1,25,137,2,5,3,50,0,0,0,0,0,,
29,DAL,Herschel Walker,WalkHe00,1988-09-04,1988,1,REG,1,19,79,0,6,6,56,0,0,0,0,0,,
30,DAL,Herschel Walker,WalkHe00,1988-09-12,1988,2,REG,1,29,149,1,4,3,22,0,0,0,0,0,,
31,DAL,Herschel Walker,WalkHe00,1988-09-18,1988,3,REG,1,19,78,0,7,5,80,1,0,0,0,0,,
