CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2023-09-10,2023,REG,1,ARI,0,0,0,0,0,0,0,0,3,7
2,2023-09-17,2023,REG,2,ARI,0,1,-2,0,2,2,7,0,8,8
3,2023-09-24,2023,REG,3,ARI,0,2,2,0,0,0,0,0,11,7
4,2023-10-01,2023,REG,4,ARI,0,1,3,0,4,3,21,0,25,0
5,2023-10-08,2023,REG,5,ARI,0,10,45,1,3,1,12,0,44,1
6,2023-10-15,2023,REG,6,ARI,0,2,11,0,1,1,6,0,33,7
7,2023-10-22,2023,REG,7,ARI,1,13,58,0,5,4,17,0,53,1
8,2023-10-29,2023,REG,8,ARI,1,20,78,0,1,1,1,0,42,0
0,2023-11-05,2023,DNP,9,ARI,0,0,0,0,0,0,0,0,0,0
0,2023-11-12,2023,DNP,10,ARI,0,0,0,0,0,0,0,0,0,0
0,2023-11-19,2023,DNP,11,ARI,0,0,0,0,0,0,0,0,0,0
9,2023-11-26,2023,REG,12,ARI,0,3,15,0,0,0,0,0,14,7
10,2023-12-03,2023,REG,13,ARI,0,0,0,0,0,0,0,0,2,1
0,,2023,BYE,14,ARI,0,0,0,0,0,0,0,0,0,0
11,2023-12-17,2023,REG,15,ARI,0,4,64,1,3,1,6,0,18,8
12,2023-12-24,2023,REG,16,ARI,0,2,10,0,8,7,40,0,23,6
13,2023-12-31,2023,REG,17,ARI,0,0,0,0,3,1,9,0,9,6
14,2024-01-07,2023,REG,18,ARI,0,0,0,0,0,0,0,0,7,4
15,2024-09-08,2024,REG,1,ARI,0,0,0,0,2,2,26,0,13,8
16,2024-09-15,2024,REG,2,ARI,0,2,46,0,0,0,0,0,7,6
17,2024-09-22,2024,REG,3,ARI,0,2,7,0,0,0,0,0,12,4
18,2024-09-29,2024,REG,4,ARI,0,4,24,0,1,1,0,0,14,7
19,2024-10-06,2024,REG,5,ARI,0,0,0,0,1,1,0,0,13,5
20,2024-10-13,2024,REG,6,ARI,0,4,25,0,7,5,39,0,31,5
21,2024-10-21,2024,REG,7,ARI,0,1,14,0,0,0,0,0,6,0
22,2024-10-27,2024,REG,8,ARI,0,0,0,0,1,0,0,0,8,3
23,2024-11-03,2024,REG,9,ARI,0,4,59,1,2,2,21,0,14,3
24,2024-11-10,2024,REG,10,ARI,0,3,22,0,0,0,0,0,7,7
0,,2024,BYE,11,ARI,0,0,0,0,0,0,0,0,0,0
25,2024-11-24,2024,REG,12,ARI,0,1,14,0,0,0,0,0,9,0
26,2024-12-01,2024,REG,13,ARI,0,3,12,0,2,1,3,0,22,0
27,2024-12-08,2024,REG,14,ARI,0,0,0,0,4,4,15,0,8,4
0,2024-12-15,2024,DNP,15,ARI,0,0,0,0,0,0,0,0,0,0
0,2024-12-22,2024,DNP,16,ARI,0,0,0,0,0,0,0,0,0,0
0,2024-12-28,2024,DNP,17,ARI,0,0,0,0,0,0,0,0,0,0
0,2025-01-05,2024,DNP,18,ARI,0,0,0,0,0,0,0,0,0,0
