CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,KAN,Isiah Pacheco,PachIs00,2022-09-11,2022,1,REG,0,12,62,1,0,0,0,0,16,11,0,0,,
2,KAN,Isiah Pacheco,PachIs00,2022-09-15,2022,2,REG,0,2,6,0,0,0,0,0,5,10,0,0,,
3,KAN,Isiah Pacheco,PachIs00,2022-09-25,2022,3,REG,0,3,9,0,0,0,0,0,5,9,0,0,,
4,KAN,Isiah Pacheco,PachIs00,2022-10-02,2022,4,REG,0,11,63,0,0,0,0,0,17,13,0,0,,
5,KAN,Isiah Pacheco,PachIs00,2022-10-10,2022,5,REG,0,1,0,0,0,0,0,0,2,11,0,0,,
6,KAN,Isiah Pacheco,PachIs00,2022-10-16,2022,6,REG,0,2,9,0,2,2,9,0,10,8,0,0,,
7,KAN,Isiah Pacheco,PachIs00,2022-10-23,2022,7,REG,1,8,43,0,0,0,0,0,19,13,0,0,,
0,KAN,Isiah Pacheco,PachIs00,,2022,8,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
8,KAN,Isiah Pacheco,PachIs00,2022-11-06,2022,9,REG,1,5,5,0,1,1,4,0,22,10,0,0,,
9,KAN,Isiah Pacheco,PachIs00,2022-11-13,2022,10,REG,1,16,82,0,0,0,0,0,35,4,0,0,,
10,KAN,Isiah Pacheco,PachIs00,2022-11-20,2022,11,REG,1,15,107,0,0,0,0,0,26,6,0,0,,
11,KAN,Isiah Pacheco,PachIs00,2022-11-27,2022,12,REG,1,22,69,1,1,1,17,0,39,3,0,0,,
12,KAN,Isiah Pacheco,PachIs00,2022-12-04,2022,13,REG,1,14,66,1,2,2,16,0,25,6,0,0,,
13,KAN,Isiah Pacheco,PachIs00,2022-12-11,2022,14,REG,1,13,70,0,3,3,23,0,29,5,0,0,,
14,KAN,Isiah Pacheco,PachIs00,2022-12-18,2022,15,REG,1,15,86,0,1,1,11,0,27,6,0,0,,
15,KAN,Isiah Pacheco,PachIs00,2022-12-24,2022,16,REG,1,14,58,0,2,1,32,0,26,1,0,0,,
16,KAN,Isiah Pacheco,PachIs00,2023-01-01,2022,17,REG,1,9,31,1,2,2,18,0,27,5,0,0,,
17,KAN,Isiah Pacheco,PachIs00,2023-01-07,2022,18,REG,1,8,64,1,0,0,0,0,21,3,0,0,,
18,KAN,Isiah Pacheco,PachIs00,2023-01-21,2022,20,POST,1,12,95,0,1,1,6,0,24,4,0,0,,
19,KAN,Isiah Pacheco,PachIs00,2023-01-29,2022,21,POST,1,10,26,0,6,5,59,0,39,3,0,0,,
20,KAN,Isiah Pacheco,PachIs00,2023-02-12,2022,22,POST,1,15,76,1,0,0,0,0,26,6,0,0,,
21,KAN,Isiah Pacheco,PachIs00,2023-09-07,2023,1,REG,0,8,23,0,4,4,31,0,31,0,0,0,,
22,KAN,Isiah Pacheco,PachIs00,2023-09-17,2023,2,REG,1,12,70,0,2,1,0,0,34,0,0,0,,
23,KAN,Isiah Pacheco,PachIs00,2023-09-24,2023,3,REG,1,15,62,1,3,2,16,0,32,0,0,0,,
24,KAN,Isiah Pacheco,PachIs00,2023-10-01,2023,4,REG,1,20,115,1,3,3,43,0,42,0,0,0,,
25,KAN,Isiah Pacheco,PachIs00,2023-10-08,2023,5,REG,1,16,55,1,1,1,9,0,39,0,0,0,,
26,KAN,Isiah Pacheco,PachIs00,2023-10-12,2023,6,REG,1,16,62,0,6,6,36,0,45,0,0,0,,
27,KAN,Isiah Pacheco,PachIs00,2023-10-22,2023,7,REG,1,13,32,0,4,4,28,1,36,0,0,0,,
28,KAN,Isiah Pacheco,PachIs00,2023-10-29,2023,8,REG,1,8,40,0,4,3,-3,0,33,0,0,0,,
29,KAN,Isiah Pacheco,PachIs00,2023-11-05,2023,9,REG,1,16,66,0,1,0,0,0,41,0,0,0,,
0,KAN,Isiah Pacheco,PachIs00,,2023,10,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
30,KAN,Isiah Pacheco,PachIs00,2023-11-20,2023,11,REG,1,19,89,0,1,1,2,0,48,0,0,0,,
31,KAN,Isiah Pacheco,PachIs00,2023-11-26,2023,12,REG,1,15,55,2,5,5,34,0,47,0,0,0,,
32,KAN,Isiah Pacheco,PachIs00,2023-12-03,2023,13,REG,1,18,110,1,4,3,13,0,47,0,0,0,,
0,KAN,Isiah Pacheco,PachIs00,2023-12-10,2023,14,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Shoulder
0,KAN,Isiah Pacheco,PachIs00,2023-12-17,2023,15,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Shoulder
33,KAN,Isiah Pacheco,PachIs00,2023-12-25,2023,16,REG,1,11,26,1,4,4,0,0,43,0,0,0,,
34,KAN,Isiah Pacheco,PachIs00,2023-12-31,2023,17,REG,1,18,130,0,7,7,35,1,50,0,0,0,,
0,KAN,Isiah Pacheco,PachIs00,2024-01-07,2023,18,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Questionable,"Quadricep, Shoulder"
35,KAN,Isiah Pacheco,PachIs00,2024-01-13,2023,19,POST,1,24,89,1,1,1,-1,0,55,0,0,0,,
36,KAN,Isiah Pacheco,PachIs00,2024-01-21,2023,20,POST,1,15,97,1,1,1,14,0,36,0,0,0,,
37,KAN,Isiah Pacheco,PachIs00,2024-01-28,2023,21,POST,1,24,68,1,4,4,14,0,64,0,0,0,,
38,KAN,Isiah Pacheco,PachIs00,2024-02-11,2023,22,POST,1,18,59,0,6,6,33,0,58,0,0,0,,
39,KAN,Isiah Pacheco,PachIs00,2024-09-05,2024,1,REG,1,15,45,1,3,2,33,0,43,0,0,0,,
40,KAN,Isiah Pacheco,PachIs00,2024-09-15,2024,2,REG,1,19,90,0,5,5,21,0,43,0,0,0,,
0,KAN,Isiah Pacheco,PachIs00,2024-09-22,2024,3,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,KAN,Isiah Pacheco,PachIs00,2024-09-29,2024,4,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,KAN,Isiah Pacheco,PachIs00,2024-10-07,2024,5,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,KAN,Isiah Pacheco,PachIs00,,2024,6,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,KAN,Isiah Pacheco,PachIs00,2024-10-20,2024,7,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,KAN,Isiah Pacheco,PachIs00,2024-10-27,2024,8,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,KAN,Isiah Pacheco,PachIs00,2024-11-04,2024,9,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,KAN,Isiah Pacheco,PachIs00,2024-11-10,2024,10,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,KAN,Isiah Pacheco,PachIs00,2024-11-17,2024,11,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Ankle
0,KAN,Isiah Pacheco,PachIs00,2024-11-24,2024,12,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Ankle
41,KAN,Isiah Pacheco,PachIs00,2024-11-29,2024,13,REG,0,7,44,0,1,1,5,0,26,0,0,0,,
42,KAN,Isiah Pacheco,PachIs00,2024-12-08,2024,14,REG,1,14,55,0,4,2,6,0,32,0,0,0,,
43,KAN,Isiah Pacheco,PachIs00,2024-12-15,2024,15,REG,1,13,32,0,1,1,15,0,28,0,0,0,,
44,KAN,Isiah Pacheco,PachIs00,2024-12-21,2024,16,REG,1,9,26,0,2,1,-1,0,26,0,0,0,,
45,KAN,Isiah Pacheco,PachIs00,2024-12-25,2024,17,REG,1,6,18,0,0,0,0,0,20,0,0,0,,
0,KAN,Isiah Pacheco,PachIs00,2025-01-05,2024,18,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Rib
46,KAN,Isiah Pacheco,PachIs00,2025-01-18,2024,20,POST,1,5,18,0,1,0,0,0,16,0,0,0,,
47,KAN,Isiah Pacheco,PachIs00,2025-01-26,2024,21,POST,1,5,12,0,2,2,12,0,19,0,0,0,,
48,KAN,Isiah Pacheco,PachIs00,2025-02-09,2024,22,POST,1,3,7,0,2,1,5,0,23,0,0,0,,
