CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,2020-09-14,2020,DNP,1,TEN,0,0,0,0,0,0,0,0,0,0
0,2020-09-20,2020,DNP,2,TEN,0,0,0,0,0,0,0,0,0,0
1,2020-09-27,2020,REG,3,TEN,0,3,9,0,0,0,0,0,8,0
0,1970-01-01,2020,BYE,4,TEN,0,0,0,0,0,0,0,0,0,0
2,2020-10-13,2020,REG,5,TEN,0,2,12,0,0,0,0,0,5,0
0,2020-10-18,2020,DNP,6,TEN,0,0,0,0,0,0,0,0,0,0
0,2020-10-25,2020,DNP,7,TEN,0,0,0,0,0,0,0,0,0,0
0,2020-11-01,2020,DNP,8,TEN,0,0,0,0,0,0,0,0,0,0
0,2020-11-08,2020,DNP,9,TEN,0,0,0,0,0,0,0,0,0,0
0,2020-11-12,2020,DNP,10,TEN,0,0,0,0,0,0,0,0,0,0
0,2020-11-22,2020,DNP,11,TEN,0,0,0,0,0,0,0,0,0,0
0,2020-11-29,2020,DNP,12,TEN,0,0,0,0,0,0,0,0,0,0
0,2020-12-06,2020,DNP,13,TEN,0,0,0,0,0,0,0,0,0,0
0,2020-12-13,2020,DNP,14,TEN,0,0,0,0,0,0,0,0,0,0
3,2020-12-20,2020,REG,15,TEN,0,8,30,0,2,2,27,1,13,4
4,2020-12-27,2020,REG,16,TEN,0,1,3,0,2,0,0,0,6,13
5,2021-01-03,2020,REG,17,TEN,0,0,0,0,0,0,0,0,1,17
6,2021-01-10,2020,POST,18,TEN,0,1,1,0,0,0,0,0,2,15
0,2021-09-12,2021,DNP,1,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-09-19,2021,DNP,2,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-09-26,2021,DNP,3,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-10-03,2021,DNP,4,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-10-10,2021,DNP,5,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-10-18,2021,DNP,6,TEN,0,0,0,0,0,0,0,0,0,0
7,2021-10-24,2021,REG,7,TEN,0,2,7,0,2,2,11,0,6,2
0,2021-10-31,2021,DNP,8,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-11-07,2021,DNP,9,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-11-14,2021,DNP,10,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-11-21,2021,DNP,11,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-11-28,2021,DNP,12,TEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,BYE,13,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-12-12,2021,DNP,14,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-12-19,2021,DNP,15,TEN,0,0,0,0,0,0,0,0,0,0
0,2021-12-23,2021,DNP,16,TEN,0,0,0,0,0,0,0,0,0,0
0,2022-01-02,2021,DNP,17,TEN,0,0,0,0,0,0,0,0,0,0
0,2022-01-09,2021,DNP,18,TEN,0,0,0,0,0,0,0,0,0,0
0,2022-09-11,2022,DNP,1,CHI,0,0,0,0,0,0,0,0,0,0
0,2022-09-18,2022,DNP,2,CHI,0,0,0,0,0,0,0,0,0,0
0,2022-09-25,2022,DNP,3,CHI,0,0,0,0,0,0,0,0,0,0
8,2022-10-02,2022,REG,4,CHI,0,0,0,0,0,0,0,0,0,10
0,2022-10-09,2022,DNP,5,CHI,0,0,0,0,0,0,0,0,0,0
0,2022-10-13,2022,DNP,6,CHI,0,0,0,0,0,0,0,0,0,0
0,2022-10-24,2022,DNP,7,CHI,0,0,0,0,0,0,0,0,0,0
0,2022-10-30,2022,DNP,8,CHI,0,0,0,0,0,0,0,0,0,0
0,2022-11-06,2022,DNP,9,CHI,0,0,0,0,0,0,0,0,0,0
0,2022-11-13,2022,DNP,10,CHI,0,0,0,0,0,0,0,0,0,0
9,2022-11-20,2022,REG,11,CHI,0,0,0,0,0,0,0,0,2,6
10,2022-11-27,2022,REG,12,CHI,0,9,34,0,1,1,33,0,18,10
11,2022-12-04,2022,REG,13,CHI,0,3,21,0,0,0,0,0,13,13
0,1970-01-01,2022,BYE,14,CHI,0,0,0,0,0,0,0,0,0,0
12,2022-12-18,2022,REG,15,CHI,0,2,9,0,0,0,0,0,16,12
13,2022-12-24,2022,REG,16,CHI,0,0,0,0,0,0,0,0,0,12
0,2023-01-01,2022,DNP,17,CHI,0,0,0,0,0,0,0,0,0,0
0,2023-01-08,2022,DNP,18,CHI,0,0,0,0,0,0,0,0,0,0
0,2023-09-10,2023,DNP,1,CHI,0,0,0,0,0,0,0,0,0,0
0,2023-09-17,2023,DNP,2,CHI,0,0,0,0,0,0,0,0,0,0
0,2023-09-24,2023,DNP,3,CHI,0,0,0,0,0,0,0,0,0,0
0,2023-10-01,2023,DNP,4,CHI,0,0,0,0,0,0,0,0,0,0
0,2023-10-05,2023,DNP,5,CHI,0,0,0,0,0,0,0,0,0,0
14,2023-10-15,2023,REG,6,CHI,0,9,32,0,1,1,2,0,24,9
15,2023-10-22,2023,REG,7,CHI,0,14,48,0,3,1,6,0,34,5
16,2023-10-29,2023,REG,8,CHI,0,4,18,1,4,3,22,0,18,8
17,2023-11-05,2023,REG,9,CHI,0,1,2,0,2,2,19,0,6,7
18,2023-11-09,2023,REG,10,CHI,0,2,5,0,2,0,0,0,6,7
0,2023-11-19,2023,DNP,11,CHI,0,0,0,0,0,0,0,0,0,0
19,2023-11-24,2023,REG,12,MIA,0,2,16,0,0,0,0,0,5,8
0,2023-12-03,2023,DNP,13,MIA,0,0,0,0,0,0,0,0,0,0
0,2023-12-11,2023,DNP,14,MIA,0,0,0,0,0,0,0,0,0,0
20,2023-12-17,2023,REG,15,MIA,0,0,0,0,0,0,0,0,0,13
0,2023-12-24,2023,DNP,16,MIA,0,0,0,0,0,0,0,0,0,0
0,2023-12-31,2023,DNP,17,MIA,0,0,0,0,0,0,0,0,0,0
0,2024-01-07,2023,DNP,18,MIA,0,0,0,0,0,0,0,0,0,0
0,2024-09-08,2024,DNP,1,CHI,0,0,0,0,0,0,0,0,0,0
0,2024-09-15,2024,DNP,2,CHI,0,0,0,0,0,0,0,0,0,0
