CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,NOR,Deuce McAllister,McAlDe00,2001-09-09,2001,1,REG,0,1,2,0,0,0,0,0,0,0,0,0,,
0,NOR,Deuce McAllister,McAlDe00,,2001,2,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
2,NOR,Deuce McAllister,McAlDe00,2001-09-30,2001,3,REG,0,1,0,0,0,0,0,0,0,0,0,0,,
3,NOR,Deuce McAllister,McAlDe00,2001-10-07,2001,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,,
4,NOR,Deuce McAllister,McAlDe00,2001-10-14,2001,5,REG,0,1,2,0,0,0,0,0,0,0,0,0,,
5,NOR,Deuce McAllister,McAlDe00,2001-10-21,2001,6,REG,0,0,0,0,3,1,16,0,0,0,0,0,,
6,NOR,Deuce McAllister,McAlDe00,2001-10-28,2001,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,
7,NOR,Deuce McAllister,McAlDe00,2001-11-04,2001,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,
8,NOR,Deuce McAllister,McAlDe00,2001-11-11,2001,9,REG,0,4,15,0,1,1,17,0,0,0,0,0,,
9,NOR,Deuce McAllister,McAlDe00,2001-11-18,2001,10,REG,1,4,5,0,2,2,15,0,0,0,0,0,,
10,NOR,Deuce McAllister,McAlDe00,2001-11-25,2001,11,REG,1,0,0,0,1,0,0,0,0,0,0,0,,
11,NOR,Deuce McAllister,McAlDe00,2001-12-02,2001,12,REG,0,2,5,0,0,0,0,0,0,0,0,0,,
12,NOR,Deuce McAllister,McAlDe00,2001-12-09,2001,13,REG,1,1,54,1,2,1,8,0,0,0,0,0,,
13,NOR,Deuce McAllister,McAlDe00,2001-12-17,2001,14,REG,0,1,6,0,5,5,44,0,0,0,0,0,,
14,NOR,Deuce McAllister,McAlDe00,2001-12-23,2001,15,REG,0,0,0,0,1,1,4,0,0,0,0,0,,
15,NOR,Deuce McAllister,McAlDe00,2001-12-30,2001,16,REG,1,1,2,0,5,4,62,1,0,0,0,0,,
16,NOR,Deuce McAllister,McAlDe00,2002-01-06,2001,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,
17,NOR,Deuce McAllister,McAlDe00,2002-09-08,2002,1,REG,1,31,109,0,5,4,12,0,0,0,0,0,,
18,NOR,Deuce McAllister,McAlDe00,2002-09-15,2002,2,REG,1,21,123,2,2,1,4,0,0,0,0,0,,
