CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,GNB,Eddie Lacy,LacyEd00,2013-09-08,2013,1,REG,1,14,41,1,2,1,31,0,41,0,0,0,,
2,GNB,Eddie Lacy,LacyEd00,2013-09-15,2013,2,REG,1,1,10,0,0,0,0,0,5,0,0,0,,
0,GNB,Eddie Lacy,LacyEd00,2013-09-22,2013,3,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Questionable,Concussion
0,GNB,Eddie Lacy,LacyEd00,,2013,4,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
3,GNB,Eddie Lacy,LacyEd00,2013-10-06,2013,5,REG,1,23,99,0,1,1,-2,0,54,0,0,0,,
4,GNB,Eddie Lacy,LacyEd00,2013-10-13,2013,6,REG,1,23,120,0,1,1,5,0,59,0,0,0,,
5,GNB,Eddie Lacy,LacyEd00,2013-10-20,2013,7,REG,1,22,82,1,7,5,26,0,59,0,0,0,,
6,GNB,Eddie Lacy,LacyEd00,2013-10-27,2013,8,REG,1,29,94,1,4,4,18,0,62,0,0,0,,
7,GNB,Eddie Lacy,LacyEd00,2013-11-04,2013,9,REG,1,22,150,1,0,0,0,0,38,0,0,0,,
8,GNB,Eddie Lacy,LacyEd00,2013-11-10,2013,10,REG,1,24,73,0,2,2,11,0,48,0,0,0,,
9,GNB,Eddie Lacy,LacyEd00,2013-11-17,2013,11,REG,1,14,27,1,2,2,21,0,33,0,0,0,,
10,GNB,Eddie Lacy,LacyEd00,2013-11-24,2013,12,REG,1,25,110,1,6,6,48,0,70,0,0,0,,
11,GNB,Eddie Lacy,LacyEd00,2013-11-28,2013,13,REG,1,10,16,0,4,2,23,0,25,0,0,0,,
12,GNB,Eddie Lacy,LacyEd00,2013-12-08,2013,14,REG,1,20,65,1,5,3,25,0,48,0,0,0,,
13,GNB,Eddie Lacy,LacyEd00,2013-12-15,2013,15,REG,1,21,141,1,5,4,30,0,56,0,0,0,,
14,GNB,Eddie Lacy,LacyEd00,2013-12-22,2013,16,REG,1,15,84,2,3,2,6,0,38,0,0,0,,
15,GNB,Eddie Lacy,LacyEd00,2013-12-29,2013,17,REG,1,21,66,1,2,2,15,0,43,0,0,0,,
16,GNB,Eddie Lacy,LacyEd00,2014-01-05,2013,18,POST,1,21,81,0,3,2,7,0,37,0,0,0,,
17,GNB,Eddie Lacy,LacyEd00,2014-09-04,2014,1,REG,1,12,34,0,3,3,11,0,31,0,0,0,,
18,GNB,Eddie Lacy,LacyEd00,2014-09-14,2014,2,REG,1,13,43,0,3,2,18,0,55,0,0,0,,
19,GNB,Eddie Lacy,LacyEd00,2014-09-21,2014,3,REG,1,11,36,0,1,1,9,0,24,0,0,0,,
20,GNB,Eddie Lacy,LacyEd00,2014-09-28,2014,4,REG,1,17,48,1,2,1,11,0,50,0,0,0,,
21,GNB,Eddie Lacy,LacyEd00,2014-10-02,2014,5,REG,1,13,105,2,3,3,27,0,27,0,0,0,,
22,GNB,Eddie Lacy,LacyEd00,2014-10-12,2014,6,REG,1,14,40,0,0,0,0,0,39,0,0,0,,
23,GNB,Eddie Lacy,LacyEd00,2014-10-19,2014,7,REG,1,12,63,1,3,3,10,0,36,0,0,0,,
24,GNB,Eddie Lacy,LacyEd00,2014-10-26,2014,8,REG,1,13,59,0,9,8,123,0,51,0,0,0,,
0,GNB,Eddie Lacy,LacyEd00,,2014,9,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
25,GNB,Eddie Lacy,LacyEd00,2014-11-09,2014,10,REG,1,14,50,0,6,3,68,1,43,0,0,0,,
26,GNB,Eddie Lacy,LacyEd00,2014-11-16,2014,11,REG,1,10,69,1,4,3,45,1,45,0,0,0,,
27,GNB,Eddie Lacy,LacyEd00,2014-11-23,2014,12,REG,1,25,125,1,2,2,13,1,61,0,0,0,,
28,GNB,Eddie Lacy,LacyEd00,2014-11-30,2014,13,REG,1,21,98,0,3,2,17,0,52,0,0,0,,
29,GNB,Eddie Lacy,LacyEd00,2014-12-08,2014,14,REG,1,13,73,1,9,5,33,1,46,0,0,0,,
30,GNB,Eddie Lacy,LacyEd00,2014-12-14,2014,15,REG,1,15,97,1,2,2,11,0,41,0,0,0,,
31,GNB,Eddie Lacy,LacyEd00,2014-12-21,2014,16,REG,1,17,99,1,1,1,5,0,34,0,0,0,,
32,GNB,Eddie Lacy,LacyEd00,2014-12-28,2014,17,REG,1,26,100,0,4,3,26,0,52,0,0,0,,
