CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,DEN,Mike Anderson,AndeMi00,2000-09-04,2000,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,
2,DEN,Mike Anderson,AndeMi00,2000-09-10,2000,2,REG,1,31,131,2,2,1,18,0,0,0,0,0,,
3,DEN,Mike Anderson,AndeMi00,2000-09-17,2000,3,REG,1,32,187,0,1,1,2,0,0,0,0,0,,
4,DEN,Mike Anderson,AndeMi00,2000-09-24,2000,4,REG,1,22,85,1,6,3,19,0,0,0,0,0,,
5,DEN,Mike Anderson,AndeMi00,2000-10-01,2000,5,REG,0,6,26,0,1,1,6,0,0,0,0,0,,
6,DEN,Mike Anderson,AndeMi00,2000-10-08,2000,6,REG,1,13,52,0,2,1,1,0,0,0,0,0,,
7,DEN,Mike Anderson,AndeMi00,2000-10-15,2000,7,REG,1,20,103,1,2,2,28,0,0,0,0,0,,
8,DEN,Mike Anderson,AndeMi00,2000-10-22,2000,8,REG,1,19,92,1,2,2,6,0,0,0,0,0,,
0,DEN,Mike Anderson,AndeMi00,,2000,9,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
9,DEN,Mike Anderson,AndeMi00,2000-11-05,2000,10,REG,0,1,3,0,0,0,0,0,0,0,0,0,,
10,DEN,Mike Anderson,AndeMi00,2000-11-13,2000,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,
11,DEN,Mike Anderson,AndeMi00,2000-11-19,2000,12,REG,1,19,97,0,7,6,41,0,0,0,0,0,,
12,DEN,Mike Anderson,AndeMi00,2000-11-26,2000,13,REG,1,30,195,2,4,2,14,0,0,0,0,0,,
13,DEN,Mike Anderson,AndeMi00,2000-12-03,2000,14,REG,1,37,251,4,1,1,5,0,0,0,0,0,,
14,DEN,Mike Anderson,AndeMi00,2000-12-10,2000,15,REG,1,29,131,2,0,0,0,0,0,0,0,0,,
15,DEN,Mike Anderson,AndeMi00,2000-12-17,2000,16,REG,1,12,49,0,4,3,29,0,0,0,0,0,,
16,DEN,Mike Anderson,AndeMi00,2000-12-23,2000,17,REG,1,26,85,2,0,0,0,0,0,0,0,0,,
17,DEN,Mike Anderson,AndeMi00,2000-12-31,2000,18,POST,1,15,40,0,2,2,10,0,0,0,0,0,,
18,DEN,Mike Anderson,AndeMi00,2001-09-10,2001,1,REG,0,6,10,1,0,0,0,0,0,0,0,0,,
19,DEN,Mike Anderson,AndeMi00,2001-09-23,2001,2,REG,1,19,58,0,0,0,0,0,0,0,0,0,,
20,DEN,Mike Anderson,AndeMi00,2001-09-30,2001,3,REG,1,12,34,0,0,0,0,0,0,0,0,0,,
21,DEN,Mike Anderson,AndeMi00,2001-10-07,2001,4,REG,1,22,155,1,0,0,0,0,0,0,0,0,,
22,DEN,Mike Anderson,AndeMi00,2001-10-14,2001,5,REG,1,17,51,0,3,2,9,0,0,0,0,0,,
23,DEN,Mike Anderson,AndeMi00,2001-10-21,2001,6,REG,1,11,50,0,1,1,-7,0,0,0,0,0,,
24,DEN,Mike Anderson,AndeMi00,2001-10-28,2001,7,REG,1,14,40,1,0,0,0,0,0,0,0,0,,
25,DEN,Mike Anderson,AndeMi00,2001-11-05,2001,8,REG,0,5,44,0,1,1,12,0,0,0,0,0,,
26,DEN,Mike Anderson,AndeMi00,2001-11-11,2001,9,REG,0,4,23,0,0,0,0,0,0,0,0,0,,
27,DEN,Mike Anderson,AndeMi00,2001-11-18,2001,10,REG,1,13,31,0,3,1,16,0,0,0,0,0,,
28,DEN,Mike Anderson,AndeMi00,2001-11-22,2001,11,REG,0,33,118,1,3,2,13,0,0,0,0,0,,
29,DEN,Mike Anderson,AndeMi00,2001-12-02,2001,12,REG,0,6,24,0,0,0,0,0,0,0,0,0,,
30,DEN,Mike Anderson,AndeMi00,2001-12-09,2001,13,REG,0,2,5,0,0,0,0,0,0,0,0,0,,
31,DEN,Mike Anderson,AndeMi00,2001-12-16,2001,14,REG,0,1,8,0,0,0,0,0,0,0,0,0,,
0,DEN,Mike Anderson,AndeMi00,,2001,15,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
32,DEN,Mike Anderson,AndeMi00,2001-12-30,2001,16,REG,0,5,7,0,1,1,3,0,0,0,0,0,,
33,DEN,Mike Anderson,AndeMi00,2002-01-06,2001,17,REG,0,5,20,0,0,0,0,0,0,0,0,0,,
34,DEN,Mike Anderson,AndeMi00,2002-09-08,2002,1,REG,1,7,17,0,2,2,20,0,0,0,0,0,,
35,DEN,Mike Anderson,AndeMi00,2002-09-15,2002,2,REG,1,10,95,0,1,1,1,1,0,0,0,0,,
36,DEN,Mike Anderson,AndeMi00,2002-09-22,2002,3,REG,1,7,28,0,4,2,26,0,0,0,0,0,,
37,DEN,Mike Anderson,AndeMi00,2002-09-30,2002,4,REG,1,5,19,0,3,2,8,0,0,0,0,0,,
0,DEN,Mike Anderson,AndeMi00,2002-10-06,2002,5,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
38,DEN,Mike Anderson,AndeMi00,2002-10-13,2002,6,REG,0,5,17,0,4,2,53,1,0,0,0,0,,
39,DEN,Mike Anderson,AndeMi00,2002-10-20,2002,7,REG,1,9,34,1,5,4,19,0,0,0,0,0,,
40,DEN,Mike Anderson,AndeMi00,2002-10-27,2002,8,REG,1,7,21,0,0,0,0,0,0,0,0,0,,
0,DEN,Mike Anderson,AndeMi00,,2002,9,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
41,DEN,Mike Anderson,AndeMi00,2002-11-11,2002,10,REG,1,3,8,0,1,1,2,0,0,0,0,0,,
42,DEN,Mike Anderson,AndeMi00,2002-11-17,2002,11,REG,0,4,20,1,1,1,6,0,0,0,0,0,,
43,DEN,Mike Anderson,AndeMi00,2002-11-24,2002,12,REG,1,2,8,0,0,0,0,0,0,0,0,0,,
44,DEN,Mike Anderson,AndeMi00,2002-12-01,2002,13,REG,1,2,6,0,0,0,0,0,0,0,0,0,,
45,DEN,Mike Anderson,AndeMi00,2002-12-08,2002,14,REG,1,1,3,0,1,1,13,0,0,0,0,0,,
46,DEN,Mike Anderson,AndeMi00,2002-12-15,2002,15,REG,0,12,59,0,2,2,19,0,0,0,0,0,,
47,DEN,Mike Anderson,AndeMi00,2002-12-22,2002,16,REG,1,3,20,0,0,0,0,0,0,0,0,0,,
48,DEN,Mike Anderson,AndeMi00,2002-12-29,2002,17,REG,1,7,31,0,0,0,0,0,0,0,0,0,,
49,DEN,Mike Anderson,AndeMi00,2003-09-07,2003,1,REG,0,7,15,0,0,0,0,0,0,0,0,0,,
50,DEN,Mike Anderson,AndeMi00,2003-09-14,2003,2,REG,0,16,65,1,2,2,6,0,0,0,0,0,,
51,DEN,Mike Anderson,AndeMi00,2003-09-22,2003,3,REG,0,14,70,1,2,2,5,0,0,0,0,0,,
52,DEN,Mike Anderson,AndeMi00,2003-09-28,2003,4,REG,1,7,21,0,3,3,28,0,0,0,0,0,,
53,DEN,Mike Anderson,AndeMi00,2003-10-05,2003,5,REG,0,4,14,0,1,1,1,0,0,0,0,0,,
54,DEN,Mike Anderson,AndeMi00,2003-10-12,2003,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,
55,DEN,Mike Anderson,AndeMi00,2003-10-19,2003,7,REG,1,1,13,0,1,1,1,1,0,0,0,0,,
56,DEN,Mike Anderson,AndeMi00,2003-10-26,2003,8,REG,0,1,0,0,0,0,0,0,0,0,0,0,,
57,DEN,Mike Anderson,AndeMi00,2003-11-03,2003,9,REG,1,0,0,0,4,1,1,1,0,0,0,0,,
0,DEN,Mike Anderson,AndeMi00,,2003,10,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,DEN,Mike Anderson,AndeMi00,2003-11-16,2003,11,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,DEN,Mike Anderson,AndeMi00,2003-11-23,2003,12,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,DEN,Mike Anderson,AndeMi00,2003-11-30,2003,13,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,DEN,Mike Anderson,AndeMi00,2003-12-07,2003,14,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
58,DEN,Mike Anderson,AndeMi00,2003-12-14,2003,15,REG,0,1,3,0,1,1,7,0,0,0,0,0,,
59,DEN,Mike Anderson,AndeMi00,2003-12-21,2003,16,REG,1,19,56,1,1,1,4,0,0,0,0,0,,
60,DEN,Mike Anderson,AndeMi00,2003-12-28,2003,17,REG,1,0,0,0,0,0,0,0,0,0,0,0,,
61,DEN,Mike Anderson,AndeMi00,2004-01-04,2003,18,POST,0,0,0,0,0,0,0,0,0,0,0,0,,
62,DEN,Mike Anderson,AndeMi00,2005-09-11,2005,1,REG,1,4,5,0,0,0,0,0,0,0,0,0,,
63,DEN,Mike Anderson,AndeMi00,2005-09-18,2005,2,REG,1,15,49,0,4,3,41,0,0,0,0,0,,
