CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,BUF,Darick Holmes,HolmDa00,1995-09-03,1995,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
2,BUF,Darick Holmes,HolmDa00,1995-09-10,1995,2,REG,0,11,30,1,0,0,0,0,0,0,0,0,nan,nan
3,BUF,Darick Holmes,HolmDa00,1995-09-17,1995,3,REG,0,7,32,0,0,0,0,0,0,0,0,0,nan,nan
0,BUF,Darick Holmes,HolmDa00,,1995,4,BYE,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
4,BUF,Darick Holmes,HolmDa00,1995-10-02,1995,5,REG,0,9,62,0,3,2,7,0,0,0,0,0,nan,nan
5,BUF,Darick Holmes,HolmDa00,1995-10-08,1995,6,REG,0,11,60,0,0,0,0,0,0,0,0,0,nan,nan
6,BUF,Darick Holmes,HolmDa00,1995-10-15,1995,7,REG,0,12,50,0,2,0,0,0,0,0,0,0,nan,nan
7,BUF,Darick Holmes,HolmDa00,1995-10-23,1995,8,REG,0,13,40,0,8,8,80,0,0,0,0,0,nan,nan
8,BUF,Darick Holmes,HolmDa00,1995-10-29,1995,9,REG,1,12,24,0,6,5,25,0,0,0,0,0,nan,nan
9,BUF,Darick Holmes,HolmDa00,1995-11-05,1995,10,REG,1,21,67,0,4,3,19,0,0,0,0,0,nan,nan
10,BUF,Darick Holmes,HolmDa00,1995-11-12,1995,11,REG,0,23,100,0,1,1,-1,0,0,0,0,0,nan,nan
11,BUF,Darick Holmes,HolmDa00,1995-11-19,1995,12,REG,0,12,22,1,4,2,52,0,0,0,0,0,nan,nan
12,BUF,Darick Holmes,HolmDa00,1995-11-26,1995,13,REG,0,6,46,0,2,1,10,0,0,0,0,0,nan,nan
13,BUF,Darick Holmes,HolmDa00,1995-12-03,1995,14,REG,0,11,41,0,3,2,22,0,0,0,0,0,nan,nan
14,BUF,Darick Holmes,HolmDa00,1995-12-10,1995,15,REG,0,12,90,2,0,0,0,0,0,0,0,0,nan,nan
15,BUF,Darick Holmes,HolmDa00,1995-12-17,1995,16,REG,0,3,12,0,0,0,0,0,0,0,0,0,nan,nan
16,BUF,Darick Holmes,HolmDa00,1995-12-24,1995,17,REG,0,9,22,0,1,0,0,0,0,0,0,0,nan,nan
17,BUF,Darick Holmes,HolmDa00,1995-12-30,1995,18,POST,0,15,87,1,0,0,0,0,0,0,0,0,nan,nan
18,BUF,Darick Holmes,HolmDa00,1996-01-06,1995,19,POST,0,4,14,0,0,0,0,0,0,0,0,0,nan,nan
19,BUF,Darick Holmes,HolmDa00,1996-09-01,1996,1,REG,0,7,31,0,0,0,0,0,0,0,0,0,nan,nan
20,BUF,Darick Holmes,HolmDa00,1996-09-08,1996,2,REG,0,15,49,0,2,2,7,0,0,0,0,0,nan,nan
21,BUF,Darick Holmes,HolmDa00,1996-09-16,1996,3,REG,0,5,15,0,2,1,6,0,0,0,0,0,nan,nan
22,BUF,Darick Holmes,HolmDa00,1996-09-22,1996,4,REG,0,8,48,0,0,0,0,0,0,0,0,0,nan,nan
0,BUF,Darick Holmes,HolmDa00,,1996,5,BYE,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
23,BUF,Darick Holmes,HolmDa00,1996-10-06,1996,6,REG,0,10,31,0,1,0,0,0,0,0,0,0,nan,nan
24,BUF,Darick Holmes,HolmDa00,1996-10-13,1996,7,REG,0,8,17,0,2,2,23,0,0,0,0,0,nan,nan
25,BUF,Darick Holmes,HolmDa00,1996-10-20,1996,8,REG,0,10,7,1,0,0,0,0,0,0,0,0,nan,nan
