CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,LAR,Cam Akers,AkerCa00,2020-09-13,2020,1,REG,1,14,39,0,1,1,4,0,24,0,0,0,,
2,LAR,Cam Akers,AkerCa00,2020-09-20,2020,2,REG,1,3,13,0,0,0,0,0,3,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2020-09-27,2020,3,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Ribs
0,LAR,Cam Akers,AkerCa00,2020-09-27,2020,3,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Ribs
0,LAR,Cam Akers,AkerCa00,2020-10-04,2020,4,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Ribs
0,LAR,Cam Akers,AkerCa00,2020-10-04,2020,4,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Ribs
3,LAR,Cam Akers,AkerCa00,2020-10-11,2020,5,REG,0,9,61,0,0,0,0,0,13,0,0,0,,
4,LAR,Cam Akers,AkerCa00,2020-10-18,2020,6,REG,0,0,0,0,0,0,0,0,1,0,0,0,,
5,LAR,Cam Akers,AkerCa00,2020-10-26,2020,7,REG,0,0,0,0,0,0,0,0,3,0,0,0,,
6,LAR,Cam Akers,AkerCa00,2020-11-01,2020,8,REG,0,9,35,0,1,1,19,0,20,0,0,0,,
0,LAR,Cam Akers,AkerCa00,,2020,9,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
7,LAR,Cam Akers,AkerCa00,2020-11-15,2020,10,REG,0,10,38,0,0,0,0,0,18,0,0,0,,
8,LAR,Cam Akers,AkerCa00,2020-11-23,2020,11,REG,0,5,15,0,1,1,4,1,12,0,0,0,,
9,LAR,Cam Akers,AkerCa00,2020-11-29,2020,12,REG,0,9,84,1,0,0,0,0,17,0,0,0,,
10,LAR,Cam Akers,AkerCa00,2020-12-06,2020,13,REG,0,21,72,1,1,1,22,0,52,0,0,0,,
11,LAR,Cam Akers,AkerCa00,2020-12-10,2020,14,REG,1,29,171,0,3,2,23,0,50,0,0,0,,
12,LAR,Cam Akers,AkerCa00,2020-12-20,2020,15,REG,1,15,63,0,3,1,-1,0,36,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2020-12-27,2020,16,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Ankle
0,LAR,Cam Akers,AkerCa00,2020-12-27,2020,16,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Ankle
13,LAR,Cam Akers,AkerCa00,2021-01-03,2020,17,REG,1,21,34,0,4,4,52,0,48,0,0,0,,
14,LAR,Cam Akers,AkerCa00,2021-01-09,2020,18,POST,1,28,131,1,2,2,45,0,51,0,0,0,,
15,LAR,Cam Akers,AkerCa00,2021-01-16,2020,19,POST,1,18,90,1,1,1,6,0,49,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-09-12,2021,1,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-09-12,2021,1,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-09-19,2021,2,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-09-19,2021,2,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-09-26,2021,3,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-09-26,2021,3,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-10-03,2021,4,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-10-03,2021,4,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-10-07,2021,5,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-10-07,2021,5,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-10-17,2021,6,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-10-17,2021,6,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-10-24,2021,7,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-10-24,2021,7,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-10-31,2021,8,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-10-31,2021,8,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-11-07,2021,9,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-11-07,2021,9,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-11-15,2021,10,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-11-15,2021,10,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,,2021,11,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-11-28,2021,12,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,LAR,Cam Akers,AkerCa00,2021-11-28,2021,12,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
