CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,2022-09-08,2022,DNP,1,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-09-08,2022,DNP,1,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-09-18,2022,DNP,2,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-09-18,2022,DNP,2,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-09-25,2022,DNP,3,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-09-25,2022,DNP,3,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-10-03,2022,DNP,4,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-10-03,2022,DNP,4,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-10-09,2022,DNP,5,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-10-09,2022,DNP,5,LAR,0,0,0,0,0,0,0,0,0,0
1,2022-10-16,2022,REG,6,LAR,0,1,0,0,1,1,14,0,3,11
0,1970-01-01,2022,BYE,7,LAR,0,0,0,0,0,0,0,0,0,0
2,2022-10-30,2022,REG,8,LAR,1,8,21,0,4,4,15,0,21,0
3,2022-11-06,2022,REG,9,LAR,0,0,0,0,0,0,0,0,0,4
0,2022-11-13,2022,DNP,10,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-11-13,2022,DNP,10,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-11-20,2022,DNP,11,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-11-20,2022,DNP,11,LAR,0,0,0,0,0,0,0,0,0,0
4,2022-11-27,2022,REG,12,LAR,0,0,0,0,0,0,0,0,0,7
5,2022-12-04,2022,REG,13,LAR,0,0,0,0,0,0,0,0,0,6
0,2022-12-08,2022,DNP,14,LAR,0,0,0,0,0,0,0,0,0,0
0,2022-12-08,2022,DNP,14,LAR,0,0,0,0,0,0,0,0,0,0
6,2022-12-19,2022,REG,15,LAR,0,0,0,0,0,0,0,0,0,5
7,2022-12-25,2022,REG,16,LAR,0,0,0,0,0,0,0,0,1,0
