CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2013-09-08,2013,REG,1,MIN,0,0,0,0,1,1,10,0,5,7
2,2013-09-15,2013,REG,2,MIN,0,0,0,0,2,2,14,0,6,5
3,2013-09-22,2013,REG,3,MIN,0,1,0,0,4,2,49,0,19,6
4,2013-09-29,2013,REG,4,MIN,0,0,0,0,2,1,9,0,13,5
0,,2013,BYE,5,MIN,0,0,0,0,0,0,0,0,0,0
5,2013-10-13,2013,REG,6,MIN,0,0,0,0,2,2,3,0,19,6
6,2013-10-21,2013,REG,7,MIN,0,1,2,0,6,3,22,0,22,6
7,2013-10-27,2013,REG,8,MIN,0,0,0,0,3,2,26,0,15,9
8,2013-11-03,2013,REG,9,MIN,0,0,0,0,4,3,13,0,26,7
9,2013-11-07,2013,REG,10,MIN,0,0,0,0,4,2,22,1,21,6
10,2013-11-17,2013,REG,11,MIN,1,0,0,0,9,3,28,0,43,8
11,2013-11-24,2013,REG,12,MIN,0,0,0,0,11,8,54,0,42,6
12,2013-12-01,2013,REG,13,MIN,1,2,27,1,4,1,4,0,49,6
13,2013-12-08,2013,REG,14,MIN,1,1,6,0,7,5,141,1,50,5
14,2013-12-15,2013,REG,15,MIN,1,2,15,0,6,5,35,1,42,7
15,2013-12-22,2013,REG,16,MIN,1,3,54,1,7,3,8,0,32,7
16,2013-12-29,2013,REG,17,MIN,1,2,54,1,5,2,31,1,32,4
17,2014-09-07,2014,REG,1,MIN,1,3,102,1,5,3,26,0,45,2
18,2014-09-14,2014,REG,2,MIN,1,0,0,0,7,4,56,0,60,8
19,2014-09-21,2014,REG,3,MIN,0,1,-7,0,5,4,61,0,50,4
20,2014-09-28,2014,REG,4,MIN,1,0,0,0,4,2,38,0,67,5
21,2014-10-02,2014,REG,5,MIN,1,0,0,0,4,2,8,0,41,5
22,2014-10-12,2014,REG,6,MIN,1,1,2,0,8,2,15,0,52,4
23,2014-10-19,2014,REG,7,MIN,0,1,3,0,4,2,9,1,50,4
24,2014-10-26,2014,REG,8,MIN,1,1,10,0,12,6,86,0,53,4
25,2014-11-02,2014,REG,9,MIN,1,0,0,0,7,1,9,0,54,6
0,,2014,BYE,10,MIN,0,0,0,0,0,0,0,0,0,0
26,2014-11-16,2014,REG,11,MIN,0,1,3,0,3,2,24,0,35,4
27,2014-11-23,2014,REG,12,MIN,0,0,0,0,2,2,18,0,32,4
28,2014-11-30,2014,REG,13,MIN,0,0,0,0,1,0,0,0,3,4
29,2014-12-07,2014,REG,14,MIN,0,1,6,0,0,0,0,0,1,7
30,2014-12-14,2014,REG,15,MIN,0,0,0,0,3,2,16,0,8,4
31,2014-12-21,2014,REG,16,MIN,0,1,-2,0,1,1,18,0,9,6
32,2014-12-28,2014,REG,17,MIN,0,0,0,0,1,0,0,0,6,4
33,2015-09-14,2015,REG,1,MIN,0,0,0,0,1,1,1,0,1,5
34,2015-09-20,2015,REG,2,MIN,0,0,0,0,0,0,0,0,0,3
35,2015-09-27,2015,REG,3,MIN,0,1,9,0,0,0,0,0,14,2
36,2015-10-04,2015,REG,4,MIN,1,0,0,0,1,1,9,0,17,7
0,,2015,BYE,5,MIN,0,0,0,0,0,0,0,0,0,0
37,2015-10-18,2015,REG,6,MIN,0,0,0,0,0,0,0,0,7,3
38,2015-10-25,2015,REG,7,MIN,0,0,0,0,0,0,0,0,4,4
39,2015-11-01,2015,REG,8,MIN,0,0,0,0,0,0,0,0,9,5
40,2015-11-08,2015,REG,9,MIN,0,0,0,0,0,0,0,0,1,5
41,2015-11-15,2015,REG,10,MIN,0,1,6,0,0,0,0,0,2,3
42,2015-11-22,2015,REG,11,MIN,0,0,0,0,0,0,0,0,2,8
43,2015-11-29,2015,REG,12,MIN,0,0,0,0,0,0,0,0,0,2
44,2015-12-06,2015,REG,13,MIN,0,0,0,0,0,0,0,0,0,7
45,2015-12-10,2015,REG,14,MIN,0,0,0,0,0,0,0,0,0,6
46,2015-12-20,2015,REG,15,MIN,0,0,0,0,0,0,0,0,0,3
47,2015-12-27,2015,REG,16,MIN,0,0,0,0,0,0,0,0,0,3
48,2016-01-03,2015,REG,17,MIN,0,0,0,0,0,0,0,0,0,4
49,2016-01-10,2015,POST,18,MIN,0,0,0,0,0,0,0,0,0,3
50,2016-09-11,2016,REG,1,MIN,0,1,8,0,1,1,6,0,5,4
51,2016-09-18,2016,REG,2,MIN,0,1,-2,0,0,0,0,0,3,3
52,2016-09-25,2016,REG,3,MIN,1,0,0,0,1,1,8,0,5,6
53,2016-10-03,2016,REG,4,MIN,0,1,2,0,6,5,38,0,36,5
54,2016-10-09,2016,REG,5,MIN,1,1,7,0,6,4,39,1,45,2
0,,2016,BYE,6,MIN,0,0,0,0,0,0,0,0,0,0
55,2016-10-23,2016,REG,7,MIN,1,0,0,0,7,7,67,1,51,10
56,2016-10-31,2016,REG,8,MIN,0,0,0,0,3,3,36,0,41,12
57,2016-11-06,2016,REG,9,MIN,1,0,0,0,8,6,45,0,40,8
58,2016-11-13,2016,REG,10,MIN,0,0,0,0,4,3,17,0,44,11
59,2016-11-20,2016,REG,11,MIN,1,0,0,0,8,4,53,0,35,8
60,2016-11-24,2016,REG,12,MIN,1,1,22,0,5,5,15,0,34,8
61,2016-12-01,2016,REG,13,MIN,0,2,6,0,3,2,10,0,47,15
62,2016-12-11,2016,REG,14,MIN,1,0,0,0,4,3,18,0,32,7
63,2016-12-18,2016,REG,15,MIN,0,0,0,0,8,5,49,0,44,9
64,2016-12-24,2016,REG,16,MIN,1,0,0,0,4,2,13,0,45,12
65,2017-01-01,2016,REG,17,MIN,0,0,0,0,2,1,39,0,24,4
66,2017-09-10,2017,REG,1,OAK,0,1,5,0,1,1,2,0,23,9
67,2017-09-17,2017,REG,2,OAK,0,3,57,1,1,1,6,0,27,8
68,2017-09-24,2017,REG,3,OAK,0,2,5,0,2,1,7,0,26,13
69,2017-10-01,2017,REG,4,OAK,0,1,2,0,6,6,33,0,33,11
70,2017-10-08,2017,REG,5,OAK,0,0,0,0,1,0,0,0,19,11
71,2017-10-15,2017,REG,6,OAK,0,3,55,1,1,1,5,0,17,8
72,2017-10-19,2017,REG,7,OAK,0,0,0,0,3,1,9,0,18,11
73,2017-10-29,2017,REG,8,OAK,1,0,0,0,4,3,7,0,57,11
74,2017-11-05,2017,REG,9,OAK,0,0,0,0,0,0,0,0,6,8
0,,2017,BYE,10,OAK,0,0,0,0,0,0,0,0,0,0
75,2017-11-19,2017,REG,11,OAK,0,0,0,0,4,4,45,0,25,13
76,2017-11-26,2017,REG,12,OAK,0,0,0,0,4,3,72,0,37,8
77,2017-12-03,2017,REG,13,OAK,1,2,1,0,4,4,97,0,34,8
78,2017-12-10,2017,REG,14,OAK,0,0,0,0,6,3,8,0,26,14
79,2017-12-17,2017,REG,15,OAK,0,1,-4,0,2,1,7,0,44,6
80,2017-12-25,2017,REG,16,OAK,0,0,0,0,2,1,7,0,13,9
81,2017-12-31,2017,REG,17,OAK,0,0,0,0,1,1,4,0,25,9
82,2018-09-09,2018,REG,1,NWE,1,3,13,0,1,1,6,0,16,5
83,2018-09-16,2018,REG,2,NWE,0,1,5,0,5,3,18,0,28,7
84,2018-09-23,2018,REG,3,NWE,0,0,0,0,1,1,12,0,19,7
85,2018-09-30,2018,REG,4,NWE,0,1,11,0,5,3,54,1,41,2
86,2018-10-04,2018,REG,5,NWE,0,0,0,0,2,2,11,1,8,4
87,2018-10-14,2018,REG,6,NWE,0,1,3,0,1,1,13,0,6,9
88,2018-10-21,2018,REG,7,NWE,1,1,4,0,0,0,0,0,6,6
89,2018-10-29,2018,REG,8,NWE,1,10,38,0,0,0,0,0,13,3
90,2018-11-04,2018,REG,9,NWE,0,11,61,1,1,1,7,0,13,4
91,2018-11-11,2018,REG,10,NWE,1,4,11,0,0,0,0,0,10,7
0,,2018,BYE,11,NWE,0,0,0,0,0,0,0,0,0,0
92,2018-11-25,2018,REG,12,NWE,0,5,10,0,2,1,-1,0,22,5
93,2018-12-02,2018,REG,13,NWE,0,1,6,0,2,2,53,0,8,3
94,2018-12-09,2018,REG,14,NWE,1,0,0,0,3,2,51,1,18,6
