CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2022-09-11,2022,REG,1,TEN,0,0,0,0,0,0,0,0,9,21
2,2022-09-19,2022,REG,2,TEN,0,9,37,0,1,1,0,0,28,19
3,2022-09-25,2022,REG,3,TEN,0,0,0,0,0,0,0,0,4,13
4,2022-10-02,2022,REG,4,TEN,0,0,0,0,0,0,0,0,0,15
5,2022-10-09,2022,REG,5,TEN,0,0,0,0,0,0,0,0,2,21
0,,2022,BYE,6,TEN,0,0,0,0,0,0,0,0,0,0
6,2022-10-23,2022,REG,7,TEN,0,0,0,0,1,1,5,0,4,15
7,2022-10-30,2022,REG,8,TEN,0,0,0,0,0,0,0,0,2,19
8,2022-11-06,2022,REG,9,TEN,0,1,5,0,1,1,2,0,6,23
9,2022-11-13,2022,REG,10,TEN,0,0,0,0,0,0,0,0,2,23
10,2022-11-17,2022,REG,11,TEN,0,0,0,0,0,0,0,0,7,16
11,2022-11-27,2022,REG,12,TEN,0,0,0,0,0,0,0,0,6,9
0,2022-12-04,2022,DNP,13,TEN,0,0,0,0,0,0,0,0,0,0
0,2022-12-11,2022,DNP,14,TEN,0,0,0,0,0,0,0,0,0,0
12,2022-12-18,2022,REG,15,TEN,0,1,8,0,2,2,7,0,12,13
13,2022-12-24,2022,REG,16,TEN,0,0,0,0,2,2,17,0,15,13
14,2022-12-29,2022,REG,17,TEN,1,12,40,0,3,2,13,0,43,0
15,2023-01-07,2022,REG,18,TEN,0,2,3,0,2,2,13,0,15,14
0,2023-09-10,2023,DNP,1,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-09-17,2023,DNP,2,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-09-24,2023,DNP,3,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-10-01,2023,DNP,4,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-10-08,2023,DNP,5,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-10-15,2023,DNP,6,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-10-29,2023,DNP,8,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-11-02,2023,DNP,9,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-11-12,2023,DNP,10,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-11-19,2023,DNP,11,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-11-26,2023,DNP,12,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-12-03,2023,DNP,13,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-12-11,2023,DNP,14,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-12-17,2023,DNP,15,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-12-24,2023,DNP,16,TEN,0,0,0,0,0,0,0,0,0,0
0,2023-12-31,2023,DNP,17,TEN,0,0,0,0,0,0,0,0,0,0
0,2024-01-07,2023,DNP,18,TEN,0,0,0,0,0,0,0,0,0,0
16,2024-09-08,2024,REG,1,LAC,0,0,0,0,0,0,0,0,0,19
17,2024-09-15,2024,REG,2,LAC,0,3,11,0,0,0,0,0,5,16
18,2024-09-22,2024,REG,3,LAC,0,0,0,0,0,0,0,0,0,19
19,2024-09-29,2024,REG,4,LAC,0,0,0,0,0,0,0,0,2,16
0,,2024,BYE,5,LAC,0,0,0,0,0,0,0,0,0,0
20,2024-10-13,2024,REG,6,LAC,0,2,5,0,0,0,0,0,3,18
21,2024-10-21,2024,REG,7,LAC,0,2,2,0,0,0,0,0,3,11
22,2024-10-27,2024,REG,8,LAC,0,1,0,0,0,0,0,0,1,22
23,2024-11-03,2024,REG,9,LAC,0,0,0,0,0,0,0,0,0,19
24,2024-11-10,2024,REG,10,LAC,0,2,4,1,0,0,0,0,5,16
25,2024-11-17,2024,REG,11,LAC,0,2,1,0,0,0,0,0,6,23
26,2024-11-25,2024,REG,12,LAC,0,1,3,0,0,0,0,0,31,17
27,2024-12-01,2024,REG,13,LAC,0,1,0,0,0,0,0,0,7,13
28,2024-12-08,2024,REG,14,LAC,0,0,0,0,0,0,0,0,1,18
29,2024-12-15,2024,REG,15,LAC,0,0,0,0,0,0,0,0,1,13
30,2024-12-19,2024,REG,16,LAC,0,0,0,0,2,2,39,1,13,18
31,2024-12-28,2024,REG,17,LAC,0,8,30,0,1,1,10,0,28,17
32,2025-01-05,2024,REG,18,LAC,0,12,33,1,0,0,0,0,27,17
33,2025-01-11,2024,POST,19,LAC,0,1,5,0,1,0,0,0,14,19
