CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,CIN,Stanford Jennings,JennSt00,1984-09-02,1984,1,REG,0,2,16,0,2,1,34,0,0,0,0,0,nan,nan
2,CIN,Stanford Jennings,JennSt00,1984-09-09,1984,2,REG,0,8,41,0,6,4,17,0,0,0,0,0,nan,nan
3,CIN,Stanford Jennings,JennSt00,1984-09-16,1984,3,REG,0,0,0,0,2,1,21,0,0,0,0,0,nan,nan
4,CIN,Stanford Jennings,JennSt00,1984-09-23,1984,4,REG,0,1,3,0,2,2,54,0,0,0,0,0,nan,nan
5,CIN,Stanford Jennings,JennSt00,1984-10-01,1984,5,REG,0,6,10,0,2,2,36,1,0,0,0,0,nan,nan
6,CIN,Stanford Jennings,JennSt00,1984-10-07,1984,6,REG,1,12,68,0,5,2,38,0,0,0,0,0,nan,nan
7,CIN,Stanford Jennings,JennSt00,1984-10-14,1984,7,REG,1,11,44,0,2,2,10,0,0,0,0,0,nan,nan
8,CIN,Stanford Jennings,JennSt00,1984-10-21,1984,8,REG,1,8,38,0,7,4,26,0,0,0,0,0,nan,nan
9,CIN,Stanford Jennings,JennSt00,1984-10-28,1984,9,REG,1,8,31,0,4,4,14,0,0,0,0,0,nan,nan
0,CIN,Stanford Jennings,JennSt00,1984-11-04,1984,10,DNP,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
10,CIN,Stanford Jennings,JennSt00,1984-11-11,1984,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
11,CIN,Stanford Jennings,JennSt00,1984-11-18,1984,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
12,CIN,Stanford Jennings,JennSt00,1984-11-25,1984,13,REG,0,6,47,0,2,2,13,0,0,0,0,0,nan,nan
13,CIN,Stanford Jennings,JennSt00,1984-12-02,1984,14,REG,0,9,38,0,5,5,29,1,0,0,0,0,nan,nan
14,CIN,Stanford Jennings,JennSt00,1984-12-09,1984,15,REG,0,3,1,1,4,4,41,1,0,0,0,0,nan,nan
15,CIN,Stanford Jennings,JennSt00,1984-12-16,1984,16,REG,0,5,42,1,2,2,13,0,0,0,0,0,nan,nan
16,CIN,Stanford Jennings,JennSt00,1985-09-08,1985,1,REG,0,2,3,0,1,0,0,0,0,0,0,0,nan,nan
