CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,1993-09-05,1993,REG,1,IND,0,0,0,0,0,0,0,0,0,0
2,1993-09-12,1993,REG,2,IND,1,9,36,0,1,0,0,0,0,0
0,,1993,BYE,3,IND,0,0,0,0,0,0,0,0,0,0
3,1993-09-26,1993,REG,4,IND,1,17,64,0,2,2,11,0,0,0
4,1993-10-03,1993,REG,5,IND,1,9,41,0,3,3,51,0,0,0
5,1993-10-10,1993,REG,6,IND,1,18,113,0,2,0,0,0,0,0
0,,1993,BYE,7,IND,0,0,0,0,0,0,0,0,0,0
6,1993-10-24,1993,REG,8,IND,1,15,54,0,2,2,9,0,0,0
7,1993-10-31,1993,REG,9,IND,1,23,86,0,4,4,20,0,0,0
8,1993-11-07,1993,REG,10,IND,1,15,33,0,5,5,2,0,0,0
9,1993-11-14,1993,REG,11,IND,1,6,23,0,2,1,2,0,0,0
10,1993-11-21,1993,REG,12,IND,1,1,7,0,0,0,0,0,0,0
11,1993-11-29,1993,REG,13,IND,1,9,34,0,2,1,14,0,0,0
12,1993-12-05,1993,REG,14,IND,1,15,42,0,0,0,0,0,0,0
13,1993-12-12,1993,REG,15,IND,1,10,33,0,4,3,38,0,0,0
14,1993-12-19,1993,REG,16,IND,1,11,31,0,2,1,15,0,0,0
15,1993-12-26,1993,REG,17,IND,1,7,14,0,2,2,7,0,0,0
16,1994-01-02,1993,REG,18,IND,1,14,100,0,3,2,20,0,0,0
17,1994-09-04,1994,REG,1,IND,1,6,24,0,0,0,0,0,0,0
18,1994-09-11,1994,REG,2,IND,1,9,30,1,1,1,3,0,0,0
19,1994-09-18,1994,REG,3,IND,1,2,2,0,2,1,9,0,0,0
20,1994-09-25,1994,REG,4,IND,1,3,9,0,6,6,87,1,0,0
21,1994-10-02,1994,REG,5,IND,1,3,20,0,3,3,25,0,0,0
22,1994-10-09,1994,REG,6,IND,1,1,3,0,3,2,17,0,0,0
23,1994-10-16,1994,REG,7,IND,1,5,23,0,4,4,28,0,0,0
24,1994-10-23,1994,REG,8,IND,1,5,11,0,1,0,0,0,0,0
25,1994-10-30,1994,REG,9,IND,1,5,14,0,4,3,41,0,0,0
26,1994-11-06,1994,REG,10,IND,1,4,7,0,1,0,0,0,0,0
0,,1994,BYE,11,IND,0,0,0,0,0,0,0,0,0,0
27,1994-11-20,1994,REG,12,IND,0,11,45,0,0,0,0,0,0,0
28,1994-11-27,1994,REG,13,IND,1,6,74,0,1,0,0,0,0,0
29,1994-12-04,1994,REG,14,IND,1,4,4,0,3,2,16,0,0,0
30,1994-12-11,1994,REG,15,IND,1,4,18,0,4,2,22,0,0,0
31,1994-12-18,1994,REG,16,IND,1,2,10,0,3,0,0,0,0,0
32,1994-12-24,1994,REG,17,IND,1,7,42,0,6,2,3,0,0,0
33,1995-09-03,1995,REG,1,IND,1,9,73,0,4,1,17,0,0,0
34,1995-09-10,1995,REG,2,IND,1,4,26,0,2,1,9,0,0,0
35,1995-09-17,1995,REG,3,IND,1,7,17,0,2,2,15,0,0,0
0,,1995,BYE,4,IND,0,0,0,0,0,0,0,0,0,0
36,1995-10-01,1995,REG,5,IND,1,7,30,0,4,3,77,0,0,0
37,1995-10-08,1995,REG,6,IND,1,4,47,0,3,3,3,0,0,0
38,1995-10-15,1995,REG,7,IND,1,5,15,0,0,0,0,0,0,0
