CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,2022-09-11,2022,DNP,1,NYJ,0,0,0,0,0,0,0,0,0,0
0,2022-09-18,2022,DNP,2,NYJ,0,0,0,0,0,0,0,0,0,0
0,2022-09-25,2022,DNP,3,NYJ,0,0,0,0,0,0,0,0,0,0
0,2022-10-02,2022,DNP,4,NYJ,0,0,0,0,0,0,0,0,0,0
0,2022-10-09,2022,DNP,5,NYJ,0,0,0,0,0,0,0,0,0,0
0,2022-10-16,2022,DNP,6,NYJ,0,0,0,0,0,0,0,0,0,0
0,2022-10-23,2022,DNP,7,NYJ,0,0,0,0,0,0,0,0,0,0
0,2022-10-30,2022,DNP,8,NYJ,0,0,0,0,0,0,0,0,0,0
0,2022-11-06,2022,DNP,9,NYJ,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2022,BYE,10,NYJ,0,0,0,0,0,0,0,0,0,0
0,2022-11-20,2022,DNP,11,NYJ,0,0,0,0,0,0,0,0,0,0
1,2022-11-27,2022,REG,12,NYJ,0,14,69,0,3,3,34,0,30,12
2,2022-12-04,2022,REG,13,NYJ,1,15,90,0,5,5,28,0,47,0
3,2022-12-11,2022,REG,14,NYJ,1,17,71,1,2,2,6,0,35,0
4,2022-12-18,2022,REG,15,NYJ,1,13,23,0,0,0,0,0,30,0
5,2022-12-22,2022,REG,16,NYJ,1,6,-2,0,1,1,15,0,24,0
6,2023-01-01,2022,REG,17,NYJ,0,8,27,0,3,2,17,0,15,0
7,2023-01-08,2022,REG,18,NYJ,0,12,22,0,0,0,0,0,17,4
0,2023-09-07,2023,DNP,1,DET,0,0,0,0,0,0,0,0,0,0
0,2023-09-17,2023,DNP,2,DET,0,0,0,0,0,0,0,0,0,0
8,2023-09-24,2023,REG,3,DET,0,3,13,0,0,0,0,0,7,7
0,2023-09-28,2023,DNP,4,DET,0,0,0,0,0,0,0,0,0,0
9,2023-10-08,2023,REG,5,DET,0,0,0,0,1,1,8,0,2,11
0,2023-10-15,2023,DNP,6,DET,0,0,0,0,0,0,0,0,0,0
0,2023-10-22,2023,DNP,7,DET,0,0,0,0,0,0,0,0,0,0
0,2023-10-30,2023,DNP,8,DET,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,BYE,9,DET,0,0,0,0,0,0,0,0,0,0
0,2023-11-12,2023,DNP,10,DET,0,0,0,0,0,0,0,0,0,0
0,2023-11-19,2023,DNP,11,DET,0,0,0,0,0,0,0,0,0,0
0,2023-11-23,2023,DNP,12,DET,0,0,0,0,0,0,0,0,0,0
0,2023-12-03,2023,DNP,13,DET,0,0,0,0,0,0,0,0,0,0
0,2023-12-10,2023,DNP,14,DET,0,0,0,0,0,0,0,0,0,0
0,2023-12-16,2023,DNP,15,DET,0,0,0,0,0,0,0,0,0,0
0,2023-12-24,2023,DNP,16,DET,0,0,0,0,0,0,0,0,0,0
0,2023-12-30,2023,DNP,17,DET,0,0,0,0,0,0,0,0,0,0
0,2024-01-07,2023,DNP,18,DET,0,0,0,0,0,0,0,0,0,0
