CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,GNB,Edgar Bennett,BennEd00,1992-09-06,1992,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
2,GNB,Edgar Bennett,BennEd00,1992-09-13,1992,2,REG,0,6,22,0,1,1,2,0,0,0,0,0,nan,nan
3,GNB,Edgar Bennett,BennEd00,1992-09-20,1992,3,REG,0,3,4,0,1,1,6,0,0,0,0,0,nan,nan
4,GNB,Edgar Bennett,BennEd00,1992-09-27,1992,4,REG,0,2,5,0,0,0,0,0,0,0,0,0,nan,nan
5,GNB,Edgar Bennett,BennEd00,1992-10-04,1992,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
0,GNB,Edgar Bennett,BennEd00,,1992,6,BYE,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
6,GNB,Edgar Bennett,BennEd00,1992-10-18,1992,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
7,GNB,Edgar Bennett,BennEd00,1992-10-25,1992,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
8,GNB,Edgar Bennett,BennEd00,1992-11-01,1992,9,REG,0,2,7,0,0,0,0,0,0,0,0,0,nan,nan
9,GNB,Edgar Bennett,BennEd00,1992-11-08,1992,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
10,GNB,Edgar Bennett,BennEd00,1992-11-15,1992,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
11,GNB,Edgar Bennett,BennEd00,1992-11-22,1992,12,REG,1,29,107,0,3,3,24,0,0,0,0,0,nan,nan
12,GNB,Edgar Bennett,BennEd00,1992-11-29,1992,13,REG,1,13,38,0,5,5,43,0,0,0,0,0,nan,nan
13,GNB,Edgar Bennett,BennEd00,1992-12-06,1992,14,REG,0,4,13,0,0,0,0,0,0,0,0,0,nan,nan
14,GNB,Edgar Bennett,BennEd00,1992-12-13,1992,15,REG,0,0,0,0,3,2,9,0,0,0,0,0,nan,nan
15,GNB,Edgar Bennett,BennEd00,1992-12-20,1992,16,REG,0,0,0,0,1,1,9,0,0,0,0,0,nan,nan
16,GNB,Edgar Bennett,BennEd00,1992-12-27,1992,17,REG,0,2,18,0,0,0,0,0,0,0,0,0,nan,nan
17,GNB,Edgar Bennett,BennEd00,1993-09-05,1993,1,REG,1,11,41,2,2,1,8,0,0,0,0,0,nan,nan
18,GNB,Edgar Bennett,BennEd00,1993-09-12,1993,2,REG,1,8,26,0,2,2,2,0,0,0,0,0,nan,nan
0,GNB,Edgar Bennett,BennEd00,,1993,3,BYE,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan
19,GNB,Edgar Bennett,BennEd00,1993-09-26,1993,4,REG,1,11,36,0,6,6,49,0,0,0,0,0,nan,nan
20,GNB,Edgar Bennett,BennEd00,1993-10-03,1993,5,REG,1,7,8,1,12,8,61,0,0,0,0,0,nan,nan
