CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2020-09-13,2020,REG,1,LAC,0,12,60,1,0,0,0,0,18,9
2,2020-09-20,2020,REG,2,LAC,0,23,64,0,2,2,49,0,43,8
3,2020-09-27,2020,REG,3,LAC,0,8,43,0,2,2,9,0,23,13
4,2020-10-04,2020,REG,4,LAC,0,9,7,0,3,3,26,0,30,5
5,2020-10-12,2020,REG,5,LAC,0,11,29,0,1,1,9,0,25,15
0,,2020,BYE,6,LAC,0,0,0,0,0,0,0,0,0,0
6,2020-10-25,2020,REG,7,LAC,0,12,29,0,5,5,24,0,38,0
7,2020-11-01,2020,REG,8,LAC,0,7,32,0,1,1,-7,0,21,8
8,2020-11-08,2020,REG,9,LAC,0,9,28,0,5,5,31,0,43,6
9,2020-11-15,2020,REG,10,LAC,0,7,21,0,0,0,0,0,17,15
10,2020-11-22,2020,REG,11,LAC,0,4,-2,0,2,2,4,0,11,6
11,2020-11-29,2020,REG,12,LAC,0,7,35,1,0,0,0,0,19,11
12,2020-12-06,2020,REG,13,LAC,0,0,0,0,2,2,3,0,3,5
0,2020-12-13,2020,DNP,14,LAC,0,0,0,0,0,0,0,0,0,0
13,2020-12-17,2020,REG,15,LAC,0,2,8,0,0,0,0,0,5,6
0,2020-12-27,2020,DNP,16,LAC,0,0,0,0,0,0,0,0,0,0
14,2021-01-03,2020,REG,17,LAC,0,0,0,0,0,0,0,0,1,1
0,2021-09-12,2021,DNP,1,LAC,0,0,0,0,0,0,0,0,0,0
0,2021-09-19,2021,DNP,2,LAC,0,0,0,0,0,0,0,0,0,0
0,2021-09-26,2021,DNP,3,LAC,0,0,0,0,0,0,0,0,0,0
0,2021-10-04,2021,DNP,4,LAC,0,0,0,0,0,0,0,0,0,0
15,2021-10-10,2021,REG,5,LAC,0,2,17,0,0,0,0,0,26,1
16,2021-10-17,2021,REG,6,LAC,0,4,7,0,0,0,0,0,18,1
0,,2021,BYE,7,LAC,0,0,0,0,0,0,0,0,0,0
0,2021-10-31,2021,DNP,8,LAC,0,0,0,0,0,0,0,0,0,0
17,2021-11-07,2021,REG,9,LAC,0,3,6,0,1,1,4,0,17,0
18,2021-11-14,2021,REG,10,LAC,0,1,6,0,0,0,0,0,8,2
0,2021-11-21,2021,DNP,11,LAC,0,0,0,0,0,0,0,0,0,0
19,2021-11-28,2021,REG,12,LAC,0,1,5,0,3,2,15,0,16,0
20,2021-12-05,2021,REG,13,LAC,0,0,0,0,0,0,0,0,2,0
21,2021-12-12,2021,REG,14,LAC,0,10,33,0,1,1,5,0,19,0
22,2021-12-16,2021,REG,15,LAC,0,7,21,0,0,0,0,0,13,4
23,2021-12-26,2021,REG,16,LAC,0,5,7,0,1,1,14,0,17,0
24,2022-01-02,2021,REG,17,LAC,0,0,0,0,0,0,0,0,3,6
0,2022-01-09,2021,DNP,18,LAC,0,0,0,0,0,0,0,0,0,0
25,2022-09-11,2022,REG,1,LAC,0,4,21,0,2,2,14,0,18,16
26,2022-09-15,2022,REG,2,LAC,0,4,22,0,2,1,3,0,19,20
27,2022-09-25,2022,REG,3,LAC,0,1,-3,0,2,2,6,0,13,16
28,2022-10-02,2022,REG,4,LAC,0,4,15,0,2,0,0,0,14,18
29,2022-10-09,2022,REG,5,LAC,0,10,49,1,2,2,33,0,27,15
30,2022-10-17,2022,REG,6,LAC,0,0,0,0,0,0,0,0,2,4
0,2022-10-23,2022,DNP,7,LAC,0,0,0,0,0,0,0,0,0,0
0,,2022,BYE,8,LAC,0,0,0,0,0,0,0,0,0,0
0,2022-11-06,2022,DNP,9,LAC,0,0,0,0,0,0,0,0,0,0
