CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
21,2018-10-14,2018,REG,6,CHI,0,5,31,1,9,7,90,0,34,5
22,2018-10-21,2018,REG,7,CHI,0,6,14,0,13,8,69,1,42,4
23,2018-10-28,2018,REG,8,CHI,1,5,40,0,3,1,70,1,38,8
24,2018-11-04,2018,REG,9,CHI,0,6,5,0,2,1,8,0,28,6
25,2018-11-11,2018,REG,10,CHI,1,7,15,1,7,6,29,0,31,7
26,2018-11-18,2018,REG,11,CHI,1,7,27,0,5,3,23,0,30,6
27,2018-11-22,2018,REG,12,CHI,0,3,14,0,8,7,45,1,22,5
28,2018-12-02,2018,REG,13,CHI,0,8,30,0,14,12,156,0,42,8
29,2018-12-09,2018,REG,14,CHI,0,9,69,0,4,4,20,0,30,5
30,2018-12-16,2018,REG,15,CHI,1,5,24,0,6,5,31,1,38,6
31,2018-12-23,2018,REG,16,CHI,0,6,12,0,1,1,7,0,33,4
32,2018-12-30,2018,REG,17,CHI,0,5,24,1,3,2,8,0,19,5
33,2019-01-06,2018,POST,18,CHI,0,1,0,0,5,3,27,0,46,6
34,2019-09-05,2019,REG,1,CHI,1,0,0,0,10,8,49,0,51,9
35,2019-09-15,2019,REG,2,CHI,0,4,18,0,5,2,7,0,22,5
36,2019-09-23,2019,REG,3,CHI,1,4,-2,0,4,2,26,0,32,1
37,2019-09-29,2019,REG,4,CHI,1,5,11,0,5,2,7,1,28,6
38,2019-10-06,2019,REG,5,CHI,1,4,10,0,7,6,39,0,29,6
0,,2019,BYE,6,CHI,0,0,0,0,0,0,0,0,0,0
39,2019-10-20,2019,REG,7,CHI,1,3,10,0,12,9,19,0,35,4
40,2019-10-27,2019,REG,8,CHI,0,4,9,0,3,3,37,0,16,5
41,2019-11-03,2019,REG,9,CHI,0,2,7,0,5,2,9,0,16,5
42,2019-11-10,2019,REG,10,CHI,0,3,14,0,4,4,23,1,29,6
43,2019-11-17,2019,REG,11,CHI,1,9,39,0,6,5,35,1,45,6
44,2019-11-24,2019,REG,12,CHI,1,6,25,0,9,7,29,0,39,5
45,2019-11-28,2019,REG,13,CHI,1,3,9,0,4,4,26,0,36,5
46,2019-12-05,2019,REG,14,CHI,1,3,7,0,6,6,24,0,33,7
47,2019-12-15,2019,REG,15,CHI,1,8,28,0,10,7,57,0,55,8
48,2019-12-22,2019,REG,16,CHI,0,2,8,0,4,3,25,0,34,3
49,2019-12-29,2019,REG,17,CHI,1,4,20,0,10,9,44,0,33,2
50,2020-09-13,2020,REG,1,CHI,0,7,41,0,2,2,6,0,30,5
51,2020-09-20,2020,REG,2,CHI,0,5,12,0,1,1,15,0,21,4
52,2020-09-27,2020,REG,3,CHI,0,2,21,0,6,3,20,0,26,4
0,2020-10-04,2020,DNP,4,CHI,0,0,0,0,0,0,0,0,0,0
0,2020-10-08,2020,DNP,5,CHI,0,0,0,0,0,0,0,0,0,0
0,2020-10-18,2020,DNP,6,CHI,0,0,0,0,0,0,0,0,0,0
0,2020-10-26,2020,DNP,7,CHI,0,0,0,0,0,0,0,0,0,0
0,2020-11-01,2020,DNP,8,CHI,0,0,0,0,0,0,0,0,0,0
0,2020-11-08,2020,DNP,9,CHI,0,0,0,0,0,0,0,0,0,0
0,2020-11-16,2020,DNP,10,CHI,0,0,0,0,0,0,0,0,0,0
0,,2020,BYE,11,CHI,0,0,0,0,0,0,0,0,0,0
0,2020-11-29,2020,DNP,12,CHI,0,0,0,0,0,0,0,0,0,0
0,2020-12-06,2020,DNP,13,CHI,0,0,0,0,0,0,0,0,0,0
0,2020-12-13,2020,DNP,14,CHI,0,0,0,0,0,0,0,0,0,0
0,2020-12-20,2020,DNP,15,CHI,0,0,0,0,0,0,0,0,0,0
0,2020-12-27,2020,DNP,16,CHI,0,0,0,0,0,0,0,0,0,0
0,2021-01-03,2020,DNP,17,CHI,0,0,0,0,0,0,0,0,0,0
