CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,DEN,Terrell Davis,DaviTe00,1995-09-03,1995,1,REG,1,20,70,1,6,2,9,0,0,0,0,0,,
2,DEN,Terrell Davis,DaviTe00,1995-09-10,1995,2,REG,1,11,61,0,5,3,26,0,0,0,0,0,,
3,DEN,Terrell Davis,DaviTe00,1995-09-17,1995,3,REG,1,13,68,2,8,7,61,1,0,0,0,0,,
4,DEN,Terrell Davis,DaviTe00,1995-09-24,1995,4,REG,1,7,27,0,5,4,36,0,0,0,0,0,,
5,DEN,Terrell Davis,DaviTe00,1995-10-01,1995,5,REG,1,15,61,0,6,3,24,0,0,0,0,0,,
6,DEN,Terrell Davis,DaviTe00,1995-10-08,1995,6,REG,1,24,97,1,6,5,54,0,0,0,0,0,,
7,DEN,Terrell Davis,DaviTe00,1995-10-16,1995,7,REG,1,18,34,0,11,5,25,0,0,0,0,0,,
8,DEN,Terrell Davis,DaviTe00,1995-10-22,1995,8,REG,1,18,69,0,9,5,39,0,0,0,0,0,,
0,DEN,Terrell Davis,DaviTe00,,1995,9,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
9,DEN,Terrell Davis,DaviTe00,1995-11-05,1995,10,REG,1,22,135,1,4,3,25,0,0,0,0,0,,
10,DEN,Terrell Davis,DaviTe00,1995-11-12,1995,11,REG,1,14,85,0,3,2,6,0,0,0,0,0,,
11,DEN,Terrell Davis,DaviTe00,1995-11-19,1995,12,REG,1,30,176,1,5,2,20,0,0,0,0,0,,
12,DEN,Terrell Davis,DaviTe00,1995-11-26,1995,13,REG,1,19,110,1,9,7,30,0,0,0,0,0,,
13,DEN,Terrell Davis,DaviTe00,1995-12-03,1995,14,REG,1,21,84,0,5,1,12,0,0,0,0,0,,
14,DEN,Terrell Davis,DaviTe00,1995-12-10,1995,15,REG,1,5,40,0,0,0,0,0,0,0,0,0,,
0,DEN,Terrell Davis,DaviTe00,1995-12-17,1995,16,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,DEN,Terrell Davis,DaviTe00,1995-12-24,1995,17,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
15,DEN,Terrell Davis,DaviTe00,1996-09-01,1996,1,REG,1,19,72,1,3,3,23,0,0,0,0,0,,
16,DEN,Terrell Davis,DaviTe00,1996-09-08,1996,2,REG,1,28,111,0,5,3,37,0,0,0,0,0,,
17,DEN,Terrell Davis,DaviTe00,1996-09-15,1996,3,REG,1,22,137,1,6,4,23,0,0,0,0,0,,
18,DEN,Terrell Davis,DaviTe00,1996-09-22,1996,4,REG,1,19,141,2,0,0,0,0,0,0,0,0,,
19,DEN,Terrell Davis,DaviTe00,1996-09-29,1996,5,REG,1,24,112,0,1,0,0,0,0,0,0,0,,
20,DEN,Terrell Davis,DaviTe00,1996-10-06,1996,6,REG,1,17,50,0,7,6,42,0,0,0,0,0,,
0,DEN,Terrell Davis,DaviTe00,,1996,7,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
21,DEN,Terrell Davis,DaviTe00,1996-10-20,1996,8,REG,1,28,194,2,3,3,19,0,0,0,0,0,,
