CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,2023-09-10,2023,DNP,1,NOR,0,0,0,0,0,0,0,0,0,0
0,2023-09-18,2023,DNP,2,NOR,0,0,0,0,0,0,0,0,0,0
1,2023-09-24,2023,REG,3,NOR,0,9,34,0,1,1,0,0,21,0
2,2023-10-01,2023,REG,4,NOR,0,1,3,0,1,1,5,0,5,0
3,2023-10-08,2023,REG,5,NOR,0,12,37,0,4,4,53,0,26,0
4,2023-10-15,2023,REG,6,NOR,0,2,-1,0,2,1,13,0,18,0
5,2023-10-19,2023,REG,7,NOR,0,0,0,0,0,0,0,0,3,0
6,2023-10-29,2023,REG,8,NOR,0,3,10,0,1,1,9,0,9,0
7,2023-11-05,2023,REG,9,NOR,0,1,0,0,1,1,31,0,6,5
0,2023-11-12,2023,DNP,10,NOR,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,BYE,11,NOR,0,0,0,0,0,0,0,0,0,0
0,2023-11-26,2023,DNP,12,NOR,0,0,0,0,0,0,0,0,0,0
0,2023-12-03,2023,DNP,13,NOR,0,0,0,0,0,0,0,0,0,0
0,2023-12-10,2023,DNP,14,NOR,0,0,0,0,0,0,0,0,0,0
0,2023-12-17,2023,DNP,15,NOR,0,0,0,0,0,0,0,0,0,0
0,2023-12-21,2023,DNP,16,NOR,0,0,0,0,0,0,0,0,0,0
0,2023-12-31,2023,DNP,17,NOR,0,0,0,0,0,0,0,0,0,0
8,2024-01-07,2023,REG,18,NOR,0,13,73,1,1,1,6,0,24,0
0,2024-09-08,2024,DNP,1,NOR,0,0,0,0,0,0,0,0,0,0
0,2024-09-15,2024,DNP,2,NOR,0,0,0,0,0,0,0,0,0,0
0,2024-09-22,2024,DNP,3,NOR,0,0,0,0,0,0,0,0,0,0
0,2024-09-29,2024,DNP,4,NOR,0,0,0,0,0,0,0,0,0,0
0,2024-10-07,2024,DNP,5,NOR,0,0,0,0,0,0,0,0,0,0
0,2024-10-13,2024,DNP,6,NOR,0,0,0,0,0,0,0,0,0,0
9,2024-10-17,2024,REG,7,NOR,0,6,36,0,3,2,1,0,20,0
10,2024-10-27,2024,REG,8,NOR,0,3,16,0,0,0,0,0,10,5
0,2024-11-03,2024,DNP,9,NOR,0,0,0,0,0,0,0,0,0,0
0,2024-11-10,2024,DNP,10,NOR,0,0,0,0,0,0,0,0,0,0
0,2024-11-17,2024,DNP,11,NOR,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,BYE,12,NOR,0,0,0,0,0,0,0,0,0,0
0,2024-12-01,2024,DNP,13,NOR,0,0,0,0,0,0,0,0,0,0
11,2024-12-08,2024,REG,14,NOR,0,10,32,1,1,0,0,0,18,3
12,2024-12-15,2024,REG,15,NOR,0,9,46,0,1,0,0,0,26,5
13,2024-12-23,2024,REG,16,NOR,1,8,15,0,2,2,16,0,22,1
14,2024-12-29,2024,REG,17,NOR,1,3,3,0,1,1,16,0,8,0
0,2025-01-05,2024,DNP,18,NOR,0,0,0,0,0,0,0,0,0,0
