CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,2021-09-12,2021,DNP,1,GNB,0,0,0,0,0,0,0,0,0,0
0,2021-09-20,2021,DNP,2,GNB,0,0,0,0,0,0,0,0,0,0
0,2021-09-26,2021,DNP,3,GNB,0,0,0,0,0,0,0,0,0,0
0,2021-10-03,2021,DNP,4,GNB,0,0,0,0,0,0,0,0,0,0
0,2021-10-10,2021,DNP,5,GNB,0,0,0,0,0,0,0,0,0,0
0,2021-10-17,2021,DNP,6,GNB,0,0,0,0,0,0,0,0,0,0
0,2021-10-24,2021,DNP,7,GNB,0,0,0,0,0,0,0,0,0,0
0,2021-10-28,2021,DNP,8,GNB,0,0,0,0,0,0,0,0,0,0
1,2021-11-07,2021,REG,9,GNB,0,0,0,0,0,0,0,0,0,8
2,2021-11-14,2021,REG,10,GNB,0,2,7,0,0,0,0,0,3,1
3,2021-11-21,2021,REG,11,GNB,0,4,11,0,0,0,0,0,15,0
4,2021-11-28,2021,REG,12,GNB,0,0,0,0,0,0,0,0,0,4
0,1970-01-01,2021,BYE,13,GNB,0,0,0,0,0,0,0,0,0,0
5,2021-12-12,2021,REG,14,GNB,0,0,0,0,0,0,0,0,2,15
6,2021-12-19,2021,REG,15,GNB,0,0,0,0,0,0,0,0,0,4
7,2021-12-25,2021,REG,16,GNB,0,0,0,0,0,0,0,0,0,5
8,2022-01-02,2021,REG,17,GNB,0,6,18,0,0,0,0,0,12,0
9,2022-01-09,2021,REG,18,GNB,0,11,53,1,2,2,3,0,31,8
10,2022-01-22,2021,POST,20,GNB,0,0,0,0,0,0,0,0,1,1
0,2022-09-11,2022,DNP,1,GNB,0,0,0,0,0,0,0,0,0,0
11,2022-09-18,2022,REG,2,GNB,0,0,0,0,0,0,0,0,0,8
12,2022-09-25,2022,REG,3,GNB,0,0,0,0,0,0,0,0,0,10
13,2022-10-02,2022,REG,4,GNB,0,0,0,0,0,0,0,0,0,11
14,2022-10-09,2022,REG,5,GNB,0,0,0,0,0,0,0,0,0,10
15,2022-10-16,2022,REG,6,GNB,0,0,0,0,0,0,0,0,1,12
16,2022-10-23,2022,REG,7,GNB,0,0,0,0,0,0,0,0,0,11
17,2022-10-30,2022,REG,8,GNB,0,0,0,0,0,0,0,0,0,7
0,2022-11-06,2022,DNP,9,GNB,0,0,0,0,0,0,0,0,0,0
0,2022-11-13,2022,DNP,10,GNB,0,0,0,0,0,0,0,0,0,0
18,2022-11-17,2022,REG,11,GNB,0,0,0,0,0,0,0,0,0,9
19,2022-11-27,2022,REG,12,GNB,0,0,0,0,0,0,0,0,0,10
20,2022-12-04,2022,REG,13,GNB,0,1,6,0,0,0,0,0,6,8
0,1970-01-01,2022,BYE,14,GNB,0,0,0,0,0,0,0,0,0,0
21,2022-12-19,2022,REG,15,GNB,0,4,15,0,0,0,0,0,9,5
22,2022-12-25,2022,REG,16,GNB,0,0,0,0,1,1,17,0,5,7
23,2023-01-01,2022,REG,17,GNB,0,5,10,0,0,0,0,0,12,6
24,2023-01-08,2022,REG,18,GNB,0,0,0,0,0,0,0,0,0,8
25,2023-09-10,2023,REG,1,GNB,0,5,22,0,0,0,0,0,7,9
26,2023-09-17,2023,REG,2,GNB,0,1,1,0,1,0,0,0,11,11
27,2023-09-24,2023,REG,3,GNB,0,3,6,0,4,3,23,0,31,8
0,2023-09-28,2023,DNP,4,GNB,0,0,0,0,0,0,0,0,0,0
28,2023-10-09,2023,REG,5,GNB,0,2,2,0,5,2,5,0,21,3
0,1970-01-01,2023,BYE,6,GNB,0,0,0,0,0,0,0,0,0,0
0,2023-10-22,2023,DNP,7,GNB,0,0,0,0,0,0,0,0,0,0
0,2023-10-29,2023,DNP,8,GNB,0,0,0,0,0,0,0,0,0,0
0,2023-11-05,2023,DNP,9,GNB,0,0,0,0,0,0,0,0,0,0
0,2023-11-12,2023,DNP,10,GNB,0,0,0,0,0,0,0,0,0,0
0,2023-11-19,2023,DNP,11,GNB,0,0,0,0,0,0,0,0,0,0
29,2023-11-23,2023,REG,12,GNB,0,3,11,0,1,1,4,0,27,14
30,2023-12-03,2023,REG,13,GNB,0,2,29,0,1,0,0,0,20,7
31,2023-12-11,2023,REG,14,GNB,0,4,30,0,2,2,22,0,32,13
32,2023-12-17,2023,REG,15,GNB,0,1,6,0,2,2,-4,0,26,9
33,2023-12-24,2023,REG,16,GNB,0,3,4,0,1,1,-1,0,20,16
34,2023-12-31,2023,REG,17,GNB,0,8,30,0,0,0,0,0,20,11
35,2024-01-07,2023,REG,18,GNB,0,0,0,0,0,0,0,0,11,8
36,2024-01-14,2023,POST,19,GNB,0,3,6,0,0,0,0,0,6,9
37,2024-01-20,2023,POST,20,GNB,0,0,0,0,0,0,0,0,8,6
38,2024-09-09,2024,REG,1,SFO,0,0,0,0,0,0,0,0,0,1
39,2024-09-15,2024,REG,2,SFO,0,0,0,0,0,0,0,0,0,7
40,2024-09-22,2024,REG,3,SFO,0,0,0,0,0,0,0,0,0,6
41,2024-09-29,2024,REG,4,SFO,0,0,0,0,0,0,0,0,0,8
42,2024-10-06,2024,REG,5,SFO,0,0,0,0,0,0,0,0,0,12
43,2024-10-10,2024,REG,6,SFO,0,5,16,0,1,1,12,0,16,14
44,2024-10-20,2024,REG,7,SFO,0,0,0,0,0,0,0,0,0,12
45,2024-10-27,2024,REG,8,SFO,0,2,9,0,0,0,0,0,5,17
0,1970-01-01,2024,BYE,9,SFO,0,0,0,0,0,0,0,0,0,0
0,2024-11-10,2024,DNP,10,SFO,0,0,0,0,0,0,0,0,0,0
0,2024-11-17,2024,DNP,11,SFO,0,0,0,0,0,0,0,0,0,0
0,2024-11-24,2024,DNP,12,SFO,0,0,0,0,0,0,0,0,0,0
0,2024-12-01,2024,DNP,13,SFO,0,0,0,0,0,0,0,0,0,0
46,2024-12-08,2024,REG,14,SFO,0,7,25,1,1,0,0,0,20,17
47,2024-12-12,2024,REG,15,SFO,0,0,0,0,0,0,0,0,3,17
