CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,ATL,Bijan Robinson,RobiBi01,2023-09-10,2023,1,REG,1,10,56,0,6,6,27,1,33,0,0,0,,
2,ATL,Bijan Robinson,RobiBi01,2023-09-17,2023,2,REG,1,19,124,0,5,4,48,0,59,0,0,0,,
3,ATL,Bijan Robinson,RobiBi01,2023-09-24,2023,3,REG,1,10,33,0,6,4,27,0,54,0,0,0,,
4,ATL,Bijan Robinson,RobiBi01,2023-10-01,2023,4,REG,1,14,105,0,5,5,32,0,44,0,0,0,,
5,ATL,Bijan Robinson,RobiBi01,2023-10-08,2023,5,REG,1,14,46,0,2,2,12,1,47,0,0,0,,
6,ATL,Bijan Robinson,RobiBi01,2023-10-15,2023,6,REG,1,13,37,0,8,5,43,0,64,0,0,0,,
7,ATL,Bijan Robinson,RobiBi01,2023-10-22,2023,7,REG,0,1,3,0,0,0,0,0,11,0,0,0,,
8,ATL,Bijan Robinson,RobiBi01,2023-10-29,2023,8,REG,1,11,62,1,5,0,0,0,50,0,0,0,,
9,ATL,Bijan Robinson,RobiBi01,2023-11-05,2023,9,REG,1,11,51,0,4,2,8,0,42,0,0,0,,
10,ATL,Bijan Robinson,RobiBi01,2023-11-12,2023,10,REG,1,22,95,1,2,1,11,0,53,1,0,0,,
0,ATL,Bijan Robinson,RobiBi01,,2023,11,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
11,ATL,Bijan Robinson,RobiBi01,2023-11-26,2023,12,REG,1,16,91,1,6,3,32,1,39,0,0,0,,
12,ATL,Bijan Robinson,RobiBi01,2023-12-03,2023,13,REG,1,18,53,0,5,3,26,0,51,0,0,0,,
13,ATL,Bijan Robinson,RobiBi01,2023-12-10,2023,14,REG,1,10,34,1,7,5,54,0,56,0,0,0,,
14,ATL,Bijan Robinson,RobiBi01,2023-12-17,2023,15,REG,1,7,11,0,3,1,3,0,30,0,0,0,,
15,ATL,Bijan Robinson,RobiBi01,2023-12-24,2023,16,REG,1,12,72,0,10,7,50,0,48,0,0,0,,
16,ATL,Bijan Robinson,RobiBi01,2023-12-31,2023,17,REG,1,15,75,0,4,3,11,0,45,0,0,0,,
17,ATL,Bijan Robinson,RobiBi01,2024-01-07,2023,18,REG,1,11,28,0,8,7,103,1,45,0,0,0,,
18,ATL,Bijan Robinson,RobiBi01,2024-09-08,2024,1,REG,1,18,68,0,5,5,43,0,50,0,0,0,,
19,ATL,Bijan Robinson,RobiBi01,2024-09-16,2024,2,REG,1,14,97,0,5,4,25,0,46,0,0,0,,
20,ATL,Bijan Robinson,RobiBi01,2024-09-22,2024,3,REG,1,16,31,1,2,2,21,0,50,0,0,0,,
21,ATL,Bijan Robinson,RobiBi01,2024-09-29,2024,4,REG,1,7,28,0,4,4,46,0,36,0,0,0,,
22,ATL,Bijan Robinson,RobiBi01,2024-10-03,2024,5,REG,1,12,61,0,3,3,16,0,58,0,0,0,,
23,ATL,Bijan Robinson,RobiBi01,2024-10-13,2024,6,REG,1,15,95,2,4,3,10,0,39,0,0,0,,
24,ATL,Bijan Robinson,RobiBi01,2024-10-20,2024,7,REG,1,21,103,1,5,3,40,0,50,0,0,0,,
25,ATL,Bijan Robinson,RobiBi01,2024-10-27,2024,8,REG,1,13,63,0,7,7,43,1,42,0,0,0,,
26,ATL,Bijan Robinson,RobiBi01,2024-11-03,2024,9,REG,1,19,86,0,7,7,59,0,42,0,0,0,,
27,ATL,Bijan Robinson,RobiBi01,2024-11-10,2024,10,REG,1,20,116,2,4,3,28,0,61,0,0,0,,
28,ATL,Bijan Robinson,RobiBi01,2024-11-17,2024,11,REG,1,12,35,0,4,4,28,0,42,0,0,0,,
0,ATL,Bijan Robinson,RobiBi01,,2024,12,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
29,ATL,Bijan Robinson,RobiBi01,2024-12-01,2024,13,REG,1,26,102,1,6,6,33,0,61,0,0,0,,
30,ATL,Bijan Robinson,RobiBi01,2024-12-08,2024,14,REG,1,22,92,1,2,2,9,0,63,0,0,0,,
31,ATL,Bijan Robinson,RobiBi01,2024-12-16,2024,15,REG,1,22,125,0,2,1,10,0,44,0,0,0,,
32,ATL,Bijan Robinson,RobiBi01,2024-12-22,2024,16,REG,1,22,94,2,2,2,9,0,50,0,0,0,,
33,ATL,Bijan Robinson,RobiBi01,2024-12-29,2024,17,REG,1,17,90,2,5,3,8,0,58,0,0,0,,
34,ATL,Bijan Robinson,RobiBi01,2025-01-05,2024,18,REG,1,28,170,2,5,2,3,0,69,0,0,0,,
