CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2007-09-09,2007,REG,1,BUF,1,19,90,1,3,2,9,0,0,0
2,2007-09-16,2007,REG,2,BUF,1,18,64,0,1,1,21,0,0,0
3,2007-09-23,2007,REG,3,BUF,1,20,74,1,2,2,6,0,0,0
4,2007-09-30,2007,REG,4,BUF,1,23,79,1,0,0,0,0,0,0
5,2007-10-08,2007,REG,5,BUF,1,20,66,0,5,2,32,0,0,0
0,,2007,BYE,6,BUF,0,0,0,0,0,0,0,0,0,0
6,2007-10-21,2007,REG,7,BUF,1,27,84,1,3,3,14,0,0,0
7,2007-10-28,2007,REG,8,BUF,1,21,80,0,1,1,7,0,0,0
8,2007-11-04,2007,REG,9,BUF,1,29,153,1,1,1,7,0,0,0
9,2007-11-11,2007,REG,10,BUF,1,19,61,1,4,3,24,0,0,0
0,2007-11-18,2007,DNP,11,BUF,0,0,0,0,0,0,0,0,0,0
0,2007-11-25,2007,DNP,12,BUF,0,0,0,0,0,0,0,0,0,0
0,2007-12-02,2007,DNP,13,BUF,0,0,0,0,0,0,0,0,0,0
10,2007-12-09,2007,REG,14,BUF,1,23,107,0,1,0,0,0,0,0
11,2007-12-16,2007,REG,15,BUF,1,21,82,0,1,0,0,0,0,0
12,2007-12-23,2007,REG,16,BUF,1,18,70,1,3,2,42,0,0,0
13,2007-12-30,2007,REG,17,BUF,1,22,105,0,1,1,22,0,0,0
14,2008-09-07,2008,REG,1,BUF,1,18,76,1,5,3,18,0,0,0
15,2008-09-14,2008,REG,2,BUF,1,19,59,1,1,1,8,0,0,0
16,2008-09-21,2008,REG,3,BUF,1,23,83,2,6,4,31,0,0,0
17,2008-09-28,2008,REG,4,BUF,1,19,57,0,4,4,24,0,0,0
18,2008-10-05,2008,REG,5,BUF,1,12,44,0,3,3,10,0,0,0
0,,2008,BYE,6,BUF,0,0,0,0,0,0,0,0,0,0
19,2008-10-19,2008,REG,7,BUF,1,19,70,1,5,4,22,0,0,0
20,2008-10-26,2008,REG,8,BUF,1,13,61,1,6,5,34,0,0,0
21,2008-11-02,2008,REG,9,BUF,1,9,16,0,4,3,52,0,0,0
22,2008-11-09,2008,REG,10,BUF,1,14,46,0,2,0,0,0,0,0
23,2008-11-17,2008,REG,11,BUF,1,23,119,0,11,10,58,1,0,0
24,2008-11-23,2008,REG,12,BUF,1,20,79,1,5,5,25,0,0,0
25,2008-11-30,2008,REG,13,BUF,1,16,134,0,5,1,1,0,0,0
26,2008-12-07,2008,REG,14,BUF,1,13,31,0,3,1,4,0,0,0
27,2008-12-14,2008,REG,15,BUF,1,21,127,0,6,3,13,0,0,0
28,2008-12-21,2008,REG,16,BUF,1,11,34,1,1,0,0,0,0,0
0,2008-12-28,2008,DNP,17,BUF,0,0,0,0,0,0,0,0,0,0
0,2009-09-14,2009,SUSP,1,BUF,0,0,0,0,0,0,0,0,0,0
0,2009-09-20,2009,SUSP,2,BUF,0,0,0,0,0,0,0,0,0,0
0,2009-09-27,2009,SUSP,3,BUF,0,0,0,0,0,0,0,0,0,0
29,2009-10-04,2009,REG,4,BUF,0,8,4,0,6,5,43,0,0,0
30,2009-10-11,2009,REG,5,BUF,1,17,69,0,7,6,56,0,0,0
31,2009-10-18,2009,REG,6,BUF,1,19,61,0,3,2,11,0,0,0
32,2009-10-25,2009,REG,7,BUF,1,17,40,1,1,1,7,0,0,0
33,2009-11-01,2009,REG,8,BUF,1,9,43,0,5,3,6,0,0,0
0,,2009,BYE,9,BUF,0,0,0,0,0,0,0,0,0,0
34,2009-11-15,2009,REG,10,BUF,1,9,37,0,6,4,18,0,0,0
35,2009-11-22,2009,REG,11,BUF,1,8,18,0,0,0,0,0,0,0
36,2009-11-29,2009,REG,12,BUF,0,3,6,0,1,1,9,0,0,0
37,2009-12-03,2009,REG,13,BUF,0,6,60,1,1,1,4,0,0,0
38,2009-12-13,2009,REG,14,BUF,0,12,84,0,3,3,10,0,0,0
39,2009-12-20,2009,REG,15,BUF,0,8,25,0,0,0,0,0,0,0
40,2009-12-27,2009,REG,16,BUF,0,3,3,0,2,1,13,0,0,0
41,2010-01-03,2009,REG,17,BUF,0,1,0,0,2,1,2,0,0,0
42,2010-09-12,2010,REG,1,BUF,0,3,13,0,0,0,0,0,0,0
43,2010-09-19,2010,REG,2,BUF,1,17,64,0,0,0,0,0,0,0
44,2010-09-26,2010,REG,3,BUF,1,13,79,0,1,1,7,0,0,0
45,2010-10-03,2010,REG,4,BUF,1,4,8,0,0,0,0,0,0,0
0,2010-10-10,2010,DNP,5,BUF,0,0,0,0,0,0,0,0,0,0
