CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
0,NWE,James White,WhitJa02,2014-09-07,2014,1,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,NWE,James White,WhitJa02,2014-09-14,2014,2,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,NWE,James White,WhitJa02,2014-09-21,2014,3,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
1,NWE,James White,WhitJa02,2014-09-29,2014,4,REG,0,3,21,0,3,3,15,0,14,0,0,0,,
0,NWE,James White,WhitJa02,2014-10-05,2014,5,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,NWE,James White,WhitJa02,2014-10-12,2014,6,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
0,NWE,James White,WhitJa02,2014-10-16,2014,7,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
2,NWE,James White,WhitJa02,2014-10-26,2014,8,REG,0,6,17,0,0,0,0,0,13,0,0,0,,
0,NWE,James White,WhitJa02,2014-11-02,2014,9,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,NWE,James White,WhitJa02,1970-01-01,2014,10,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,NWE,James White,WhitJa02,2014-11-16,2014,11,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,NWE,James White,WhitJa02,2014-11-23,2014,12,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,NWE,James White,WhitJa02,2014-11-30,2014,13,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,NWE,James White,WhitJa02,2014-12-07,2014,14,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,NWE,James White,WhitJa02,2014-12-14,2014,15,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
0,NWE,James White,WhitJa02,2014-12-21,2014,16,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Out,Inferred
3,NWE,James White,WhitJa02,2014-12-28,2014,17,REG,0,0,0,0,2,2,8,0,4,0,0,0,,
4,NWE,James White,WhitJa02,2015-09-10,2015,1,REG,0,0,0,0,0,0,0,0,1,0,0,0,,
0,NWE,James White,WhitJa02,2015-09-20,2015,2,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
5,NWE,James White,WhitJa02,2015-09-27,2015,3,REG,0,2,8,0,4,4,26,0,17,0,0,0,,
0,NWE,James White,WhitJa02,1970-01-01,2015,4,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
