CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,BAL,Ray Rice,RiceRa00,2008-09-07,2008,1,REG,1,22,64,0,4,3,19,0,0,0,0,0,,
0,BAL,Ray Rice,RiceRa00,,2008,2,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
2,BAL,Ray Rice,RiceRa00,2008-09-21,2008,3,REG,0,5,21,0,0,0,0,0,0,0,0,0,,
3,BAL,Ray Rice,RiceRa00,2008-09-29,2008,4,REG,0,1,0,0,0,0,0,0,0,0,0,0,,
4,BAL,Ray Rice,RiceRa00,2008-10-05,2008,5,REG,0,0,0,0,1,0,0,0,0,0,0,0,,
5,BAL,Ray Rice,RiceRa00,2008-10-12,2008,6,REG,0,6,23,0,8,7,64,0,0,0,0,0,,
6,BAL,Ray Rice,RiceRa00,2008-10-19,2008,7,REG,1,7,13,0,2,2,46,0,0,0,0,0,,
7,BAL,Ray Rice,RiceRa00,2008-10-26,2008,8,REG,0,8,64,0,3,3,37,0,0,0,0,0,,
8,BAL,Ray Rice,RiceRa00,2008-11-02,2008,9,REG,1,21,154,0,4,3,22,0,0,0,0,0,,
9,BAL,Ray Rice,RiceRa00,2008-11-09,2008,10,REG,1,7,17,0,2,2,2,0,0,0,0,0,,
10,BAL,Ray Rice,RiceRa00,2008-11-16,2008,11,REG,0,8,19,0,5,4,18,0,0,0,0,0,,
11,BAL,Ray Rice,RiceRa00,2008-11-23,2008,12,REG,0,8,7,0,6,3,42,0,0,0,0,0,,
12,BAL,Ray Rice,RiceRa00,2008-11-30,2008,13,REG,0,11,41,0,6,4,14,0,0,0,0,0,,
13,BAL,Ray Rice,RiceRa00,2008-12-07,2008,14,REG,0,3,31,0,2,2,9,0,0,0,0,0,,
0,BAL,Ray Rice,RiceRa00,2008-12-14,2008,15,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Doubtful,Calf
0,BAL,Ray Rice,RiceRa00,2008-12-20,2008,16,INJ,0,0,0,0,0,0,0,0,0,0,0,1,Questionable,Calf
0,BAL,Ray Rice,RiceRa00,2008-12-28,2008,17,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
14,BAL,Ray Rice,RiceRa00,2009-01-10,2008,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,,
15,BAL,Ray Rice,RiceRa00,2009-01-18,2008,20,POST,0,1,2,0,4,3,43,0,0,0,0,0,,
16,BAL,Ray Rice,RiceRa00,2009-09-13,2009,1,REG,1,19,108,0,4,2,12,0,0,0,0,0,,
17,BAL,Ray Rice,RiceRa00,2009-09-20,2009,2,REG,1,8,36,0,6,5,46,0,0,0,0,0,,
18,BAL,Ray Rice,RiceRa00,2009-09-27,2009,3,REG,1,11,48,1,7,4,27,0,0,0,0,0,,
19,BAL,Ray Rice,RiceRa00,2009-10-04,2009,4,REG,0,11,103,0,7,5,49,0,0,0,0,0,,
20,BAL,Ray Rice,RiceRa00,2009-10-11,2009,5,REG,1,14,69,0,8,7,74,1,0,0,0,0,,
21,BAL,Ray Rice,RiceRa00,2009-10-18,2009,6,REG,1,10,77,2,11,10,117,0,0,0,0,0,,
0,BAL,Ray Rice,RiceRa00,,2009,7,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
22,BAL,Ray Rice,RiceRa00,2009-11-01,2009,8,REG,1,23,84,1,5,5,24,0,0,0,0,0,,
23,BAL,Ray Rice,RiceRa00,2009-11-08,2009,9,REG,1,12,48,1,8,8,87,0,0,0,0,0,,
24,BAL,Ray Rice,RiceRa00,2009-11-16,2009,10,REG,1,20,89,1,3,3,15,0,0,0,0,0,,
25,BAL,Ray Rice,RiceRa00,2009-11-22,2009,11,REG,1,20,71,0,10,7,64,0,0,0,0,0,,
26,BAL,Ray Rice,RiceRa00,2009-11-29,2009,12,REG,1,19,88,0,5,5,67,0,0,0,0,0,,
