CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,2017-09-10,2017,DNP,1,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-09-17,2017,DNP,2,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-09-24,2017,DNP,3,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-10-02,2017,DNP,4,WAS,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2017,BYE,5,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-10-15,2017,DNP,6,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-10-23,2017,DNP,7,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-10-29,2017,DNP,8,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-11-05,2017,DNP,9,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-11-12,2017,DNP,10,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-11-19,2017,DNP,11,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-11-23,2017,DNP,12,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-11-30,2017,DNP,13,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-12-10,2017,DNP,14,WAS,0,0,0,0,0,0,0,0,0,0
0,2017-12-17,2017,DNP,15,WAS,0,0,0,0,0,0,0,0,0,0
1,2017-12-24,2017,REG,16,WAS,0,0,0,0,0,0,0,0,0,3
2,2017-12-31,2017,REG,17,WAS,0,0,0,0,0,0,0,0,1,7
0,2018-09-09,2018,DNP,1,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-09-16,2018,DNP,2,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-09-24,2018,DNP,3,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-09-30,2018,DNP,4,TAM,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,BYE,5,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-10-14,2018,DNP,6,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-10-21,2018,DNP,7,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-10-28,2018,DNP,8,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-11-04,2018,DNP,9,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-11-11,2018,DNP,10,TAM,0,0,0,0,0,0,0,0,0,0
3,2018-11-18,2018,REG,11,TAM,0,0,0,0,0,0,0,0,0,15
4,2018-11-25,2018,REG,12,TAM,0,0,0,0,0,0,0,0,2,20
0,2018-12-02,2018,DNP,13,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-12-09,2018,DNP,14,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-12-16,2018,DNP,15,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-12-23,2018,DNP,16,TAM,0,0,0,0,0,0,0,0,0,0
0,2018-12-30,2018,DNP,17,TAM,0,0,0,0,0,0,0,0,0,0
5,2019-09-08,2019,REG,1,TAM,0,0,0,0,5,4,33,0,26,15
6,2019-09-12,2019,REG,2,TAM,0,0,0,0,1,1,9,0,14,21
7,2019-09-22,2019,REG,3,TAM,0,0,0,0,3,3,23,0,18,22
8,2019-09-29,2019,REG,4,TAM,0,1,0,0,4,3,16,0,21,21
9,2019-10-06,2019,REG,5,TAM,0,1,-4,0,3,2,27,0,18,19
10,2019-10-13,2019,REG,6,TAM,0,1,3,1,5,3,22,0,46,29
0,1970-01-01,2019,BYE,7,TAM,0,0,0,0,0,0,0,0,0,0
11,2019-10-27,2019,REG,8,TAM,0,1,-2,0,3,1,3,0,27,20
12,2019-11-03,2019,REG,9,TAM,0,1,1,1,1,1,12,0,21,22
13,2019-11-10,2019,REG,10,TAM,0,0,0,0,3,3,24,0,22,20
14,2019-11-17,2019,REG,11,TAM,0,2,0,0,4,3,10,0,29,16
15,2019-11-24,2019,REG,12,TAM,0,1,12,0,1,0,0,0,13,23
16,2019-12-01,2019,REG,13,TAM,0,1,0,0,2,2,12,0,23,17
17,2019-12-08,2019,REG,14,TAM,0,0,0,0,5,5,48,0,23,19
18,2019-12-15,2019,REG,15,TAM,0,1,3,0,1,1,13,0,21,20
19,2019-12-21,2019,REG,16,TAM,0,0,0,0,5,3,34,0,27,17
20,2019-12-29,2019,REG,17,TAM,0,1,4,0,0,0,0,0,12,17
0,2020-09-13,2020,DNP,1,JAX,0,0,0,0,0,0,0,0,0,0
21,2020-09-20,2020,REG,2,JAX,0,0,0,0,0,0,0,0,0,12
22,2020-09-24,2020,REG,3,JAX,0,0,0,0,0,0,0,0,5,13
23,2020-10-04,2020,REG,4,JAX,0,0,0,0,0,0,0,0,0,17
24,2020-10-11,2020,REG,5,JAX,0,0,0,0,0,0,0,0,0,13
25,2020-10-18,2020,REG,6,JAX,0,0,0,0,0,0,0,0,0,14
26,2020-10-25,2020,REG,7,JAX,0,0,0,0,0,0,0,0,6,21
0,1970-01-01,2020,BYE,8,JAX,0,0,0,0,0,0,0,0,0,0
27,2020-11-08,2020,REG,9,JAX,0,0,0,0,0,0,0,0,3,21
28,2020-11-15,2020,REG,10,JAX,0,0,0,0,2,1,5,0,10,22
29,2020-11-22,2020,REG,11,JAX,0,0,0,0,2,0,0,0,13,17
0,2020-11-29,2020,DNP,12,JAX,0,0,0,0,0,0,0,0,0,0
30,2020-12-06,2020,REG,13,JAX,0,2,7,0,2,0,0,0,10,24
31,2020-12-13,2020,REG,14,JAX,0,0,0,0,1,1,12,0,22,15
32,2020-12-20,2020,REG,15,JAX,0,2,17,0,1,1,8,0,14,14
33,2020-12-27,2020,REG,16,JAX,1,14,71,0,5,3,7,0,39,2
34,2021-01-03,2020,REG,17,JAX,1,14,50,0,7,4,22,0,63,0
35,2021-09-12,2021,REG,1,JAX,0,0,0,0,0,0,0,0,0,22
36,2021-09-19,2021,REG,2,JAX,0,0,0,0,0,0,0,0,0,16
37,2021-09-26,2021,REG,3,JAX,0,0,0,0,0,0,0,0,5,19
38,2021-09-30,2021,REG,4,JAX,0,2,3,0,0,0,0,0,3,4
39,2021-10-10,2021,REG,5,JAX,0,0,0,0,1,1,19,0,5,15
40,2021-10-17,2021,REG,6,JAX,0,0,0,0,0,0,0,0,0,16
0,1970-01-01,2021,BYE,7,JAX,0,0,0,0,0,0,0,0,0,0
41,2021-10-31,2021,REG,8,JAX,0,2,9,0,1,1,9,0,15,15
42,2021-11-07,2021,REG,9,JAX,0,1,1,0,1,1,4,0,8,11
43,2021-11-14,2021,REG,10,JAX,0,0,0,0,0,0,0,0,1,22
44,2021-11-21,2021,REG,11,JAX,0,0,0,0,0,0,0,0,0,15
45,2021-11-28,2021,REG,12,JAX,0,0,0,0,1,0,0,0,1,13
46,2021-12-05,2021,REG,13,JAX,0,0,0,0,0,0,0,0,0,18
47,2021-12-12,2021,REG,14,JAX,0,0,0,0,3,2,5,0,4,15
