CarGm,Team,Player,pfr_id,Date,Season,Week,Season_type,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp,SUSP,INJ,Game Status,Injuries
1,PHO,Johnny Johnson,JohnJo00,1990-09-09,1990,1,REG,1,14,54,0,7,6,99,0,0,0,0,0,,
2,PHO,Johnny Johnson,JohnJo00,1990-09-16,1990,2,REG,1,22,88,1,1,1,7,0,0,0,0,0,,
3,PHO,Johnny Johnson,JohnJo00,1990-09-23,1990,3,REG,1,22,68,0,2,0,0,0,0,0,0,0,,
4,PHO,Johnny Johnson,JohnJo00,1990-09-30,1990,4,REG,1,16,93,0,5,3,15,0,0,0,0,0,,
0,PHO,Johnny Johnson,JohnJo00,,1990,5,BYE,0,0,0,0,0,0,0,0,0,0,0,0,,
5,PHO,Johnny Johnson,JohnJo00,1990-10-14,1990,6,REG,1,19,120,1,3,3,7,0,0,0,0,0,,
6,PHO,Johnny Johnson,JohnJo00,1990-10-21,1990,7,REG,1,30,108,0,1,0,0,0,0,0,0,0,,
7,PHO,Johnny Johnson,JohnJo00,1990-10-28,1990,8,REG,1,16,74,1,4,3,20,0,0,0,0,0,,
8,PHO,Johnny Johnson,JohnJo00,1990-11-04,1990,9,REG,1,11,27,0,4,4,29,0,0,0,0,0,,
9,PHO,Johnny Johnson,JohnJo00,1990-11-11,1990,10,REG,1,20,66,1,0,0,0,0,0,0,0,0,,
10,PHO,Johnny Johnson,JohnJo00,1990-11-18,1990,11,REG,1,15,103,0,3,2,17,0,0,0,0,0,,
0,PHO,Johnny Johnson,JohnJo00,1990-11-25,1990,12,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
11,PHO,Johnny Johnson,JohnJo00,1990-12-02,1990,13,REG,1,6,22,0,0,0,0,0,0,0,0,0,,
0,PHO,Johnny Johnson,JohnJo00,1990-12-09,1990,14,DNP,0,0,0,0,0,0,0,0,0,0,0,0,,
12,PHO,Johnny Johnson,JohnJo00,1990-12-16,1990,15,REG,1,13,22,1,1,1,12,0,0,0,0,0,,
13,PHO,Johnny Johnson,JohnJo00,1990-12-23,1990,16,REG,1,15,50,0,5,2,35,0,0,0,0,0,,
14,PHO,Johnny Johnson,JohnJo00,1990-12-29,1990,17,REG,1,15,31,0,2,0,0,0,0,0,0,0,,
