CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2017,DNP,1,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,2,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,3,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,4,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,5,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,6,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,7,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,8,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,9,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,10,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,BYE,11,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,12,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,13,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,14,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2017-12-17,2017,REG,15,SFO,0,0,0,0,0,0,0,0,0,0.0,15,53.6
2,2017-12-24,2017,REG,16,SFO,0,0,0,0,0,0,0,0,0,0.0,11,34.4
0,,2017,DNP,17,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,1,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,2,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,3,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
3,2018-09-30,2018,REG,4,IND,0,2,4,0,0,0,0,0,2,2.2,0,0.0
0,,2018,DNP,5,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,6,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,7,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,8,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,BYE,9,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,10,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,11,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,12,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,13,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
