CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2019-09-05,2019,REG,1,CHI,1,6,18,0,1,1,27,0,27,0
2,2019-09-15,2019,REG,2,CHI,1,18,62,1,3,1,6,0,27,0
3,2019-09-23,2019,REG,3,CHI,0,13,67,0,3,3,14,0,41,0
4,2019-09-29,2019,REG,4,CHI,0,21,53,0,5,3,14,0,48,1
5,2019-10-06,2019,REG,5,CHI,1,11,25,1,1,1,11,0,30,0
0,1970-01-01,2019,BYE,6,CHI,0,0,0,0,0,0,0,0,0,0
6,2019-10-20,2019,REG,7,CHI,0,2,6,0,2,2,13,0,30,0
7,2019-10-27,2019,REG,8,CHI,1,27,135,1,5,4,12,0,59,0
8,2019-11-03,2019,REG,9,CHI,1,14,40,2,4,3,36,0,32,0
9,2019-11-10,2019,REG,10,CHI,1,17,60,0,0,0,0,0,34,0
10,2019-11-17,2019,REG,11,CHI,0,14,31,0,3,1,19,0,35,0
11,2019-11-24,2019,REG,12,CHI,1,13,22,0,3,2,9,0,47,0
12,2019-11-28,2019,REG,13,CHI,0,16,75,0,2,2,12,1,39,0
13,2019-12-05,2019,REG,14,CHI,0,20,86,0,1,0,0,0,45,1
14,2019-12-15,2019,REG,15,CHI,0,14,39,0,1,1,10,0,36,0
15,2019-12-22,2019,REG,16,CHI,1,13,57,0,1,1,2,0,35,0
16,2019-12-29,2019,REG,17,CHI,0,23,113,1,0,0,0,0,49,0
17,2020-09-13,2020,REG,1,CHI,1,13,64,0,3,1,10,0,29,0
18,2020-09-20,2020,REG,2,CHI,1,16,82,0,3,3,45,1,35,0
19,2020-09-27,2020,REG,3,CHI,1,14,45,0,3,2,9,0,46,0
20,2020-10-04,2020,REG,4,CHI,1,10,27,0,6,3,30,0,53,0
21,2020-10-08,2020,REG,5,CHI,1,10,29,1,8,7,30,0,51,0
22,2020-10-18,2020,REG,6,CHI,1,19,58,0,5,4,39,0,56,0
23,2020-10-26,2020,REG,7,CHI,1,14,48,0,5,5,21,0,52,0
24,2020-11-01,2020,REG,8,CHI,1,21,89,0,5,2,16,0,59,0
25,2020-11-08,2020,REG,9,CHI,0,14,30,0,3,3,12,0,50,0
0,1970-01-01,2020,DNP,10,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,BYE,11,CHI,0,0,0,0,0,0,0,0,0,0
26,2020-11-29,2020,REG,12,CHI,1,11,103,0,6,5,40,1,58,0
27,2020-12-06,2020,REG,13,CHI,1,17,72,2,4,4,39,0,52,1
