CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2020-09-13,2020,REG,1,DET,0,3,8,1,5,3,15,0,34,43.6,0,0.0
2,2020-09-20,2020,REG,2,DET,0,5,12,0,5,5,60,0,20,33.9,0,0.0
3,2020-09-27,2020,REG,3,DET,0,0,0,0,2,1,19,0,6,9.1,5,17.9
4,2020-10-04,2020,REG,4,DET,0,4,22,0,4,4,30,1,23,37.7,6,24.0
0,,2020,BYE,5,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
5,2020-10-18,2020,REG,6,DET,0,14,116,2,4,3,7,0,29,37.7,3,11.5
6,2020-10-25,2020,REG,7,DET,0,9,27,1,5,4,21,0,28,45.9,3,13.0
7,2020-11-01,2020,REG,8,DET,0,6,1,0,4,3,22,0,38,62.3,7,23.3
8,2020-11-08,2020,REG,9,DET,0,13,64,0,5,3,33,0,30,40.0,6,20.0
9,2020-11-15,2020,REG,10,DET,1,16,81,0,5,5,68,1,43,72.9,6,19.4
0,,2020,DNP,11,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,12,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,13,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
10,2020-12-13,2020,REG,14,DET,0,7,24,1,5,4,26,0,36,53.7,0,0.0
11,2020-12-20,2020,REG,15,DET,1,15,67,2,5,4,15,0,42,64.6,0,0.0
12,2020-12-26,2020,REG,16,DET,1,10,45,0,5,4,25,0,36,67.9,0,0.0
13,2021-01-03,2020,REG,17,DET,1,12,54,1,3,3,16,0,33,56.9,0,0.0
14,2021-09-12,2021,REG,1,DET,0,11,39,0,11,8,65,1,63,68.5,0,0.0
15,2021-09-20,2021,REG,2,DET,0,8,37,0,5,4,41,0,36,63.2,0,0.0
16,2021-09-26,2021,REG,3,DET,0,14,47,1,7,7,60,0,35,55.6,0,0.0
17,2021-10-03,2021,REG,4,DET,0,8,16,0,6,4,33,0,52,73.2,0,0.0
18,2021-10-10,2021,REG,5,DET,0,11,51,1,6,6,53,0,50,73.5,0,0.0
19,2021-10-17,2021,REG,6,DET,0,13,24,1,7,5,43,0,49,77.8,0,0.0
20,2021-10-24,2021,REG,7,DET,0,13,48,0,10,8,96,1,52,75.4,0,0.0
21,2021-10-31,2021,REG,8,DET,1,12,27,0,5,5,24,0,44,71.0,0,0.0
0,,2021,BYE,9,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
22,2021-11-14,2021,REG,10,DET,1,33,130,0,6,3,5,0,66,93.0,0,0.0
23,2021-11-21,2021,REG,11,DET,0,14,136,1,4,3,0,0,35,72.9,0,0.0
24,2021-11-25,2021,REG,12,DET,1,3,0,0,3,3,9,0,10,20.4,0,0.0
0,,2021,DNP,13,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,14,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,15,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,16,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
25,2022-01-02,2021,REG,17,DET,0,4,32,0,3,2,7,0,36,57.1,0,0.0
26,2022-01-09,2021,REG,18,DET,1,7,30,1,5,4,16,0,32,54.2,0,0.0
27,2022-09-11,2022,REG,1,DET,1,15,144,1,3,3,31,0,46,66.7,0,0.0
28,2022-09-18,2022,REG,2,DET,1,5,56,0,5,2,31,1,31,50.8,0,0.0
29,2022-09-25,2022,REG,3,DET,1,7,31,0,4,3,15,0,32,41.0,0,0.0
0,,2022,DNP,4,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,5,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
