CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2022,DNP,1,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,2,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,3,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,4,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,5,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2022-10-16,2022,REG,6,LAR,0,1,0,0,1,1,14,0,3,4.6,11,42.3
0,,2022,BYE,7,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
2,2022-10-30,2022,REG,8,LAR,1,8,21,0,4,4,15,0,21,36.2,0,0.0
3,2022-11-06,2022,REG,9,LAR,0,0,0,0,0,0,0,0,0,0.0,4,12.1
0,,2022,DNP,10,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,11,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
4,2022-11-27,2022,REG,12,LAR,0,0,0,0,0,0,0,0,0,0.0,7,29.2
5,2022-12-04,2022,REG,13,LAR,0,0,0,0,0,0,0,0,0,0.0,6,22.2
0,,2022,DNP,14,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
6,2022-12-19,2022,REG,15,LAR,0,0,0,0,0,0,0,0,0,0.0,5,23.8
7,2022-12-25,2022,REG,16,LAR,0,0,0,0,0,0,0,0,1,1.5,0,0.0
0,,2022,DNP,17,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
8,2023-01-08,2022,REG,18,LAR,0,0,0,0,0,0,0,0,0,0.0,3,9.1
9,2023-09-10,2023,REG,1,LAR,0,0,0,0,0,0,0,0,0,0.0,16,57.1
10,2023-09-17,2023,REG,2,LAR,0,0,0,0,1,1,4,0,4,5.0,16,57.1
11,2023-09-25,2023,REG,3,LAR,0,0,0,0,0,0,0,0,0,0.0,20,64.5
12,2023-10-01,2023,REG,4,LAR,0,9,47,0,2,2,10,0,23,28.0,12,44.4
13,2023-10-08,2023,REG,5,LAR,0,1,1,0,0,0,0,0,9,16.1,12,60.0
14,2023-10-15,2023,REG,6,LAR,0,3,9,0,1,1,4,0,4,7.0,12,44.4
0,,2023,DNP,7,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,8,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,9,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,BYE,10,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,11,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,12,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,13,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,14,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,15,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
15,2023-12-21,2023,REG,16,LAR,0,6,20,0,0,0,0,0,15,21.4,3,12.5
16,2023-12-31,2023,REG,17,LAR,0,0,0,0,1,1,4,0,4,6.5,4,13.3
17,2024-01-07,2023,REG,18,LAR,1,13,52,0,0,0,0,0,34,50.7,2,10.5
18,2024-01-14,2023,POST,19,LAR,0,3,9,0,3,3,35,0,18,31.0,7,28.0
19,2024-09-08,2024,REG,1,LAR,0,2,16,0,0,0,0,0,7,9.0,4,15.4
20,2024-09-15,2024,REG,2,LAR,0,0,0,0,1,1,0,0,3,5.8,12,48.0
21,2024-09-22,2024,REG,3,LAR,0,2,9,0,0,0,0,0,6,10.3,14,51.9
22,2024-09-29,2024,REG,4,LAR,0,6,26,0,0,0,0,0,13,21.3,12,46.2
23,2024-10-06,2024,REG,5,LAR,0,0,0,0,0,0,0,0,0,0.0,11,50.0
0,,2024,BYE,6,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
24,2024-10-20,2024,REG,7,LAR,0,0,0,0,0,0,0,0,0,0.0,17,60.7
25,2024-10-24,2024,REG,8,LAR,0,0,0,0,0,0,0,0,0,0.0,17,68.0
26,2024-11-03,2024,REG,9,LAR,0,0,0,0,0,0,0,0,0,0.0,22,68.8
27,2024-11-11,2024,REG,10,LAR,0,0,0,0,0,0,0,0,0,0.0,16,57.1
28,2024-11-17,2024,REG,11,LAR,0,0,0,0,0,0,0,0,0,0.0,16,59.3
29,2024-11-24,2024,REG,12,LAR,0,0,0,0,0,0,0,0,0,0.0,16,57.1
30,2024-12-01,2024,REG,13,LAR,0,0,0,0,0,0,0,0,0,0.0,13,61.9
31,2024-12-08,2024,REG,14,LAR,0,0,0,0,0,0,0,0,0,0.0,19,57.6
32,2024-12-12,2024,REG,15,LAR,0,0,0,0,0,0,0,0,0,0.0,20,74.1
33,2024-12-22,2024,REG,16,LAR,0,0,0,0,0,0,0,0,0,0.0,9,56.3
34,2024-12-28,2024,REG,17,LAR,0,0,0,0,0,0,0,0,0,0.0,15,68.2
35,2025-01-05,2024,REG,18,LAR,0,12,48,0,5,4,34,0,52,78.8,15,55.6
36,2025-01-13,2024,POST,19,LAR,0,3,8,0,0,0,0,0,7,13.2,10,41.7
37,2025-01-19,2024,POST,20,LAR,0,0,0,0,0,0,0,0,0,0.0,16,50.0
