CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2022-09-11,2022,REG,1,SFO,0,0,0,0,0,0,0,0,0,5
2,2022-09-18,2022,REG,2,SFO,0,0,0,0,0,0,0,0,0,8
3,2022-09-25,2022,REG,3,SFO,0,1,7,0,0,0,0,0,5,15
4,2022-10-03,2022,REG,4,SFO,0,0,0,0,0,0,0,0,0,17
5,2022-10-09,2022,REG,5,SFO,0,0,0,0,0,0,0,0,1,15
6,2022-10-16,2022,REG,6,SFO,0,0,0,0,0,0,0,0,0,16
0,1970-01-01,2022,DNP,7,SFO,0,0,0,0,0,0,0,0,0,0
7,2022-10-30,2022,REG,8,SFO,0,0,0,0,0,0,0,0,0,16
0,1970-01-01,2022,BYE,9,SFO,0,0,0,0,0,0,0,0,0,0
8,2022-11-13,2022,REG,10,SFO,0,0,0,0,0,0,0,0,0,19
9,2022-11-21,2022,REG,11,SFO,0,4,14,0,0,0,0,0,7,17
10,2022-11-27,2022,REG,12,SFO,0,5,25,0,0,0,0,0,9,11
11,2022-12-04,2022,REG,13,SFO,0,8,51,0,0,0,0,0,15,20
12,2022-12-11,2022,REG,14,SFO,0,11,56,0,0,0,0,0,19,14
13,2022-12-15,2022,REG,15,SFO,0,4,64,0,0,0,0,0,7,20
14,2022-12-24,2022,REG,16,SFO,0,0,0,0,0,0,0,0,0,17
15,2023-01-01,2022,REG,17,SFO,0,2,13,1,0,0,0,0,5,18
16,2023-01-08,2022,REG,18,SFO,0,8,28,0,0,0,0,0,14,18
17,2023-09-10,2023,REG,1,SFO,0,0,0,0,0,0,0,0,0,17
18,2023-09-17,2023,REG,2,SFO,0,0,0,0,0,0,0,0,0,17
19,2023-09-21,2023,REG,3,SFO,0,3,11,0,0,0,0,0,4,20
20,2023-10-01,2023,REG,4,SFO,0,3,10,0,1,1,13,0,8,14
21,2023-10-08,2023,REG,5,SFO,0,10,69,1,1,0,0,0,13,18
22,2023-10-15,2023,REG,6,SFO,0,5,27,1,0,0,0,0,15,17
23,2023-10-23,2023,REG,7,SFO,0,0,0,0,0,0,0,0,0,11
24,2023-10-29,2023,REG,8,SFO,0,0,0,0,0,0,0,0,0,16
0,1970-01-01,2023,BYE,9,SFO,0,0,0,0,0,0,0,0,0,0
25,2023-11-12,2023,REG,10,SFO,0,0,0,0,0,0,0,0,3,16
26,2023-11-19,2023,REG,11,SFO,0,0,0,0,0,0,0,0,2,15
27,2023-11-23,2023,REG,12,SFO,0,0,0,0,0,0,0,0,0,19
28,2023-12-03,2023,REG,13,SFO,0,2,10,0,0,0,0,0,3,16
29,2023-12-10,2023,REG,14,SFO,0,4,20,1,1,1,6,0,6,10
30,2023-12-17,2023,REG,15,SFO,0,5,20,0,0,0,0,0,13,11
31,2023-12-25,2023,REG,16,SFO,0,0,0,0,0,0,0,0,0,12
32,2023-12-31,2023,REG,17,SFO,0,2,3,0,0,0,0,0,5,14
33,2024-01-07,2023,REG,18,SFO,0,6,36,0,1,1,12,0,27,5
34,2024-09-09,2024,REG,1,SFO,1,28,147,1,1,1,5,0,58,0
35,2024-09-15,2024,REG,2,SFO,1,20,100,1,1,1,4,0,57,0
36,2024-09-22,2024,REG,3,SFO,1,19,77,0,2,2,11,0,53,0
37,2024-09-29,2024,REG,4,SFO,0,24,123,1,3,2,37,0,47,0
38,2024-10-06,2024,REG,5,SFO,1,14,89,0,1,1,9,0,41,0
39,2024-10-10,2024,REG,6,SFO,1,9,73,0,2,1,9,0,18,0
40,2024-10-20,2024,REG,7,SFO,1,14,58,0,2,2,11,0,54,0
41,2024-10-27,2024,REG,8,SFO,0,6,18,0,0,0,0,0,11,0
0,1970-01-01,2024,BYE,9,SFO,0,0,0,0,0,0,0,0,0,0
42,2024-11-10,2024,REG,10,SFO,0,1,5,0,0,0,0,0,3,0
43,2024-11-17,2024,REG,11,SFO,0,2,13,0,0,0,0,0,2,9
44,2024-11-24,2024,REG,12,SFO,0,3,8,0,2,1,5,0,9,10
45,2024-12-01,2024,REG,13,SFO,0,13,78,0,0,0,0,0,25,8
0,1970-01-01,2024,DNP,14,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,15,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,16,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,17,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,18,SFO,0,0,0,0,0,0,0,0,0,0
