CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2021,DNP,1,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,2,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,3,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,4,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,5,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,6,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,7,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,8,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2021-11-07,2021,REG,9,GNB,0,0,0,0,0,0,0,0,0,0.0,8,36.4
2,2021-11-14,2021,REG,10,GNB,0,2,7,0,0,0,0,0,3,4.1,1,5.6
3,2021-11-21,2021,REG,11,GNB,0,4,11,0,0,0,0,0,15,25.4,0,0.0
4,2021-11-28,2021,REG,12,GNB,0,0,0,0,0,0,0,0,0,0.0,4,11.1
0,,2021,BYE,13,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
5,2021-12-12,2021,REG,14,GNB,0,0,0,0,0,0,0,0,2,3.1,15,41.7
6,2021-12-19,2021,REG,15,GNB,0,0,0,0,0,0,0,0,0,0.0,4,16.0
7,2021-12-25,2021,REG,16,GNB,0,0,0,0,0,0,0,0,0,0.0,5,21.7
8,2022-01-02,2021,REG,17,GNB,0,6,18,0,0,0,0,0,12,16.0,0,0.0
9,2022-01-09,2021,REG,18,GNB,0,11,53,1,2,2,3,0,31,45.6,8,28.6
0,,2022,DNP,1,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
10,2022-09-18,2022,REG,2,GNB,0,0,0,0,0,0,0,0,0,0.0,8,36.4
11,2022-09-25,2022,REG,3,GNB,0,0,0,0,0,0,0,0,0,0.0,10,40.0
12,2022-10-02,2022,REG,4,GNB,0,0,0,0,0,0,0,0,0,0.0,11,34.4
13,2022-10-09,2022,REG,5,GNB,0,0,0,0,0,0,0,0,0,0.0,10,38.5
14,2022-10-16,2022,REG,6,GNB,0,0,0,0,0,0,0,0,1,1.4,12,41.4
15,2022-10-23,2022,REG,7,GNB,0,0,0,0,0,0,0,0,0,0.0,11,37.9
