CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2024-09-08,2024,REG,1,BUF,0,3,13,0,1,1,14,0,6,5
2,2024-09-12,2024,REG,2,BUF,0,9,29,0,1,1,-1,0,14,3
3,2024-09-23,2024,REG,3,BUF,0,7,22,1,1,1,1,0,12,0
4,2024-09-29,2024,REG,4,BUF,0,7,11,0,0,0,0,0,10,0
5,2024-10-06,2024,REG,5,BUF,0,0,0,0,2,1,4,0,2,0
6,2024-10-14,2024,REG,6,BUF,0,20,97,0,3,3,55,0,40,4
7,2024-10-20,2024,REG,7,BUF,0,5,41,1,1,1,6,0,13,0
8,2024-10-27,2024,REG,8,BUF,0,6,29,0,0,0,0,0,17,3
9,2024-11-03,2024,REG,9,BUF,0,4,20,0,2,2,70,1,9,0
10,2024-11-10,2024,REG,10,BUF,0,3,6,0,0,0,0,0,11,0
11,2024-11-17,2024,REG,11,BUF,0,5,11,0,0,0,0,0,15,3
0,1970-01-01,2024,BYE,12,BUF,0,0,0,0,0,0,0,0,0,0
12,2024-12-01,2024,REG,13,BUF,0,11,63,1,1,1,4,0,19,6
13,2024-12-08,2024,REG,14,BUF,0,0,0,0,0,0,0,0,13,9
14,2024-12-15,2024,REG,15,BUF,0,7,15,0,2,2,14,1,18,11
15,2024-12-22,2024,REG,16,BUF,0,5,12,0,1,1,17,0,14,6
16,2024-12-29,2024,REG,17,BUF,0,6,9,0,1,1,4,0,16,6
17,2025-01-05,2024,REG,18,BUF,0,15,64,0,3,2,1,1,35,0
