CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2018-09-09,2018,REG,1,CLE,0,3,21,0,0,0,0,0,4,28
2,2018-09-16,2018,REG,2,CLE,0,2,14,0,0,0,0,0,3,8
3,2018-09-20,2018,REG,3,CLE,0,2,6,0,0,0,0,0,5,19
4,2018-09-30,2018,REG,4,CLE,0,3,105,2,0,0,0,0,3,15
5,2018-10-07,2018,REG,5,CLE,0,3,2,0,1,0,0,0,11,15
6,2018-10-14,2018,REG,6,CLE,0,3,25,0,0,0,0,0,7,21
7,2018-10-21,2018,REG,7,CLE,1,18,80,1,2,0,0,0,45,0
8,2018-10-28,2018,REG,8,CLE,0,18,65,0,3,2,10,0,31,0
9,2018-11-04,2018,REG,9,CLE,1,22,85,1,1,1,5,0,37,0
10,2018-11-11,2018,REG,10,CLE,1,20,176,1,3,3,33,1,42,0
0,1970-01-01,2018,BYE,11,CLE,0,0,0,0,0,0,0,0,0,0
11,2018-11-25,2018,REG,12,CLE,1,28,84,1,3,3,44,1,46,0
12,2018-12-02,2018,REG,13,CLE,1,9,31,1,3,3,41,0,27,0
13,2018-12-09,2018,REG,14,CLE,1,13,66,1,6,4,17,0,33,0
14,2018-12-15,2018,REG,15,CLE,1,20,100,0,1,0,0,0,40,0
15,2018-12-23,2018,REG,16,CLE,1,19,112,0,3,2,3,0,39,0
16,2018-12-30,2018,REG,17,CLE,1,9,24,0,3,2,-4,0,22,0
17,2019-09-08,2019,REG,1,CLE,1,17,75,0,4,3,10,0,50,0
18,2019-09-16,2019,REG,2,CLE,1,18,62,1,4,4,36,0,42,0
19,2019-09-22,2019,REG,3,CLE,1,23,96,0,7,4,35,0,67,0
20,2019-09-29,2019,REG,4,CLE,1,20,165,3,4,3,18,0,42,0
21,2019-10-07,2019,REG,5,CLE,1,16,87,0,1,1,12,0,38,0
22,2019-10-13,2019,REG,6,CLE,1,20,122,2,6,5,17,0,59,0
0,1970-01-01,2019,BYE,7,CLE,0,0,0,0,0,0,0,0,0,0
23,2019-10-27,2019,REG,8,CLE,1,20,131,0,1,1,7,0,40,0
24,2019-11-03,2019,REG,9,CLE,1,20,65,0,5,4,26,0,45,0
25,2019-11-10,2019,REG,10,CLE,1,20,116,0,4,2,5,0,56,0
26,2019-11-14,2019,REG,11,CLE,1,27,92,0,1,0,0,0,51,0
27,2019-11-24,2019,REG,12,CLE,1,21,106,1,3,3,58,0,43,0
28,2019-12-01,2019,REG,13,CLE,1,16,58,0,2,1,21,0,39,0
29,2019-12-08,2019,REG,14,CLE,1,15,106,0,1,1,11,0,38,0
30,2019-12-15,2019,REG,15,CLE,1,17,127,1,3,3,21,0,35,0
31,2019-12-22,2019,REG,16,CLE,1,15,45,0,1,0,0,0,39,0
32,2019-12-29,2019,REG,17,CLE,1,13,41,0,2,1,1,0,31,0
33,2020-09-13,2020,REG,1,CLE,1,10,60,0,1,1,6,0,35,0
34,2020-09-17,2020,REG,2,CLE,1,22,124,2,1,1,9,0,36,0
35,2020-09-27,2020,REG,3,CLE,1,19,108,2,1,1,2,0,34,0
36,2020-10-04,2020,REG,4,CLE,1,6,43,0,0,0,0,0,14,0
0,1970-01-01,2020,DNP,5,CLE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,6,CLE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,7,CLE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,8,CLE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,BYE,9,CLE,0,0,0,0,0,0,0,0,0,0
37,2020-11-15,2020,REG,10,CLE,1,19,126,1,1,0,0,0,28,0
38,2020-11-22,2020,REG,11,CLE,1,20,114,0,0,0,0,0,30,0
39,2020-11-29,2020,REG,12,CLE,1,19,144,1,3,3,32,0,41,0
40,2020-12-06,2020,REG,13,CLE,1,18,80,1,1,1,26,0,36,0
41,2020-12-14,2020,REG,14,CLE,1,17,82,2,2,2,21,0,44,0
42,2020-12-20,2020,REG,15,CLE,1,15,50,1,2,2,16,0,38,0
43,2020-12-27,2020,REG,16,CLE,1,11,28,1,5,5,38,0,47,0
44,2021-01-03,2020,REG,17,CLE,1,14,108,1,1,0,0,0,27,0
45,2021-01-10,2020,POST,18,CLE,1,18,76,0,4,4,69,1,39,0
46,2021-01-17,2020,POST,19,CLE,1,13,69,0,5,2,4,0,33,0
47,2021-09-12,2021,REG,1,CLE,1,15,83,2,2,2,18,0,31,0
48,2021-09-19,2021,REG,2,CLE,1,11,95,1,1,1,3,0,35,0
49,2021-09-26,2021,REG,3,CLE,1,22,84,0,0,0,0,0,40,0
50,2021-10-03,2021,REG,4,CLE,1,21,100,0,1,1,5,0,37,0
51,2021-10-10,2021,REG,5,CLE,1,21,161,1,1,1,9,0,40,0
0,1970-01-01,2021,DNP,6,CLE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,7,CLE,0,0,0,0,0,0,0,0,0,0
52,2021-10-31,2021,REG,8,CLE,1,16,61,0,1,1,8,0,33,0
53,2021-11-07,2021,REG,9,CLE,1,14,137,2,2,2,26,0,27,0
0,1970-01-01,2021,DNP,10,CLE,0,0,0,0,0,0,0,0,0,0
54,2021-11-21,2021,REG,11,CLE,1,22,130,0,2,2,14,1,42,0
55,2021-11-28,2021,REG,12,CLE,1,8,16,0,4,2,23,0,30,0
0,1970-01-01,2021,BYE,13,CLE,0,0,0,0,0,0,0,0,0,0
56,2021-12-12,2021,REG,14,CLE,1,17,59,0,4,3,6,0,43,0
57,2021-12-20,2021,REG,15,CLE,1,23,91,1,1,1,2,0,37,0
58,2021-12-25,2021,REG,16,CLE,1,17,126,1,4,3,58,0,41,0
59,2022-01-03,2021,REG,17,CLE,1,12,58,0,1,0,0,0,30,0
60,2022-01-09,2021,REG,18,CLE,1,9,58,0,1,1,2,0,16,0
61,2022-09-11,2022,REG,1,CLE,1,22,141,0,1,1,2,0,42,0
62,2022-09-18,2022,REG,2,CLE,1,17,87,3,3,3,26,0,36,0
63,2022-09-22,2022,REG,3,CLE,1,23,113,1,1,0,0,0,45,0
64,2022-10-02,2022,REG,4,CLE,1,19,118,1,3,2,9,0,40,0
65,2022-10-09,2022,REG,5,CLE,1,17,134,2,1,0,0,0,35,0
66,2022-10-16,2022,REG,6,CLE,1,12,56,0,2,1,14,0,31,0
67,2022-10-23,2022,REG,7,CLE,1,16,91,1,3,2,16,0,34,0
68,2022-10-31,2022,REG,8,CLE,1,23,101,2,1,1,3,0,37,0
0,1970-01-01,2022,BYE,9,CLE,0,0,0,0,0,0,0,0,0,0
69,2022-11-13,2022,REG,10,CLE,1,11,63,1,4,3,18,0,32,0
70,2022-11-20,2022,REG,11,CLE,1,14,19,0,3,3,48,0,41,0
71,2022-11-27,2022,REG,12,CLE,1,26,116,1,1,1,16,0,47,0
72,2022-12-04,2022,REG,13,CLE,1,17,80,0,1,0,0,0,32,0
73,2022-12-11,2022,REG,14,CLE,1,14,34,0,3,3,20,0,45,0
74,2022-12-17,2022,REG,15,CLE,1,21,99,0,2,0,0,0,46,0
75,2022-12-24,2022,REG,16,CLE,1,24,92,0,1,1,10,0,37,0
76,2023-01-01,2022,REG,17,CLE,1,14,104,0,1,1,12,0,32,0
77,2023-01-08,2022,REG,18,CLE,1,12,77,0,6,5,45,1,48,0
78,2023-09-10,2023,REG,1,CLE,1,18,106,0,4,4,21,0,36,0
79,2023-09-18,2023,REG,2,CLE,1,10,64,0,0,0,0,0,18,0
0,1970-01-01,2023,DNP,3,CLE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,4,CLE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,BYE,5,CLE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,6,CLE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,7,CLE,0,0,0,0,0,0,0,0,0,0
