CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,1970-01-01,2018,DNP,1,MIN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,2,MIN,0,0,0,0,0,0,0,0,0,0
1,2018-09-23,2018,REG,3,MIN,0,2,11,0,1,1,0,0,13,0
2,2018-09-27,2018,REG,4,MIN,0,0,0,0,1,1,1,0,4,5
3,2018-10-07,2018,REG,5,MIN,0,1,1,0,0,0,0,0,1,0
4,2018-10-14,2018,REG,6,MIN,0,1,20,0,0,0,0,0,3,0
5,2018-10-21,2018,REG,7,MIN,0,4,4,0,1,0,0,0,8,0
6,2018-10-28,2018,REG,8,MIN,0,3,11,0,0,0,0,0,7,7
7,2018-11-04,2018,REG,9,MIN,0,0,0,0,0,0,0,0,0,3
0,1970-01-01,2018,BYE,10,MIN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,11,MIN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,12,MIN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,13,MIN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,14,MIN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,15,MIN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,16,MIN,0,0,0,0,0,0,0,0,0,0
8,2018-12-30,2018,REG,17,MIN,0,0,0,0,0,0,0,0,0,11
9,2019-09-08,2019,REG,1,MIN,0,0,0,0,0,0,0,0,2,13
10,2019-09-15,2019,REG,2,MIN,0,0,0,0,0,0,0,0,0,17
11,2019-09-22,2019,REG,3,MIN,0,3,28,0,0,0,0,0,5,11
12,2019-09-29,2019,REG,4,MIN,0,0,0,0,0,0,0,0,0,10
13,2019-10-06,2019,REG,5,MIN,0,0,0,0,0,0,0,0,0,13
14,2019-10-13,2019,REG,6,MIN,0,0,0,0,0,0,0,0,0,18
15,2019-10-20,2019,REG,7,MIN,0,0,0,0,0,0,0,0,0,18
16,2019-10-24,2019,REG,8,MIN,0,0,0,0,0,0,0,0,0,12
17,2019-11-03,2019,REG,9,MIN,0,0,0,0,0,0,0,0,0,22
18,2019-11-10,2019,REG,10,MIN,0,0,0,0,0,0,0,0,0,14
19,2019-11-17,2019,REG,11,MIN,0,0,0,0,0,0,0,0,0,18
0,1970-01-01,2019,BYE,12,MIN,0,0,0,0,0,0,0,0,0,0
20,2019-12-02,2019,REG,13,MIN,0,0,0,0,0,0,0,0,2,19
21,2019-12-08,2019,REG,14,MIN,0,5,13,0,0,0,0,0,6,18
22,2019-12-15,2019,REG,15,MIN,0,13,56,2,0,0,0,0,21,11
23,2019-12-23,2019,REG,16,MIN,1,11,28,0,1,1,5,0,18,0
24,2019-12-29,2019,REG,17,MIN,1,17,148,1,3,2,12,0,28,6
25,2020-09-13,2020,REG,1,MIN,0,0,0,0,0,0,0,0,0,17
26,2020-09-20,2020,REG,2,MIN,0,0,0,0,0,0,0,0,0,5
27,2020-09-27,2020,REG,3,MIN,0,0,0,0,0,0,0,0,0,21
28,2020-10-04,2020,REG,4,MIN,0,0,0,0,0,0,0,0,0,20
29,2020-10-11,2020,REG,5,MIN,0,2,19,0,0,0,0,0,5,15
30,2020-10-18,2020,REG,6,MIN,0,1,-1,0,1,1,6,0,5,20
0,1970-01-01,2020,BYE,7,MIN,0,0,0,0,0,0,0,0,0,0
31,2020-11-01,2020,REG,8,MIN,0,0,0,0,0,0,0,0,0,13
32,2020-11-08,2020,REG,9,MIN,0,0,0,0,0,0,0,0,0,19
33,2020-11-16,2020,REG,10,MIN,0,0,0,0,0,0,0,0,0,18
34,2020-11-22,2020,REG,11,MIN,0,0,0,0,0,0,0,0,0,6
35,2020-11-29,2020,REG,12,MIN,0,0,0,0,0,0,0,0,0,9
36,2020-12-06,2020,REG,13,MIN,0,0,0,0,0,0,0,0,2,21
37,2020-12-13,2020,REG,14,MIN,0,2,8,0,1,1,4,0,4,12
38,2020-12-20,2020,REG,15,MIN,0,0,0,0,0,0,0,0,0,16
39,2020-12-25,2020,REG,16,MIN,0,1,4,1,0,0,0,0,3,19
40,2021-01-03,2020,REG,17,MIN,0,5,29,0,0,0,0,0,12,4
0,1970-01-01,2021,DNP,1,DEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,2,DEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,3,DEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,4,DEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,5,DEN,0,0,0,0,0,0,0,0,0,0
41,2021-10-17,2021,REG,6,DEN,0,0,0,0,1,1,3,0,6,19
0,1970-01-01,2021,DNP,7,DEN,0,0,0,0,0,0,0,0,0,0
42,2021-10-31,2021,REG,8,DEN,0,0,0,0,0,0,0,0,1,8
43,2021-11-07,2021,REG,9,DEN,0,0,0,0,0,0,0,0,0,10
0,1970-01-01,2021,DNP,10,DEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,BYE,11,DEN,0,0,0,0,0,0,0,0,0,0
44,2021-11-28,2021,REG,12,DEN,0,0,0,0,0,0,0,0,0,7
45,2021-12-05,2021,REG,13,DEN,0,4,35,0,1,1,19,0,17,0
0,1970-01-01,2021,DNP,14,DEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,15,DEN,0,0,0,0,0,0,0,0,0,0
46,2021-12-26,2021,REG,16,DEN,0,0,0,0,0,0,0,0,0,4
47,2022-01-02,2021,REG,17,DEN,0,0,0,0,0,0,0,0,1,13
48,2022-01-08,2021,REG,18,DEN,0,0,0,0,0,0,0,0,0,12
49,2022-09-12,2022,REG,1,DEN,0,0,0,0,1,1,2,0,3,6
50,2022-09-18,2022,REG,2,DEN,0,0,0,0,0,0,0,0,7,8
51,2022-09-25,2022,REG,3,DEN,0,0,0,0,1,0,0,0,14,18
52,2022-10-02,2022,REG,4,DEN,0,3,20,0,3,1,9,0,19,11
53,2022-10-06,2022,REG,5,DEN,0,7,38,0,3,3,47,0,30,5
54,2022-10-17,2022,REG,6,DEN,0,1,1,0,4,1,3,0,21,11
55,2022-10-23,2022,REG,7,DEN,0,4,23,0,0,0,0,0,9,7
0,1970-01-01,2022,DNP,8,DEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2022,BYE,9,DEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2022,DNP,10,DEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2022,DNP,11,DEN,0,0,0,0,0,0,0,0,0,0
