CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2019-09-09,2019,REG,1,OAK,1,23,85,2,1,1,28,0,40,0
2,2019-09-15,2019,REG,2,OAK,1,12,99,0,0,0,0,0,30,0
3,2019-09-22,2019,REG,3,OAK,1,10,44,0,2,0,0,0,25,0
4,2019-09-29,2019,REG,4,OAK,1,17,79,0,2,2,29,0,34,0
5,2019-10-06,2019,REG,5,OAK,1,26,123,2,3,3,20,0,49,0
0,1970-01-01,2019,DNP,6,OAK,0,0,0,0,0,0,0,0,0,0
6,2019-10-20,2019,REG,7,OAK,1,21,124,0,3,3,10,0,37,0
7,2019-10-27,2019,REG,8,OAK,1,15,66,0,2,2,15,0,30,0
8,2019-11-03,2019,REG,9,OAK,1,28,120,2,2,0,0,0,42,0
9,2019-11-07,2019,REG,10,OAK,1,16,71,1,5,3,30,0,30,0
10,2019-11-17,2019,REG,11,OAK,1,23,112,0,3,3,12,0,43,0
11,2019-11-24,2019,REG,12,OAK,1,10,34,0,1,1,2,0,23,0
12,2019-12-01,2019,REG,13,OAK,1,17,104,0,0,0,0,0,34,0
0,1970-01-01,2019,DNP,14,OAK,0,0,0,0,0,0,0,0,0,0
13,2019-12-15,2019,REG,15,OAK,1,24,89,0,3,2,20,0,43,0
0,1970-01-01,2019,DNP,16,OAK,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2019,DNP,17,OAK,0,0,0,0,0,0,0,0,0,0
14,2020-09-13,2020,REG,1,LVR,1,25,93,3,6,4,46,0,49,0
15,2020-09-21,2020,REG,2,LVR,1,27,88,0,3,3,17,0,53,0
16,2020-09-27,2020,REG,3,LVR,1,16,71,0,4,3,12,0,35,0
17,2020-10-04,2020,REG,4,LVR,1,15,48,0,4,3,25,0,50,0
18,2020-10-11,2020,REG,5,LVR,1,23,77,2,3,2,8,0,45,0
0,1970-01-01,2020,DNP,6,LVR,0,0,0,0,0,0,0,0,0,0
19,2020-10-25,2020,REG,7,LVR,1,10,17,0,4,3,14,0,32,0
20,2020-11-01,2020,REG,8,LVR,1,31,129,0,1,0,0,0,48,0
21,2020-11-08,2020,REG,9,LVR,1,14,65,1,1,1,3,0,29,0
22,2020-11-15,2020,REG,10,LVR,1,21,112,2,4,4,24,0,43,0
23,2020-11-22,2020,REG,11,LVR,1,17,55,1,1,1,9,0,44,0
24,2020-11-29,2020,REG,12,LVR,1,7,27,0,3,3,17,0,38,0
0,1970-01-01,2020,DNP,13,LVR,0,0,0,0,0,0,0,0,0,0
25,2020-12-13,2020,REG,14,LVR,1,13,49,0,5,3,25,0,29,0
26,2020-12-17,2020,REG,15,LVR,1,26,76,1,3,3,38,0,52,0
27,2020-12-26,2020,REG,16,LVR,1,13,69,0,2,0,0,0,32,0
28,2021-01-03,2020,REG,17,LVR,1,15,89,2,1,0,0,0,38,0
29,2021-09-13,2021,REG,1,LVR,1,10,34,2,2,1,6,0,45,0
0,1970-01-01,2021,DNP,2,LVR,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,3,LVR,0,0,0,0,0,0,0,0,0,0
30,2021-10-04,2021,REG,4,LVR,1,13,40,0,5,5,17,0,36,0
31,2021-10-10,2021,REG,5,LVR,1,15,48,1,5,4,19,0,46,0
32,2021-10-17,2021,REG,6,LVR,1,16,53,1,1,1,29,0,36,1
33,2021-10-24,2021,REG,7,LVR,1,6,29,1,3,3,39,0,24,0
0,1970-01-01,2021,DNP,8,LVR,0,0,0,0,0,0,0,0,0,0
34,2021-11-07,2021,REG,9,LVR,1,13,76,0,4,4,19,0,34,0
35,2021-11-14,2021,REG,10,LVR,1,7,16,0,5,5,20,0,31,0
36,2021-11-21,2021,REG,11,LVR,0,9,37,0,7,5,24,0,31,0
37,2021-11-25,2021,REG,12,LVR,1,22,87,1,4,2,25,0,57,1
