CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2017-09-10,2017,REG,1,WAS,0,0,0,0,0,0,0,0,0,0.0,10,38.5
2,2017-09-17,2017,REG,2,WAS,0,21,67,0,1,1,0,0,26,36.6,10,32.3
3,2017-09-24,2017,REG,3,WAS,1,19,49,0,1,1,6,0,30,44.1,0,0.0
4,2017-10-02,2017,REG,4,WAS,0,6,27,0,0,0,0,0,12,24.0,6,21.4
0,,2017,BYE,5,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
5,2017-10-15,2017,REG,6,WAS,0,9,23,0,3,3,24,1,25,33.8,1,3.3
6,2017-10-23,2017,REG,7,WAS,0,0,0,0,0,0,0,0,0,0.0,10,31.3
7,2017-10-29,2017,REG,8,WAS,0,0,0,0,0,0,0,0,0,0.0,15,45.5
8,2017-11-05,2017,REG,9,WAS,0,2,9,0,0,0,0,0,6,9.5,11,39.3
9,2017-11-12,2017,REG,10,WAS,0,9,35,0,1,1,25,0,20,26.7,10,34.5
10,2017-11-19,2017,REG,11,WAS,1,23,117,1,2,1,9,0,48,69.6,7,21.2
11,2017-11-23,2017,REG,12,WAS,1,24,100,0,4,3,30,0,50,70.4,0,0.0
12,2017-11-30,2017,REG,13,WAS,1,12,38,0,3,3,31,0,34,56.7,0,0.0
13,2017-12-10,2017,REG,14,WAS,1,17,45,0,4,4,7,0,40,80.0,0,0.0
14,2017-12-17,2017,REG,15,WAS,1,14,37,0,2,2,29,0,32,62.7,0,0.0
15,2017-12-24,2017,REG,16,WAS,1,17,53,0,3,3,21,0,34,50.7,0,0.0
16,2017-12-31,2017,REG,17,WAS,1,2,3,0,0,0,0,0,2,3.5,0,0.0
0,,2018,DNP,1,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,2,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,3,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,BYE,4,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,5,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
17,2018-10-14,2018,REG,6,WAS,0,1,3,0,1,1,-3,0,8,11.4,8,33.3
18,2018-10-21,2018,REG,7,WAS,0,2,2,0,0,0,0,0,2,3.3,10,35.7
0,,2018,DNP,8,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
19,2018-11-04,2018,REG,9,WAS,0,2,20,0,3,2,8,0,15,21.7,14,56.0
20,2018-11-11,2018,REG,10,WAS,0,0,0,0,0,0,0,0,0,0.0,7,35.0
0,,2018,DNP,11,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,12,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,13,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,14,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,15,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,16,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
