CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2018-09-09,2018,REG,1,IND,0,5,19,0,9,7,33,0,37,0
2,2018-09-16,2018,REG,2,IND,0,4,7,1,1,1,-2,0,25,0
3,2018-09-23,2018,REG,3,IND,0,5,18,0,5,5,25,0,43,0
4,2018-09-30,2018,REG,4,IND,1,4,10,0,11,9,63,2,62,0
5,2018-10-04,2018,REG,5,IND,1,15,45,0,9,7,45,0,56,0
6,2018-10-14,2018,REG,6,IND,0,3,14,0,3,2,21,0,30,4
7,2018-10-21,2018,REG,7,IND,0,5,47,0,2,1,-5,0,17,4
8,2018-10-28,2018,REG,8,IND,0,11,78,0,2,2,7,0,28,0
0,1970-01-01,2018,BYE,9,IND,0,0,0,0,0,0,0,0,0,0
9,2018-11-11,2018,REG,10,IND,1,3,3,0,4,3,19,0,20,0
10,2018-11-18,2018,REG,11,IND,0,5,14,0,3,1,20,0,16,0
11,2018-11-25,2018,REG,12,IND,0,9,28,0,2,2,22,0,26,0
12,2018-12-02,2018,REG,13,IND,0,4,5,0,9,9,50,0,45,0
13,2018-12-09,2018,REG,14,IND,0,3,1,0,5,3,16,0,28,0
14,2018-12-16,2018,REG,15,IND,1,6,19,0,6,4,45,0,29,0
15,2018-12-23,2018,REG,16,IND,0,2,2,1,5,4,41,0,23,4
16,2018-12-30,2018,REG,17,IND,0,1,4,0,5,3,25,0,14,4
17,2019-01-05,2018,POST,18,IND,1,0,0,0,0,0,0,0,9,0
18,2019-01-12,2018,POST,19,IND,0,3,24,0,0,0,0,0,23,0
19,2019-09-08,2019,REG,1,IND,1,4,13,0,4,4,4,0,17,1
20,2019-09-15,2019,REG,2,IND,0,2,9,0,2,1,5,0,13,2
21,2019-09-22,2019,REG,3,IND,0,2,3,0,4,3,26,0,18,0
22,2019-09-29,2019,REG,4,IND,0,3,6,0,6,6,39,0,35,4
23,2019-10-06,2019,REG,5,IND,0,2,-1,0,5,4,46,0,17,9
0,1970-01-01,2019,BYE,6,IND,0,0,0,0,0,0,0,0,0,0
24,2019-10-20,2019,REG,7,IND,0,1,3,0,2,1,13,0,9,2
25,2019-10-27,2019,REG,8,IND,0,4,12,0,3,3,34,0,18,0
26,2019-11-03,2019,REG,9,IND,0,1,7,0,3,1,21,0,20,2
27,2019-11-10,2019,REG,10,IND,0,3,14,0,7,4,30,0,29,8
28,2019-11-17,2019,REG,11,IND,0,3,11,1,4,3,24,0,24,7
29,2019-11-21,2019,REG,12,IND,0,9,51,0,3,2,10,0,22,7
30,2019-12-01,2019,REG,13,IND,1,4,22,1,2,2,18,0,31,11
31,2019-12-08,2019,REG,14,IND,0,4,1,0,5,4,24,0,35,9
32,2019-12-16,2019,REG,15,IND,0,2,10,0,2,2,2,0,9,8
33,2019-12-22,2019,REG,16,IND,0,1,4,0,1,1,2,0,11,8
34,2019-12-29,2019,REG,17,IND,0,7,34,0,5,3,22,0,31,9
35,2020-09-13,2020,REG,1,IND,0,7,28,1,8,8,45,1,39,6
36,2020-09-20,2020,REG,2,IND,0,0,0,0,1,1,4,0,9,7
37,2020-09-27,2020,REG,3,IND,0,7,21,0,5,4,40,0,20,6
38,2020-10-04,2020,REG,4,IND,0,9,24,0,3,3,8,0,25,8
39,2020-10-11,2020,REG,5,IND,0,3,8,0,4,2,22,0,21,2
40,2020-10-18,2020,REG,6,IND,0,0,0,0,6,5,27,0,21,3
0,1970-01-01,2020,BYE,7,IND,0,0,0,0,0,0,0,0,0,0
41,2020-11-01,2020,REG,8,IND,0,5,8,0,5,3,54,2,16,6
42,2020-11-08,2020,REG,9,IND,0,2,18,0,3,2,20,0,23,6
43,2020-11-12,2020,REG,10,IND,0,12,70,1,6,5,45,1,39,3
44,2020-11-22,2020,REG,11,IND,1,6,2,0,4,3,31,0,29,4
45,2020-11-29,2020,REG,12,IND,1,10,29,0,10,8,66,0,48,4
46,2020-12-06,2020,REG,13,IND,0,6,10,1,3,3,22,0,23,4
47,2020-12-13,2020,REG,14,IND,0,7,58,0,4,4,17,0,22,2
48,2020-12-20,2020,REG,15,IND,0,5,43,0,3,2,11,0,16,2
49,2020-12-27,2020,REG,16,IND,0,8,44,0,4,4,20,0,29,6
50,2021-01-03,2020,REG,17,IND,0,2,17,0,7,6,50,0,12,7
51,2021-01-09,2020,POST,18,IND,0,6,75,0,3,1,8,0,32,4
52,2021-09-12,2021,REG,1,IND,0,9,34,0,8,6,48,0,34,5
53,2021-09-19,2021,REG,2,IND,0,1,5,0,2,1,17,0,25,4
54,2021-09-26,2021,REG,3,IND,0,6,25,1,6,5,54,0,34,2
55,2021-10-03,2021,REG,4,IND,0,2,6,0,2,2,5,0,22,7
56,2021-10-11,2021,REG,5,IND,0,4,18,0,1,0,0,0,26,5
57,2021-10-17,2021,REG,6,IND,0,4,13,0,2,1,9,0,11,5
58,2021-10-24,2021,REG,7,IND,0,8,14,0,3,1,-2,0,19,4
59,2021-10-31,2021,REG,8,IND,0,1,2,0,5,4,22,0,25,4
60,2021-11-04,2021,REG,9,IND,1,6,74,1,6,4,34,0,28,5
61,2021-11-14,2021,REG,10,IND,1,2,12,0,4,2,17,0,18,8
62,2021-11-21,2021,REG,11,IND,0,4,31,0,0,0,0,0,13,2
63,2021-11-28,2021,REG,12,IND,0,1,3,0,4,3,26,0,25,4
64,2021-12-05,2021,REG,13,IND,0,3,24,0,4,3,32,0,14,6
0,1970-01-01,2021,BYE,14,IND,0,0,0,0,0,0,0,0,0,0
65,2021-12-18,2021,REG,15,IND,0,0,0,0,2,1,8,1,10,4
66,2021-12-25,2021,REG,16,IND,1,3,11,0,1,1,7,0,18,3
67,2022-01-02,2021,REG,17,IND,1,2,4,0,4,4,14,0,21,2
68,2022-01-09,2021,REG,18,IND,0,0,0,0,3,2,19,0,9,3
69,2022-09-11,2022,REG,1,IND,0,3,4,0,6,6,50,0,26,8
70,2022-09-18,2022,REG,2,IND,1,1,0,0,5,4,37,0,15,1
71,2022-09-25,2022,REG,3,IND,1,3,7,0,6,5,23,0,32,3
72,2022-10-02,2022,REG,4,IND,1,1,0,0,2,2,3,0,21,4
73,2022-10-06,2022,REG,5,IND,1,1,3,0,2,1,5,0,3,0
0,1970-01-01,2022,DNP,6,IND,0,0,0,0,0,0,0,0,0,0
74,2022-10-23,2022,REG,7,IND,0,4,2,0,5,5,41,0,24,3
75,2022-10-30,2022,REG,8,IND,0,5,20,1,2,2,29,0,21,1
76,2022-11-06,2022,REG,9,BUF,0,0,0,0,1,0,0,0,4,4
77,2022-11-13,2022,REG,10,BUF,0,0,0,0,1,1,9,0,6,15
78,2022-11-20,2022,REG,11,BUF,0,1,-8,0,1,0,0,0,10,17
79,2022-11-24,2022,REG,12,BUF,0,1,3,0,0,0,0,0,4,8
80,2022-12-01,2022,REG,13,BUF,1,2,-3,0,2,1,21,0,23,10
81,2022-12-11,2022,REG,14,BUF,0,1,3,0,1,1,4,0,10,10
82,2022-12-17,2022,REG,15,BUF,0,0,0,0,1,1,10,1,3,12
83,2022-12-24,2022,REG,16,BUF,0,1,2,0,2,1,9,0,3,8
0,1970-01-01,2022,DNP,17,BUF,0,0,0,0,0,0,0,0,0,0
84,2023-01-08,2022,REG,18,BUF,0,0,0,0,0,0,0,0,3,9
85,2023-01-15,2022,POST,19,BUF,0,0,0,0,2,1,7,0,10,13
86,2023-01-22,2022,POST,20,BUF,0,0,0,0,1,1,4,0,4,8
