CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2022-09-11,2022,REG,1,KAN,0,12,62,1,0,0,0,0,16,11
2,2022-09-15,2022,REG,2,KAN,0,2,6,0,0,0,0,0,5,10
3,2022-09-25,2022,REG,3,KAN,0,3,9,0,0,0,0,0,5,9
4,2022-10-02,2022,REG,4,KAN,0,11,63,0,0,0,0,0,17,13
5,2022-10-10,2022,REG,5,KAN,0,1,0,0,0,0,0,0,2,11
6,2022-10-16,2022,REG,6,KAN,0,2,9,0,2,2,9,0,10,8
7,2022-10-23,2022,REG,7,KAN,1,8,43,0,0,0,0,0,19,13
0,1970-01-01,2022,BYE,8,KAN,0,0,0,0,0,0,0,0,0,0
8,2022-11-06,2022,REG,9,KAN,1,5,5,0,1,1,4,0,22,10
9,2022-11-13,2022,REG,10,KAN,1,16,82,0,0,0,0,0,35,4
10,2022-11-20,2022,REG,11,KAN,1,15,107,0,0,0,0,0,26,6
11,2022-11-27,2022,REG,12,KAN,1,22,69,1,1,1,17,0,39,3
12,2022-12-04,2022,REG,13,KAN,1,14,66,1,2,2,16,0,25,6
13,2022-12-11,2022,REG,14,KAN,1,13,70,0,3,3,23,0,29,5
14,2022-12-18,2022,REG,15,KAN,1,15,86,0,1,1,11,0,27,6
15,2022-12-24,2022,REG,16,KAN,1,14,58,0,2,1,32,0,26,1
16,2023-01-01,2022,REG,17,KAN,1,9,31,1,2,2,18,0,27,5
17,2023-01-07,2022,REG,18,KAN,1,8,64,1,0,0,0,0,21,3
18,2023-01-21,2022,POST,20,KAN,1,12,95,0,1,1,6,0,24,4
19,2023-01-29,2022,POST,21,KAN,1,10,26,0,6,5,59,0,39,3
20,2023-02-12,2022,POST,22,KAN,1,15,76,1,0,0,0,0,26,6
21,2023-09-07,2023,REG,1,KAN,0,8,23,0,4,4,31,0,31,0
22,2023-09-17,2023,REG,2,KAN,1,12,70,0,2,1,0,0,34,0
23,2023-09-24,2023,REG,3,KAN,1,15,62,1,3,2,16,0,32,0
24,2023-10-01,2023,REG,4,KAN,1,20,115,1,3,3,43,0,42,0
25,2023-10-08,2023,REG,5,KAN,1,16,55,1,1,1,9,0,39,0
26,2023-10-12,2023,REG,6,KAN,1,16,62,0,6,6,36,0,45,0
27,2023-10-22,2023,REG,7,KAN,1,13,32,0,4,4,28,1,36,0
28,2023-10-29,2023,REG,8,KAN,1,8,40,0,4,3,-3,0,33,0
29,2023-11-05,2023,REG,9,KAN,1,16,66,0,1,0,0,0,41,0
0,1970-01-01,2023,BYE,10,KAN,0,0,0,0,0,0,0,0,0,0
30,2023-11-20,2023,REG,11,KAN,1,19,89,0,1,1,2,0,48,0
31,2023-11-26,2023,REG,12,KAN,1,15,55,2,5,5,34,0,47,0
32,2023-12-03,2023,REG,13,KAN,1,18,110,1,4,3,13,0,47,0
0,1970-01-01,2023,DNP,14,KAN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,15,KAN,0,0,0,0,0,0,0,0,0,0
33,2023-12-25,2023,REG,16,KAN,1,11,26,1,4,4,0,0,43,0
34,2023-12-31,2023,REG,17,KAN,1,18,130,0,7,7,35,1,50,0
0,1970-01-01,2023,DNP,18,KAN,0,0,0,0,0,0,0,0,0,0
35,2024-01-13,2023,POST,19,KAN,1,24,89,1,1,1,-1,0,55,0
36,2024-01-21,2023,POST,20,KAN,1,15,97,1,1,1,14,0,36,0
37,2024-01-28,2023,POST,21,KAN,1,24,68,1,4,4,14,0,64,0
38,2024-02-11,2023,POST,22,KAN,1,18,59,0,6,6,33,0,58,0
39,2024-09-05,2024,REG,1,KAN,1,15,45,1,3,2,33,0,43,0
40,2024-09-15,2024,REG,2,KAN,1,19,90,0,5,5,21,0,43,0
0,1970-01-01,2024,DNP,3,KAN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,4,KAN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,5,KAN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,BYE,6,KAN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,7,KAN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,8,KAN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,9,KAN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,10,KAN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,11,KAN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,12,KAN,0,0,0,0,0,0,0,0,0,0
41,2024-11-29,2024,REG,13,KAN,0,7,44,0,1,1,5,0,26,0
42,2024-12-08,2024,REG,14,KAN,1,14,55,0,4,2,6,0,32,0
43,2024-12-15,2024,REG,15,KAN,1,13,32,0,1,1,15,0,28,0
44,2024-12-21,2024,REG,16,KAN,1,9,26,0,2,1,-1,0,26,0
45,2024-12-25,2024,REG,17,KAN,1,6,18,0,0,0,0,0,20,0
0,1970-01-01,2024,DNP,18,KAN,0,0,0,0,0,0,0,0,0,0
46,2025-01-18,2024,POST,20,KAN,1,5,18,0,1,0,0,0,16,0
47,2025-01-26,2024,POST,21,KAN,1,5,12,0,2,2,12,0,19,0
48,2025-02-09,2024,POST,22,KAN,1,3,7,0,2,1,5,0,23,0
