CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,1970-01-01,2015,DNP,1,MIA,0,0,0,0,0,0,0,0,0,0
1,2015-09-20,2015,REG,2,MIA,0,0,0,0,0,0,0,0,0,12
0,1970-01-01,2015,DNP,3,MIA,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2015,DNP,4,MIA,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2015,BYE,5,MIA,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2015,DNP,6,MIA,0,0,0,0,0,0,0,0,0,0
2,2015-10-26,2015,REG,7,BAL,0,0,0,0,0,0,0,0,0,7
3,2015-11-01,2015,REG,8,BAL,0,0,0,0,0,0,0,0,0,19
0,1970-01-01,2015,BYE,9,BAL,0,0,0,0,0,0,0,0,0,0
4,2015-11-15,2015,REG,10,BAL,0,0,0,0,0,0,0,0,1,11
5,2015-11-22,2015,REG,11,BAL,0,0,0,0,0,0,0,0,0,13
6,2015-11-30,2015,REG,12,BAL,0,0,0,0,0,0,0,0,0,23
7,2015-12-06,2015,REG,13,BAL,0,0,0,0,0,0,0,0,1,21
8,2015-12-13,2015,REG,14,BAL,0,0,0,0,0,0,0,0,0,14
9,2015-12-20,2015,REG,15,CLE,0,0,0,0,0,0,0,0,0,14
10,2015-12-27,2015,REG,16,CLE,0,0,0,0,0,0,0,0,0,4
11,2016-01-03,2015,REG,17,CLE,0,0,0,0,0,0,0,0,0,14
0,1970-01-01,2016,DNP,1,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,DNP,2,CHI,0,0,0,0,0,0,0,0,0,0
12,2016-09-25,2016,REG,3,CHI,0,0,0,0,0,0,0,0,0,9
13,2016-10-02,2016,REG,4,CHI,0,0,0,0,0,0,0,0,0,8
0,1970-01-01,2016,DNP,5,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,DNP,6,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,DNP,7,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,DNP,8,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,BYE,9,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,DNP,10,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,DNP,11,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,DNP,12,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,DNP,13,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,DNP,14,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,DNP,15,CHI,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2016,DNP,16,CHI,0,0,0,0,0,0,0,0,0,0
14,2017-01-01,2016,REG,17,SFO,0,1,6,0,0,0,0,0,4,23
15,2017-09-10,2017,REG,1,SFO,0,0,0,0,0,0,0,0,1,14
16,2017-09-17,2017,REG,2,SFO,0,0,0,0,0,0,0,0,0,22
17,2017-09-21,2017,REG,3,SFO,0,4,11,0,0,0,0,0,8,21
18,2017-10-01,2017,REG,4,SFO,0,0,0,0,0,0,0,0,0,25
19,2017-10-08,2017,REG,5,SFO,0,1,3,0,0,0,0,0,4,23
20,2017-10-15,2017,REG,6,SFO,0,1,16,0,0,0,0,0,1,19
21,2017-10-22,2017,REG,7,SFO,0,0,0,0,0,0,0,0,0,16
22,2017-10-29,2017,REG,8,SFO,0,0,0,0,0,0,0,0,0,24
23,2017-11-05,2017,REG,9,SFO,0,0,0,0,0,0,0,0,1,22
24,2017-11-12,2017,REG,10,SFO,0,0,0,0,0,0,0,0,0,7
0,1970-01-01,2017,BYE,11,SFO,0,0,0,0,0,0,0,0,0,0
25,2017-11-26,2017,REG,12,SFO,0,0,0,0,0,0,0,0,0,11
0,1970-01-01,2017,DNP,13,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2017,DNP,14,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2017,DNP,15,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2017,DNP,16,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2017,DNP,17,SFO,0,0,0,0,0,0,0,0,0,0
26,2018-09-09,2018,REG,1,SFO,0,0,0,0,0,0,0,0,1,18
27,2018-09-16,2018,REG,2,SFO,0,0,0,0,0,0,0,0,0,20
28,2018-09-23,2018,REG,3,SFO,0,1,0,0,1,1,8,0,3,18
29,2018-09-30,2018,REG,4,SFO,0,0,0,0,0,0,0,0,1,20
30,2018-10-07,2018,REG,5,SFO,0,5,11,0,1,1,-2,0,13,17
31,2018-10-15,2018,REG,6,SFO,0,12,87,0,0,0,0,0,23,16
32,2018-10-21,2018,REG,7,SFO,0,7,59,0,4,4,19,0,23,16
33,2018-10-28,2018,REG,8,SFO,0,2,18,0,1,0,0,0,12,19
34,2018-11-01,2018,REG,9,SFO,0,7,86,1,0,0,0,0,14,13
0,1970-01-01,2018,DNP,10,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,BYE,11,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,12,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,13,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,14,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,15,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,16,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2018,DNP,17,SFO,0,0,0,0,0,0,0,0,0,0
35,2019-09-08,2019,REG,1,SFO,0,9,40,0,1,1,0,0,20,12
36,2019-09-15,2019,REG,2,SFO,0,13,83,0,4,3,68,1,32,4
37,2019-09-22,2019,REG,3,SFO,0,12,79,0,1,0,0,0,24,11
0,1970-01-01,2019,BYE,4,SFO,0,0,0,0,0,0,0,0,0,0
38,2019-10-07,2019,REG,5,SFO,0,7,34,0,0,0,0,0,24,17
39,2019-10-13,2019,REG,6,SFO,0,4,13,0,0,0,0,0,7,18
40,2019-10-20,2019,REG,7,SFO,0,0,0,0,0,0,0,0,0,11
41,2019-10-27,2019,REG,8,SFO,0,9,60,1,0,0,0,0,14,19
42,2019-10-31,2019,REG,9,SFO,0,1,-2,0,0,0,0,0,2,18
43,2019-11-11,2019,REG,10,SFO,0,6,28,0,1,1,7,0,18,21
44,2019-11-17,2019,REG,11,SFO,0,6,13,0,3,2,14,0,35,6
45,2019-11-24,2019,REG,12,SFO,0,6,45,1,3,1,22,0,14,11
46,2019-12-01,2019,REG,13,SFO,0,19,146,1,2,2,8,0,42,6
47,2019-12-08,2019,REG,14,SFO,0,10,69,1,2,2,40,1,38,16
48,2019-12-15,2019,REG,15,SFO,0,14,54,1,2,1,5,0,34,12
49,2019-12-21,2019,REG,16,SFO,0,11,53,1,1,0,0,0,31,10
50,2019-12-29,2019,REG,17,SFO,0,10,57,2,2,1,16,0,27,9
51,2020-01-11,2019,POST,19,SFO,0,12,58,0,0,0,0,0,23,10
52,2020-01-19,2019,POST,20,SFO,0,29,220,4,2,2,6,0,45,2
53,2020-02-02,2019,POST,21,SFO,0,12,58,1,1,1,2,0,36,0
54,2020-09-13,2020,REG,1,SFO,1,15,56,0,5,4,95,1,37,0
55,2020-09-20,2020,REG,2,SFO,1,8,92,1,2,2,15,0,13,0
0,1970-01-01,2020,DNP,3,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,4,SFO,0,0,0,0,0,0,0,0,0,0
56,2020-10-11,2020,REG,5,SFO,1,11,90,0,3,3,29,0,31,0
57,2020-10-18,2020,REG,6,SFO,1,17,65,0,2,2,11,0,35,0
