CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,1970-01-01,2018,DNP,17,GNB,0,0,0,0,0,0,0,0,0,0
25,2019-09-05,2019,REG,1,GNB,1,13,39,0,1,1,0,0,37,0
26,2019-09-15,2019,REG,2,GNB,1,23,116,1,6,4,34,0,42,0
27,2019-09-22,2019,REG,3,GNB,1,10,19,2,1,1,4,0,21,0
28,2019-09-26,2019,REG,4,GNB,1,13,21,1,7,6,37,0,66,0
29,2019-10-06,2019,REG,5,GNB,1,19,107,4,8,7,75,0,48,0
30,2019-10-14,2019,REG,6,GNB,1,11,47,0,7,4,13,0,36,0
31,2019-10-20,2019,REG,7,GNB,1,12,50,0,4,4,33,1,33,0
32,2019-10-27,2019,REG,8,GNB,1,13,67,0,8,7,159,2,42,0
33,2019-11-03,2019,REG,9,GNB,1,8,30,0,3,1,-1,0,30,0
34,2019-11-10,2019,REG,10,GNB,1,13,93,3,0,0,0,0,32,0
0,1970-01-01,2019,BYE,11,GNB,0,0,0,0,0,0,0,0,0,0
35,2019-11-24,2019,REG,12,GNB,1,13,38,0,1,0,0,0,41,0
36,2019-12-01,2019,REG,13,GNB,1,11,18,0,6,4,13,0,38,0
37,2019-12-08,2019,REG,14,GNB,1,16,134,1,7,6,58,0,35,0
38,2019-12-15,2019,REG,15,GNB,1,13,51,2,0,0,0,0,35,0
39,2019-12-23,2019,REG,16,GNB,1,23,154,2,3,2,6,0,52,0
40,2019-12-29,2019,REG,17,GNB,1,25,100,0,6,2,43,0,75,0
41,2020-01-12,2019,POST,19,GNB,1,21,62,2,2,1,4,0,53,0
42,2020-01-19,2019,POST,20,GNB,1,12,56,1,5,5,27,1,41,0
43,2020-09-13,2020,REG,1,GNB,1,16,66,1,6,4,10,0,42,0
44,2020-09-20,2020,REG,2,GNB,1,18,168,2,8,4,68,1,35,0
45,2020-09-27,2020,REG,3,GNB,1,16,69,1,4,2,17,0,44,0
46,2020-10-05,2020,REG,4,GNB,1,15,71,0,5,5,40,1,33,0
0,1970-01-01,2020,BYE,5,GNB,0,0,0,0,0,0,0,0,0,0
47,2020-10-18,2020,REG,6,GNB,1,10,15,1,5,3,26,0,36,0
0,1970-01-01,2020,DNP,7,GNB,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,8,GNB,0,0,0,0,0,0,0,0,0,0
48,2020-11-05,2020,REG,9,GNB,1,15,58,0,5,5,21,0,40,0
49,2020-11-15,2020,REG,10,GNB,1,13,46,0,6,5,49,0,41,0
50,2020-11-22,2020,REG,11,GNB,1,10,41,1,4,4,30,0,30,0
51,2020-11-29,2020,REG,12,GNB,1,17,90,0,2,1,0,0,38,0
52,2020-12-06,2020,REG,13,GNB,1,15,130,1,3,3,18,0,40,0
53,2020-12-13,2020,REG,14,GNB,1,15,69,0,3,2,6,0,47,0
54,2020-12-19,2020,REG,15,GNB,1,20,145,1,4,3,13,0,56,0
55,2020-12-27,2020,REG,16,GNB,1,10,94,0,3,2,14,0,25,0
56,2021-01-03,2020,REG,17,GNB,1,11,42,1,5,4,43,0,32,0
57,2021-01-16,2020,POST,19,GNB,1,14,99,1,2,1,14,0,47,0
58,2021-01-24,2020,POST,20,GNB,1,6,27,0,6,4,7,0,22,0
59,2021-09-12,2021,REG,1,GNB,1,5,9,0,2,2,13,0,28,0
60,2021-09-20,2021,REG,2,GNB,1,17,67,1,6,6,48,3,45,0
61,2021-09-26,2021,REG,3,GNB,1,19,82,1,2,2,14,0,46,0
62,2021-10-03,2021,REG,4,GNB,1,15,48,0,4,3,51,0,45,1
63,2021-10-10,2021,REG,5,GNB,1,14,103,0,5,4,6,0,44,0
64,2021-10-17,2021,REG,6,GNB,1,13,76,0,4,4,34,1,35,0
65,2021-10-24,2021,REG,7,GNB,1,6,19,0,5,5,20,0,41,1
66,2021-10-28,2021,REG,8,GNB,1,15,59,1,11,7,51,0,48,0
67,2021-11-07,2021,REG,9,GNB,1,12,53,0,2,0,0,0,40,0
68,2021-11-14,2021,REG,10,GNB,1,7,25,0,6,4,61,0,34,0
0,1970-01-01,2021,DNP,11,GNB,0,0,0,0,0,0,0,0,0,0
69,2021-11-28,2021,REG,12,GNB,1,10,23,0,1,0,0,0,40,0
0,1970-01-01,2021,BYE,13,GNB,0,0,0,0,0,0,0,0,0,0
70,2021-12-12,2021,REG,14,GNB,1,5,35,1,3,3,30,1,29,0
71,2021-12-19,2021,REG,15,GNB,1,13,58,0,2,2,12,1,39,2
72,2021-12-25,2021,REG,16,GNB,1,12,66,0,6,5,21,0,33,0
73,2022-01-02,2021,REG,17,GNB,1,8,76,0,6,5,30,0,31,0
0,1970-01-01,2021,DNP,18,GNB,0,0,0,0,0,0,0,0,0,0
74,2022-01-22,2021,POST,20,GNB,1,12,41,0,10,9,129,0,42,0
75,2022-09-11,2022,REG,1,GNB,1,5,49,0,5,3,27,0,37,0
76,2022-09-18,2022,REG,2,GNB,1,15,132,1,3,3,38,1,40,0
77,2022-09-25,2022,REG,3,GNB,1,12,36,0,4,3,11,0,39,1
78,2022-10-02,2022,REG,4,GNB,1,16,110,0,4,3,5,0,45,0
79,2022-10-09,2022,REG,5,GNB,1,13,63,0,3,2,17,0,46,0
80,2022-10-16,2022,REG,6,GNB,1,9,19,0,4,3,25,0,41,0
81,2022-10-23,2022,REG,7,GNB,1,8,23,0,10,9,53,2,40,0
82,2022-10-30,2022,REG,8,GNB,1,20,143,0,5,4,14,0,44,0
83,2022-11-06,2022,REG,9,GNB,1,9,25,0,2,2,20,0,30,0
84,2022-11-13,2022,REG,10,GNB,1,24,138,1,2,2,18,0,45,0
85,2022-11-17,2022,REG,11,GNB,1,12,40,0,7,6,20,0,40,0
86,2022-11-27,2022,REG,12,GNB,1,12,43,0,4,3,56,1,35,0
87,2022-12-04,2022,REG,13,GNB,1,9,26,0,5,5,24,0,25,0
0,1970-01-01,2022,BYE,14,GNB,0,0,0,0,0,0,0,0,0,0
88,2022-12-19,2022,REG,15,GNB,1,17,90,0,5,4,36,1,40,0
89,2022-12-25,2022,REG,16,GNB,1,6,25,0,2,2,9,0,25,0
90,2023-01-01,2022,REG,17,GNB,1,14,111,0,3,2,2,0,25,2
91,2023-01-08,2022,REG,18,GNB,1,12,48,0,4,3,20,0,33,0
92,2023-09-10,2023,REG,1,GNB,1,9,41,1,4,2,86,1,28,0
0,1970-01-01,2023,DNP,2,GNB,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,3,GNB,0,0,0,0,0,0,0,0,0,0
93,2023-09-28,2023,REG,4,GNB,1,5,18,0,2,1,-4,0,20,0
0,1970-01-01,2023,DNP,5,GNB,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,BYE,6,GNB,0,0,0,0,0,0,0,0,0,0
94,2023-10-22,2023,REG,7,GNB,1,8,35,0,5,3,22,0,23,0
95,2023-10-29,2023,REG,8,GNB,1,7,29,0,5,4,17,0,35,0
96,2023-11-05,2023,REG,9,GNB,1,20,73,1,6,4,26,0,41,0
97,2023-11-12,2023,REG,10,GNB,1,13,35,0,6,4,19,0,38,0
98,2023-11-19,2023,REG,11,GNB,1,4,14,0,2,1,3,0,15,0
0,1970-01-01,2023,DNP,12,GNB,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,13,GNB,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,14,GNB,0,0,0,0,0,0,0,0,0,0
99,2023-12-17,2023,REG,15,GNB,1,13,53,0,4,4,16,0,29,0
100,2023-12-24,2023,REG,16,GNB,1,21,127,0,3,1,8,0,34,0
101,2023-12-31,2023,REG,17,GNB,1,20,120,0,1,1,10,0,42,0
102,2024-01-07,2023,REG,18,GNB,1,22,111,0,5,5,30,0,49,0
103,2024-01-14,2023,POST,19,GNB,1,21,118,3,1,1,13,0,35,0
104,2024-01-20,2023,POST,20,GNB,1,18,108,0,6,3,8,0,54,0
105,2024-09-08,2024,REG,1,MIN,1,14,94,1,2,2,15,0,30,0
106,2024-09-15,2024,REG,2,MIN,1,9,32,0,6,5,36,0,33,0
107,2024-09-22,2024,REG,3,MIN,1,19,102,0,6,5,46,1,38,0
108,2024-09-29,2024,REG,4,MIN,1,22,93,0,5,4,46,0,56,0
109,2024-10-06,2024,REG,5,MIN,1,7,29,0,1,1,24,0,16,0
0,1970-01-01,2024,BYE,6,MIN,0,0,0,0,0,0,0,0,0,0
110,2024-10-20,2024,REG,7,MIN,1,14,93,1,3,3,23,0,43,0
111,2024-10-24,2024,REG,8,MIN,1,19,58,0,2,2,37,0,46,0
112,2024-11-03,2024,REG,9,MIN,1,21,64,0,4,4,18,0,55,0
113,2024-11-10,2024,REG,10,MIN,1,17,88,0,3,2,13,0,44,0
114,2024-11-17,2024,REG,11,MIN,1,15,39,0,1,1,4,0,39,0
115,2024-11-24,2024,REG,12,MIN,1,22,106,1,4,3,23,0,56,0
116,2024-12-01,2024,REG,13,MIN,1,5,22,0,4,3,6,1,28,0
117,2024-12-08,2024,REG,14,MIN,1,13,73,1,2,2,11,0,38,0
118,2024-12-16,2024,REG,15,MIN,1,18,86,1,3,2,20,0,47,0
119,2024-12-22,2024,REG,16,MIN,1,18,67,0,5,3,26,0,54,0
120,2024-12-29,2024,REG,17,MIN,1,12,47,0,5,4,30,0,37,0
121,2025-01-05,2024,REG,18,MIN,1,10,45,0,6,5,30,0,40,0
122,2025-01-13,2024,POST,19,MIN,1,13,48,0,6,3,12,0,53,0
