CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2018,DNP,1,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,2,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,3,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,4,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,5,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,6,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,7,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,8,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,9,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,10,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,BYE,11,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2018-11-25,2018,REG,12,SFO,0,7,33,0,1,1,8,0,25,39.1,10,35.7
2,2018-12-02,2018,REG,13,SFO,0,15,61,0,9,8,73,0,54,71.1,6,20.0
3,2018-12-09,2018,REG,14,SFO,1,23,90,0,2,1,6,0,62,86.1,0,0.0
4,2018-12-16,2018,REG,15,SFO,0,7,46,0,1,0,0,0,12,19.4,7,20.6
5,2018-12-23,2018,REG,16,SFO,0,11,27,0,2,2,11,0,38,69.1,1,5.3
6,2018-12-30,2018,REG,17,SFO,1,3,9,0,0,0,0,0,6,9.7,0,0.0
0,,2019,DNP,1,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
7,2019-09-15,2019,REG,2,SFO,0,10,34,2,0,0,0,0,15,21.4,12,38.7
8,2019-09-22,2019,REG,3,SFO,0,8,18,2,1,0,0,0,21,26.6,9,33.3
0,,2019,BYE,4,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,DNP,5,SFO,0,0,0,0,0,0,0,0,0,0.0,0,0.0
9,2019-10-13,2019,REG,6,SFO,0,0,0,0,0,0,0,0,0,0.0,12,52.2
