CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2017,DNP,1,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,2,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,3,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,4,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,BYE,5,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,6,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,7,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,8,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,9,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,10,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,11,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,12,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,13,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,14,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,15,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2017-12-24,2017,REG,16,WAS,0,0,0,0,0,0,0,0,0,0.0,3,11.5
2,2017-12-31,2017,REG,17,WAS,0,0,0,0,0,0,0,0,1,1.8,7,22.6
0,,2018,DNP,1,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,2,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,3,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,4,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,BYE,5,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,6,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,7,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,8,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,9,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,10,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
3,2018-11-18,2018,REG,11,TAM,0,0,0,0,0,0,0,0,0,0.0,15,51.7
4,2018-11-25,2018,REG,12,TAM,0,0,0,0,0,0,0,0,2,2.7,20,71.4
0,,2018,DNP,13,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,14,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,15,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,16,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,17,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
5,2019-09-08,2019,REG,1,TAM,0,0,0,0,5,4,33,0,26,37.7,15,62.5
6,2019-09-12,2019,REG,2,TAM,0,0,0,0,1,1,9,0,14,23.3,21,70.0
7,2019-09-22,2019,REG,3,TAM,0,0,0,0,3,3,23,0,18,24.0,22,64.7
8,2019-09-29,2019,REG,4,TAM,0,1,0,0,4,3,16,0,21,28.4,21,55.3
9,2019-10-06,2019,REG,5,TAM,0,1,-4,0,3,2,27,0,18,31.6,19,65.5
10,2019-10-13,2019,REG,6,TAM,0,1,3,1,5,3,22,0,46,57.5,29,78.4
0,,2019,BYE,7,TAM,0,0,0,0,0,0,0,0,0,0.0,0,0.0
11,2019-10-27,2019,REG,8,TAM,0,1,-2,0,3,1,3,0,27,33.3,20,69.0
12,2019-11-03,2019,REG,9,TAM,0,1,1,1,1,1,12,0,21,27.6,22,61.1
13,2019-11-10,2019,REG,10,TAM,0,0,0,0,3,3,24,0,22,26.5,20,62.5
14,2019-11-17,2019,REG,11,TAM,0,2,0,0,4,3,10,0,29,43.3,16,61.5
15,2019-11-24,2019,REG,12,TAM,0,1,12,0,1,0,0,0,13,20.3,23,69.7
16,2019-12-01,2019,REG,13,TAM,0,1,0,0,2,2,12,0,23,30.3,17,77.3
17,2019-12-08,2019,REG,14,TAM,0,0,0,0,5,5,48,0,23,29.5,19,61.3
18,2019-12-15,2019,REG,15,TAM,0,1,3,0,1,1,13,0,21,28.0,20,69.0
19,2019-12-21,2019,REG,16,TAM,0,0,0,0,5,3,34,0,27,37.0,17,58.6
20,2019-12-29,2019,REG,17,TAM,0,1,4,0,0,0,0,0,12,23.1,17,63.0
0,,2020,DNP,1,JAX,0,0,0,0,0,0,0,0,0,0.0,0,0.0
21,2020-09-20,2020,REG,2,JAX,0,0,0,0,0,0,0,0,0,0.0,12,42.9
22,2020-09-24,2020,REG,3,JAX,0,0,0,0,0,0,0,0,5,7.6,13,56.5
23,2020-10-04,2020,REG,4,JAX,0,0,0,0,0,0,0,0,0,0.0,17,54.8
24,2020-10-11,2020,REG,5,JAX,0,0,0,0,0,0,0,0,0,0.0,13,54.2
25,2020-10-18,2020,REG,6,JAX,0,0,0,0,0,0,0,0,0,0.0,14,53.8
26,2020-10-25,2020,REG,7,JAX,0,0,0,0,0,0,0,0,6,9.5,21,70.0
0,,2020,BYE,8,JAX,0,0,0,0,0,0,0,0,0,0.0,0,0.0
27,2020-11-08,2020,REG,9,JAX,0,0,0,0,0,0,0,0,3,4.3,21,67.7
28,2020-11-15,2020,REG,10,JAX,0,0,0,0,2,1,5,0,10,15.6,22,73.3
29,2020-11-22,2020,REG,11,JAX,0,0,0,0,2,0,0,0,13,22.4,17,60.7
0,,2020,DNP,12,JAX,0,0,0,0,0,0,0,0,0,0.0,0,0.0
30,2020-12-06,2020,REG,13,JAX,0,2,7,0,2,0,0,0,10,14.1,24,70.6
31,2020-12-13,2020,REG,14,JAX,0,0,0,0,1,1,12,0,22,31.0,15,60.0
32,2020-12-20,2020,REG,15,JAX,0,2,17,0,1,1,8,0,14,24.1,14,60.9
33,2020-12-27,2020,REG,16,JAX,1,14,71,0,5,3,7,0,39,70.9,2,6.5
34,2021-01-03,2020,REG,17,JAX,1,14,50,0,7,4,22,0,63,96.9,0,0.0
35,2021-09-12,2021,REG,1,JAX,0,0,0,0,0,0,0,0,0,0.0,22,62.9
36,2021-09-19,2021,REG,2,JAX,0,0,0,0,0,0,0,0,0,0.0,16,64.0
37,2021-09-26,2021,REG,3,JAX,0,0,0,0,0,0,0,0,5,7.4,19,65.5
38,2021-09-30,2021,REG,4,JAX,0,2,3,0,0,0,0,0,3,5.4,4,17.4
39,2021-10-10,2021,REG,5,JAX,0,0,0,0,1,1,19,0,5,7.0,15,57.7
40,2021-10-17,2021,REG,6,JAX,0,0,0,0,0,0,0,0,0,0.0,16,57.1
0,,2021,BYE,7,JAX,0,0,0,0,0,0,0,0,0,0.0,0,0.0
41,2021-10-31,2021,REG,8,JAX,0,2,9,0,1,1,9,0,15,19.7,15,65.2
42,2021-11-07,2021,REG,9,JAX,0,1,1,0,1,1,4,0,8,13.1,11,52.4
43,2021-11-14,2021,REG,10,JAX,0,0,0,0,0,0,0,0,1,1.5,22,68.8
44,2021-11-21,2021,REG,11,JAX,0,0,0,0,0,0,0,0,0,0.0,15,65.2
45,2021-11-28,2021,REG,12,JAX,0,0,0,0,1,0,0,0,1,1.4,13,59.1
46,2021-12-05,2021,REG,13,JAX,0,0,0,0,0,0,0,0,0,0.0,18,69.2
47,2021-12-12,2021,REG,14,JAX,0,0,0,0,3,2,5,0,4,7.3,15,71.4
48,2021-12-19,2021,REG,15,JAX,0,1,1,0,2,1,5,0,10,14.3,5,15.6
49,2021-12-26,2021,REG,16,JAX,0,17,57,1,4,2,15,0,60,82.2,3,12.5
50,2022-01-02,2021,REG,17,JAX,1,9,36,0,2,2,32,1,31,66.0,0,0.0
51,2022-01-09,2021,REG,18,JAX,1,11,30,0,6,3,25,0,46,67.6,1,4.5
52,2022-09-11,2022,REG,1,HOU,0,0,0,0,0,0,0,0,0,0.0,21,65.6
53,2022-09-18,2022,REG,2,HOU,0,0,0,0,0,0,0,0,1,1.6,18,69.2
54,2022-09-25,2022,REG,3,HOU,0,0,0,0,0,0,0,0,0,0.0,20,69.0
55,2022-10-02,2022,REG,4,HOU,0,0,0,0,0,0,0,0,0,0.0,18,62.1
56,2022-10-09,2022,REG,5,HOU,0,0,0,0,0,0,0,0,0,0.0,16,76.2
0,,2022,BYE,6,HOU,0,0,0,0,0,0,0,0,0,0.0,0,0.0
57,2022-10-23,2022,REG,7,HOU,0,1,8,0,7,5,54,0,8,12.3,16,59.3
58,2022-10-30,2022,REG,8,HOU,0,0,0,0,1,1,0,0,3,5.6,19,70.4
59,2022-11-03,2022,REG,9,HOU,0,0,0,0,0,0,0,0,1,1.7,16,69.6
60,2022-11-13,2022,REG,10,HOU,0,0,0,0,1,1,13,0,4,6.3,21,70.0
61,2022-11-20,2022,REG,11,HOU,0,0,0,0,1,1,5,0,4,7.1,20,74.1
62,2022-11-27,2022,REG,12,HOU,1,4,14,1,2,1,6,0,18,29.5,22,73.3
