CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,1970-01-01,2020,DNP,1,TAM,0,0,0,0,0,0,0,0,0,0
1,2020-09-20,2020,REG,2,TAM,0,0,0,0,0,0,0,0,0,5
0,1970-01-01,2020,DNP,3,TAM,0,0,0,0,0,0,0,0,0,0
2,2020-10-04,2020,REG,4,TAM,0,3,4,0,3,2,22,1,19,0
3,2020-10-08,2020,REG,5,TAM,0,0,0,0,3,2,5,0,18,0
4,2020-10-18,2020,REG,6,TAM,0,5,42,0,1,0,0,0,10,0
5,2020-10-25,2020,REG,7,TAM,0,0,0,0,0,0,0,0,0,2
6,2020-11-02,2020,REG,8,TAM,0,0,0,0,0,0,0,0,0,3
0,1970-01-01,2020,DNP,9,TAM,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,10,TAM,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,11,TAM,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,12,TAM,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,BYE,13,TAM,0,0,0,0,0,0,0,0,0,0
7,2020-12-13,2020,REG,14,TAM,0,1,-3,0,0,0,0,0,4,4
8,2020-12-20,2020,REG,15,TAM,0,2,4,0,1,0,0,0,10,6
9,2020-12-26,2020,REG,16,TAM,0,15,62,0,2,1,7,0,35,10
10,2021-01-03,2020,REG,17,TAM,0,0,0,0,0,0,0,0,3,7
11,2021-01-09,2020,POST,18,TAM,0,5,21,0,1,0,0,0,12,2
0,1970-01-01,2021,DNP,1,TAM,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,2,TAM,0,0,0,0,0,0,0,0,0,0
12,2021-09-26,2021,REG,3,TAM,0,0,0,0,0,0,0,0,0,16
13,2021-10-03,2021,REG,4,TAM,0,0,0,0,0,0,0,0,0,14
0,1970-01-01,2021,DNP,5,TAM,0,0,0,0,0,0,0,0,0,0
14,2021-10-14,2021,REG,6,TAM,0,0,0,0,0,0,0,0,0,16
15,2021-10-24,2021,REG,7,TAM,0,5,27,0,0,0,0,0,8,17
0,1970-01-01,2021,DNP,8,TAM,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,BYE,9,TAM,0,0,0,0,0,0,0,0,0,0
16,2021-11-14,2021,REG,10,TAM,0,0,0,0,0,0,0,0,0,16
17,2021-11-22,2021,REG,11,TAM,0,3,4,0,0,0,0,0,9,13
0,1970-01-01,2021,DNP,12,TAM,0,0,0,0,0,0,0,0,0,0
18,2021-12-05,2021,REG,13,TAM,0,0,0,0,0,0,0,0,0,16
19,2021-12-12,2021,REG,14,TAM,0,0,0,0,0,0,0,0,0,20
20,2021-12-19,2021,REG,15,TAM,0,3,19,0,2,0,0,0,19,20
