CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,1970-01-01,2023,DNP,1,GNB,0,0,0,0,0,0,0,0,0,0
1,2023-09-17,2023,REG,2,GNB,0,3,5,0,0,0,0,0,5,0
2,2023-09-24,2023,REG,3,GNB,0,2,6,0,1,1,6,0,8,0
0,1970-01-01,2023,DNP,4,GNB,0,0,0,0,0,0,0,0,0,0
3,2023-10-09,2023,REG,5,GNB,0,0,0,0,0,0,0,0,1,0
0,1970-01-01,2023,BYE,6,GNB,0,0,0,0,0,0,0,0,0,0
4,2023-10-22,2023,REG,7,GNB,0,2,19,0,2,2,8,0,5,2
0,1970-01-01,2023,DNP,8,GNB,0,0,0,0,0,0,0,0,0,0
5,2023-11-05,2023,REG,9,GNB,0,4,43,0,0,0,0,0,8,0
6,2023-11-12,2023,REG,10,GNB,0,0,0,0,0,0,0,0,3,0
7,2023-11-19,2023,REG,11,GNB,0,3,12,0,2,1,9,0,6,0
0,1970-01-01,2023,DNP,12,GNB,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,13,GNB,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,14,GNB,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,15,GNB,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,16,GNB,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,17,GNB,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,18,GNB,0,0,0,0,0,0,0,0,0,0
8,2024-01-14,2023,POST,19,GNB,0,8,20,0,0,0,0,0,15,0
9,2024-01-20,2023,POST,20,GNB,0,4,16,0,1,1,11,0,5,0
10,2024-09-06,2024,REG,1,GNB,0,4,46,0,3,2,2,0,16,0
11,2024-09-15,2024,REG,2,GNB,0,5,9,0,0,0,0,0,13,0
12,2024-09-22,2024,REG,3,GNB,0,12,50,0,2,2,35,1,26,0
13,2024-09-29,2024,REG,4,GNB,0,8,27,0,1,0,0,0,30,0
14,2024-10-06,2024,REG,5,GNB,0,6,24,0,1,1,-9,0,15,0
15,2024-10-13,2024,REG,6,GNB,0,7,54,0,2,1,19,0,23,0
16,2024-10-20,2024,REG,7,GNB,0,5,11,0,0,0,0,0,12,0
17,2024-10-27,2024,REG,8,GNB,0,4,5,0,2,2,-2,0,12,0
18,2024-11-03,2024,REG,9,GNB,0,4,28,1,1,1,1,0,13,0
0,1970-01-01,2024,BYE,10,GNB,0,0,0,0,0,0,0,0,0,0
19,2024-11-17,2024,REG,11,GNB,0,2,17,0,0,0,0,0,3,0
20,2024-11-24,2024,REG,12,GNB,0,9,41,0,0,0,0,0,15,0
21,2024-11-28,2024,REG,13,GNB,0,2,20,0,0,0,0,0,4,0
22,2024-12-05,2024,REG,14,GNB,0,1,7,0,0,0,0,0,3,0
23,2024-12-15,2024,REG,15,GNB,0,3,9,0,0,0,0,0,6,0
24,2024-12-23,2024,REG,16,GNB,0,11,52,1,1,1,4,0,25,0
25,2024-12-29,2024,REG,17,GNB,0,6,29,1,0,0,0,0,20,0
26,2025-01-05,2024,REG,18,GNB,0,14,73,1,1,1,-2,0,27,0
27,2025-01-12,2024,POST,19,GNB,0,3,6,0,3,1,23,0,11,0
