CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,1970-01-01,2020,DNP,1,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,2,SFO,0,0,0,0,0,0,0,0,0,0
1,2020-09-27,2020,REG,3,SFO,0,2,9,0,1,1,9,0,6,11
2,2020-10-04,2020,REG,4,SFO,0,0,0,0,0,0,0,0,0,14
3,2020-10-11,2020,REG,5,SFO,0,0,0,0,0,0,0,0,2,14
4,2020-10-18,2020,REG,6,SFO,0,9,37,0,1,0,0,0,15,10
5,2020-10-25,2020,REG,7,SFO,0,9,57,0,1,1,16,0,15,7
6,2020-11-01,2020,REG,8,SFO,0,12,29,1,1,1,2,0,29,3
7,2020-11-05,2020,REG,9,SFO,0,4,3,0,2,2,10,0,15,3
8,2020-11-15,2020,REG,10,SFO,0,3,13,0,2,2,-4,0,15,0
0,1970-01-01,2020,BYE,11,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,12,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,13,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,14,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,15,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,16,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,17,SFO,0,0,0,0,0,0,0,0,0,0
9,2021-09-12,2021,REG,1,SFO,0,1,3,1,1,1,15,0,16,2
10,2021-09-19,2021,REG,2,SFO,0,5,38,0,5,4,21,0,25,6
0,1970-01-01,2021,DNP,3,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,4,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,5,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,BYE,6,SFO,0,0,0,0,0,0,0,0,0,0
11,2021-10-24,2021,REG,7,SFO,0,3,1,0,6,3,15,0,19,11
12,2021-10-31,2021,REG,8,SFO,0,3,4,0,2,2,29,0,19,13
13,2021-11-07,2021,REG,9,SFO,0,1,2,0,4,3,11,0,20,14
0,1970-01-01,2021,DNP,10,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,11,SFO,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,12,SFO,0,0,0,0,0,0,0,0,0,0
14,2021-12-05,2021,REG,13,SFO,0,0,0,0,0,0,0,0,1,15
15,2021-12-12,2021,REG,14,SFO,0,0,0,0,3,3,10,0,14,15
16,2021-12-19,2021,REG,15,SFO,0,1,13,0,1,1,3,0,3,11
17,2021-12-23,2021,REG,16,SFO,0,1,3,0,3,3,26,0,11,5
18,2022-01-02,2021,REG,17,SFO,0,0,0,0,1,1,6,0,7,9
19,2022-01-09,2021,REG,18,SFO,0,1,4,0,3,2,21,0,18,14
20,2022-01-16,2021,POST,19,SFO,0,0,0,0,0,0,0,0,1,10
21,2022-01-22,2021,POST,20,SFO,0,0,0,0,0,0,0,0,2,3
22,2022-01-30,2021,POST,21,SFO,0,0,0,0,3,1,6,0,7,9
23,2022-09-11,2022,REG,1,JAX,0,0,0,0,0,0,0,0,3,11
24,2022-09-18,2022,REG,2,JAX,0,0,0,0,0,0,0,0,0,8
25,2022-09-25,2022,REG,3,JAX,0,0,0,0,1,0,0,0,3,7
