CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2021-09-12,2021,REG,1,NYJ,0,4,6,0,2,1,14,0,16,4
2,2021-09-19,2021,REG,2,NYJ,0,11,59,0,3,2,29,0,33,4
3,2021-09-26,2021,REG,3,NYJ,1,9,24,0,3,2,5,0,23,0
4,2021-10-03,2021,REG,4,NYJ,1,13,38,1,3,1,-4,0,31,0
5,2021-10-10,2021,REG,5,NYJ,1,10,38,1,3,3,20,0,29,0
0,1970-01-01,2021,BYE,6,NYJ,0,0,0,0,0,0,0,0,0,0
6,2021-10-24,2021,REG,7,NYJ,1,11,37,0,9,8,67,0,47,0
7,2021-10-31,2021,REG,8,NYJ,1,15,77,1,14,9,95,0,59,0
8,2021-11-04,2021,REG,9,NYJ,1,13,49,0,2,1,37,0,45,0
9,2021-11-14,2021,REG,10,NYJ,0,16,39,1,6,4,43,0,40,0
10,2021-11-21,2021,REG,11,NYJ,1,9,63,0,1,1,2,0,20,0
0,1970-01-01,2021,DNP,12,NYJ,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,13,NYJ,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,14,NYJ,0,0,0,0,0,0,0,0,0,0
11,2021-12-19,2021,REG,15,NYJ,1,8,18,0,2,1,2,0,31,0
12,2021-12-26,2021,REG,16,NYJ,1,16,118,0,3,2,6,0,43,0
13,2022-01-02,2021,REG,17,NYJ,1,3,54,0,1,1,9,0,8,0
14,2022-01-09,2021,REG,18,NYJ,1,9,19,0,3,0,0,0,24,0
15,2022-09-11,2022,REG,1,NYJ,1,10,60,0,9,7,40,0,50,0
16,2022-09-18,2022,REG,2,NYJ,1,7,23,0,5,5,27,0,43,0
17,2022-09-25,2022,REG,3,NYJ,1,11,39,0,2,1,7,0,38,0
18,2022-10-02,2022,REG,4,NYJ,1,9,15,0,3,2,14,0,31,0
19,2022-10-09,2022,REG,5,NYJ,1,10,21,2,2,2,12,0,25,0
20,2022-10-16,2022,REG,6,NYJ,0,6,41,0,1,1,6,0,27,0
21,2022-10-23,2022,REG,7,NYJ,0,13,29,0,2,2,45,0,43,0
22,2022-10-30,2022,REG,8,NYJ,1,7,26,0,7,4,35,0,33,0
23,2022-11-06,2022,REG,9,NYJ,1,12,76,1,1,1,10,0,31,0
0,1970-01-01,2022,BYE,10,NYJ,0,0,0,0,0,0,0,0,0,0
24,2022-11-20,2022,REG,11,NYJ,1,8,19,0,2,1,-2,0,25,2
25,2022-11-27,2022,REG,12,NYJ,1,6,21,0,2,2,15,0,19,0
0,1970-01-01,2022,DNP,13,NYJ,0,0,0,0,0,0,0,0,0,0
26,2022-12-11,2022,REG,14,NYJ,0,5,5,0,6,3,15,0,37,0
27,2022-12-18,2022,REG,15,NYJ,0,4,15,0,1,1,16,0,33,0
28,2022-12-22,2022,REG,16,NYJ,0,2,6,0,5,5,44,0,23,0
29,2023-01-01,2022,REG,17,NYJ,0,1,2,0,3,2,3,0,20,0
30,2023-01-08,2022,REG,18,NYJ,1,3,4,0,3,2,1,0,18,0
31,2023-09-11,2023,REG,1,NYJ,0,1,6,0,2,2,12,0,12,0
32,2023-09-17,2023,REG,2,NYJ,0,2,8,0,2,1,3,0,15,5
33,2023-09-24,2023,REG,3,NYJ,0,0,0,0,1,1,3,0,15,4
34,2023-10-01,2023,REG,4,NYJ,0,1,9,0,3,2,12,0,18,0
35,2023-10-08,2023,REG,5,NYJ,0,1,8,0,3,3,14,0,20,2
36,2023-10-15,2023,REG,6,NYJ,0,1,5,0,1,0,0,0,13,0
0,1970-01-01,2023,BYE,7,NYJ,0,0,0,0,0,0,0,0,0,0
37,2023-10-29,2023,REG,8,NYJ,0,2,2,0,1,0,0,0,15,0
38,2023-11-06,2023,REG,9,NYJ,0,0,0,0,6,6,24,0,25,0
39,2023-11-12,2023,REG,10,NYJ,0,0,0,0,1,0,0,0,9,0
0,1970-01-01,2023,DNP,11,NYJ,0,0,0,0,0,0,0,0,0,0
40,2023-11-26,2023,REG,12,ARI,0,4,19,0,4,4,15,0,27,0
41,2023-12-03,2023,REG,13,ARI,0,4,25,0,0,0,0,0,13,1
0,1970-01-01,2023,BYE,14,ARI,0,0,0,0,0,0,0,0,0,0
42,2023-12-17,2023,REG,15,ARI,0,3,27,0,3,3,10,0,18,0
43,2023-12-24,2023,REG,16,ARI,0,0,0,0,1,0,0,0,2,0
44,2023-12-31,2023,REG,17,ARI,0,7,61,0,1,1,6,1,13,0
45,2024-01-07,2023,REG,18,ARI,0,4,17,0,2,1,2,0,9,0
