CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
0,1970-01-01,2022,DNP,1,CAR,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2022,DNP,2,CAR,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2022,DNP,3,CAR,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2022,DNP,4,CAR,0,0,0,0,0,0,0,0,0,0
1,2022-10-09,2022,REG,5,CAR,0,0,0,0,0,0,0,0,0,7
2,2022-10-16,2022,REG,6,CAR,0,0,0,0,0,0,0,0,0,5
3,2022-10-23,2022,REG,7,CAR,1,2,-5,0,0,0,0,0,5,16
4,2022-10-30,2022,REG,8,CAR,0,2,1,0,0,0,0,0,7,7
5,2022-11-06,2022,REG,9,CAR,0,5,13,1,4,4,40,0,17,9
6,2022-11-10,2022,REG,10,CAR,0,6,32,0,0,0,0,0,8,4
7,2022-11-20,2022,REG,11,CAR,0,0,0,0,3,2,14,0,11,8
8,2022-11-27,2022,REG,12,CAR,0,0,0,0,2,1,11,0,3,11
0,1970-01-01,2022,BYE,13,CAR,0,0,0,0,0,0,0,0,0,0
9,2022-12-11,2022,REG,14,CAR,0,4,32,1,1,1,17,0,14,5
10,2022-12-18,2022,REG,15,CAR,0,0,0,0,0,0,0,0,2,10
11,2022-12-24,2022,REG,16,CAR,0,3,3,1,1,1,12,0,6,10
12,2023-01-01,2022,REG,17,CAR,0,0,0,0,1,1,-1,0,3,16
13,2023-01-08,2022,REG,18,CAR,0,1,1,0,0,0,0,0,3,5
14,2023-09-10,2023,REG,1,CAR,0,0,0,0,0,0,0,0,0,9
0,1970-01-01,2023,DNP,2,CAR,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,3,CAR,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,4,CAR,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2023,DNP,5,CAR,0,0,0,0,0,0,0,0,0,0
15,2023-10-15,2023,REG,6,CAR,0,5,18,0,1,1,4,0,12,8
0,1970-01-01,2023,BYE,7,CAR,0,0,0,0,0,0,0,0,0,0
16,2023-10-29,2023,REG,8,CAR,0,3,5,0,2,2,26,0,10,7
17,2023-11-05,2023,REG,9,CAR,0,1,0,0,1,1,5,0,7,15
18,2023-11-09,2023,REG,10,CAR,0,2,7,0,1,1,6,0,7,13
19,2023-11-19,2023,REG,11,CAR,0,0,0,0,0,0,0,0,2,7
0,1970-01-01,2023,DNP,12,CAR,0,0,0,0,0,0,0,0,0,0
20,2023-12-03,2023,REG,13,CAR,0,1,6,0,0,0,0,0,2,9
21,2023-12-10,2023,REG,14,CAR,0,1,4,0,2,1,4,0,4,8
22,2023-12-17,2023,REG,15,CAR,0,0,0,0,0,0,0,0,1,7
23,2023-12-24,2023,REG,16,CAR,0,0,0,0,0,0,0,0,1,10
24,2023-12-31,2023,REG,17,CAR,0,0,0,0,0,0,0,0,2,10
25,2024-01-07,2023,REG,18,CAR,0,1,6,0,0,0,0,0,3,10
26,2024-09-08,2024,REG,1,CAR,0,0,0,0,0,0,0,0,0,12
27,2024-09-15,2024,REG,2,CAR,0,0,0,0,0,0,0,0,0,9
28,2024-09-22,2024,REG,3,CAR,0,0,0,0,0,0,0,0,2,13
29,2024-09-29,2024,REG,4,CAR,0,0,0,0,0,0,0,0,0,10
30,2024-10-06,2024,REG,5,CAR,0,0,0,0,0,0,0,0,3,10
31,2024-10-13,2024,REG,6,CAR,0,0,0,0,0,0,0,0,0,14
32,2024-10-20,2024,REG,7,CAR,0,0,0,0,0,0,0,0,0,14
33,2024-10-27,2024,REG,8,CAR,0,0,0,0,0,0,0,0,0,11
34,2024-11-03,2024,REG,9,CAR,0,0,0,0,0,0,0,0,2,11
35,2024-11-10,2024,REG,10,CAR,0,0,0,0,0,0,0,0,2,11
0,1970-01-01,2024,BYE,11,CAR,0,0,0,0,0,0,0,0,0,0
36,2024-11-24,2024,REG,12,CAR,0,0,0,0,0,0,0,0,2,14
37,2024-12-01,2024,REG,13,CAR,0,0,0,0,0,0,0,0,1,16
38,2024-12-08,2024,REG,14,CAR,0,0,0,0,0,0,0,0,0,2
0,1970-01-01,2024,DNP,15,CAR,0,0,0,0,0,0,0,0,0,0
39,2024-12-22,2024,REG,16,CAR,0,3,13,0,0,0,0,0,7,17
40,2024-12-29,2024,REG,17,CAR,1,8,20,0,0,0,0,0,36,0
41,2025-01-05,2024,REG,18,CAR,0,4,47,0,0,0,0,0,6,15
