CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2022-09-11,2022,REG,1,TEN,0,0,0,0,0,0,0,0,9,13.8,21,75.0
2,2022-09-19,2022,REG,2,TEN,0,9,37,0,1,1,0,0,28,50.0,19,70.4
3,2022-09-25,2022,REG,3,TEN,0,0,0,0,0,0,0,0,4,6.9,13,54.2
4,2022-10-02,2022,REG,4,TEN,0,0,0,0,0,0,0,0,0,0.0,15,65.2
5,2022-10-09,2022,REG,5,TEN,0,0,0,0,0,0,0,0,2,3.1,21,75.0
0,,2022,BYE,6,TEN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
6,2022-10-23,2022,REG,7,TEN,0,0,0,0,1,1,5,0,4,6.8,15,62.5
7,2022-10-30,2022,REG,8,TEN,0,0,0,0,0,0,0,0,2,3.4,19,70.4
8,2022-11-06,2022,REG,9,TEN,0,1,5,0,1,1,2,0,6,11.8,23,74.2
9,2022-11-13,2022,REG,10,TEN,0,0,0,0,0,0,0,0,2,3.2,23,79.3
10,2022-11-17,2022,REG,11,TEN,0,0,0,0,0,0,0,0,7,10.6,16,72.7
11,2022-11-27,2022,REG,12,TEN,0,0,0,0,0,0,0,0,6,10.5,9,30.0
0,,2022,DNP,13,TEN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,14,TEN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
12,2022-12-18,2022,REG,15,TEN,0,1,8,0,2,2,7,0,12,19.4,13,48.1
13,2022-12-24,2022,REG,16,TEN,0,0,0,0,2,2,17,0,15,24.6,13,54.2
14,2022-12-29,2022,REG,17,TEN,1,12,40,0,3,2,13,0,43,66.2,0,0.0
15,2023-01-07,2022,REG,18,TEN,0,2,3,0,2,2,13,0,15,20.0,14,58.3
16,2024-09-08,2024,REG,1,LAC,0,0,0,0,0,0,0,0,0,0.0,19,67.9
17,2024-09-15,2024,REG,2,LAC,0,3,11,0,0,0,0,0,5,7.2,16,66.7
18,2024-09-22,2024,REG,3,LAC,0,0,0,0,0,0,0,0,0,0.0,19,73.1
19,2024-09-29,2024,REG,4,LAC,0,0,0,0,0,0,0,0,2,3.6,16,66.7
0,,2024,BYE,5,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
20,2024-10-13,2024,REG,6,LAC,0,2,5,0,0,0,0,0,3,3.8,18,66.7
21,2024-10-21,2024,REG,7,LAC,0,2,2,0,0,0,0,0,3,4.5,11,50.0
22,2024-10-27,2024,REG,8,LAC,0,1,0,0,0,0,0,0,1,1.5,22,64.7
23,2024-11-03,2024,REG,9,LAC,0,0,0,0,0,0,0,0,0,0.0,19,65.5
24,2024-11-10,2024,REG,10,LAC,0,2,4,1,0,0,0,0,5,8.5,16,61.5
25,2024-11-17,2024,REG,11,LAC,0,2,1,0,0,0,0,0,6,9.0,23,62.2
26,2024-11-25,2024,REG,12,LAC,0,1,3,0,0,0,0,0,31,44.9,17,63.0
27,2024-12-01,2024,REG,13,LAC,0,1,0,0,0,0,0,0,7,15.2,13,59.1
28,2024-12-08,2024,REG,14,LAC,0,0,0,0,0,0,0,0,1,1.7,18,69.2
29,2024-12-15,2024,REG,15,LAC,0,0,0,0,0,0,0,0,1,1.9,13,48.1
30,2024-12-19,2024,REG,16,LAC,0,0,0,0,2,2,39,1,13,20.0,18,62.1
31,2024-12-28,2024,REG,17,LAC,0,8,30,0,1,1,10,0,28,35.4,17,65.4
32,2025-01-05,2024,REG,18,LAC,0,12,33,1,0,0,0,0,27,36.0,17,58.6
33,2025-01-11,2024,POST,19,LAC,0,1,5,0,1,0,0,0,14,25.0,19,65.5
