Team,Season,Week,Date,Opp
Baltimore Ravens,2024,16,2024-12-21,Pittsburgh Steelers
Baltimore Ravens,2024,17,2024-12-25,Houston Texans
Baltimore Ravens,2024,18,2025-01-04,Cleveland Browns
Baltimore Ravens,2024,19,2025-01-11,Pittsburgh Steelers
Baltimore Ravens,2024,20,2025-01-19,Buffalo Bills
Buffalo Bills,1978,1,1978-09-03,Pittsburgh Steelers
Buffalo Bills,1978,2,1978-09-10,New York Jets
Buffalo Bills,1978,3,1978-09-17,Miami Dolphins
Buffalo Bills,1978,4,1978-09-24,Baltimore Colts
Buffalo Bills,1978,5,1978-10-01,Kansas City Chiefs
Buffalo Bills,1978,6,1978-10-08,New York Jets
Buffalo Bills,1978,7,1978-10-15,Houston Oilers
Buffalo Bills,1978,8,1978-10-22,Cincinnati Bengals
Buffalo Bills,1978,9,1978-10-29,Cleveland Browns
Buffalo Bills,1978,10,1978-11-05,New England Patriots
Buffalo Bills,1978,11,1978-11-12,Miami Dolphins
Buffalo Bills,1978,12,1978-11-19,Tampa Bay Buccaneers
Buffalo Bills,1978,13,1978-11-26,New York Giants
Buffalo Bills,1978,14,1978-12-03,Kansas City Chiefs
Buffalo Bills,1978,15,1978-12-10,New England Patriots
Buffalo Bills,1978,16,1978-12-17,Baltimore Colts
Buffalo Bills,1979,1,1979-09-02,Miami Dolphins
Buffalo Bills,1979,2,1979-09-09,Cincinnati Bengals
Buffalo Bills,1979,3,1979-09-16,San Diego Chargers
Buffalo Bills,1979,4,1979-09-23,New York Jets
Buffalo Bills,1979,5,1979-09-30,Baltimore Colts
Buffalo Bills,1979,6,1979-10-07,Chicago Bears
Buffalo Bills,1979,7,1979-10-14,Miami Dolphins
Buffalo Bills,1979,8,1979-10-21,Baltimore Colts
Buffalo Bills,1979,9,1979-10-28,Detroit Lions
Buffalo Bills,1979,10,1979-11-04,New England Patriots
Buffalo Bills,1979,11,1979-11-11,New York Jets
Buffalo Bills,1979,12,1979-11-18,Green Bay Packers
Buffalo Bills,1979,13,1979-11-25,New England Patriots
Buffalo Bills,1979,14,1979-12-02,Denver Broncos
Buffalo Bills,1979,15,1979-12-09,Minnesota Vikings
Buffalo Bills,1979,16,1979-12-16,Pittsburgh Steelers
Buffalo Bills,1980,1,1980-09-07,Miami Dolphins
Buffalo Bills,1980,2,1980-09-14,New York Jets
Buffalo Bills,1980,3,1980-09-21,New Orleans Saints
Buffalo Bills,1980,4,1980-09-28,Oakland Raiders
Buffalo Bills,1980,5,1980-10-05,San Diego Chargers
Buffalo Bills,1980,6,1980-10-12,Baltimore Colts
Buffalo Bills,1980,7,1980-10-19,Miami Dolphins
Buffalo Bills,1980,8,1980-10-26,New England Patriots
Buffalo Bills,1980,9,1980-11-02,Atlanta Falcons
Buffalo Bills,1980,10,1980-11-09,New York Jets
Buffalo Bills,1980,11,1980-11-16,Cincinnati Bengals
Buffalo Bills,1980,12,1980-11-23,Pittsburgh Steelers
Buffalo Bills,1980,13,1980-11-30,Baltimore Colts
Buffalo Bills,1980,14,1980-12-07,Los Angeles Rams
Buffalo Bills,1980,15,1980-12-14,New England Patriots
Buffalo Bills,1980,16,1980-12-21,San Francisco 49ers
Buffalo Bills,1980,17,1981-01-03,San Diego Chargers
Buffalo Bills,1981,1,1981-09-06,New York Jets
Buffalo Bills,1981,2,1981-09-13,Baltimore Colts
Buffalo Bills,1981,3,1981-09-17,Philadelphia Eagles
Buffalo Bills,1981,4,1981-09-27,Cincinnati Bengals
Buffalo Bills,1981,5,1981-10-04,Baltimore Colts
Buffalo Bills,1981,6,1981-10-12,Miami Dolphins
Buffalo Bills,1981,7,1981-10-18,New York Jets
Buffalo Bills,1981,8,1981-10-25,Denver Broncos
Buffalo Bills,1981,9,1981-11-01,Cleveland Browns
Buffalo Bills,1981,10,1981-11-09,Dallas Cowboys
Buffalo Bills,1981,11,1981-11-15,St. Louis Cardinals
Buffalo Bills,1981,12,1981-11-22,New England Patriots
Buffalo Bills,1981,13,1981-11-29,Washington Redskins
Buffalo Bills,1981,14,1981-12-06,San Diego Chargers
Buffalo Bills,1981,15,1981-12-13,New England Patriots
Buffalo Bills,1981,16,1981-12-19,Miami Dolphins
Buffalo Bills,1981,17,1981-12-27,New York Jets
Buffalo Bills,1981,18,1982-01-03,Cincinnati Bengals
Buffalo Bills,1982,1,1982-09-12,Kansas City Chiefs
Buffalo Bills,1982,2,1982-09-16,Minnesota Vikings
Buffalo Bills,1982,11,1982-11-21,Miami Dolphins
Buffalo Bills,1982,12,1982-11-28,Baltimore Colts
Buffalo Bills,1982,13,1982-12-05,Green Bay Packers
Buffalo Bills,1982,14,1982-12-12,Pittsburgh Steelers
Buffalo Bills,1982,15,1982-12-19,Tampa Bay Buccaneers
Buffalo Bills,1982,16,1982-12-27,Miami Dolphins
Buffalo Bills,1982,17,1983-01-02,New England Patriots
Buffalo Bills,1983,1,1983-09-04,Miami Dolphins
Buffalo Bills,1983,2,1983-09-11,Cincinnati Bengals
Buffalo Bills,1983,3,1983-09-18,Baltimore Colts
Buffalo Bills,1983,4,1983-09-25,Houston Oilers
Buffalo Bills,1983,5,1983-10-03,New York Jets
Buffalo Bills,1983,6,1983-10-09,Miami Dolphins
Buffalo Bills,1983,7,1983-10-16,Baltimore Colts
Buffalo Bills,1983,8,1983-10-23,New England Patriots
Buffalo Bills,1983,9,1983-10-30,New Orleans Saints
Buffalo Bills,1983,10,1983-11-06,New England Patriots
Buffalo Bills,1983,11,1983-11-13,New York Jets
Buffalo Bills,1983,12,1983-11-20,Los Angeles Raiders
Buffalo Bills,1983,13,1983-11-27,Los Angeles Rams
Buffalo Bills,1983,14,1983-12-04,Kansas City Chiefs
Buffalo Bills,1983,15,1983-12-11,San Francisco 49ers
Buffalo Bills,1983,16,1983-12-18,Atlanta Falcons
Buffalo Bills,1984,1,1984-09-02,New England Patriots
Buffalo Bills,1984,2,1984-09-09,St. Louis Cardinals
Buffalo Bills,1984,3,1984-09-17,Miami Dolphins
Buffalo Bills,1984,4,1984-09-23,New York Jets
Buffalo Bills,1984,5,1984-09-30,Indianapolis Colts
Buffalo Bills,1984,6,1984-10-07,Philadelphia Eagles
Buffalo Bills,1984,7,1984-10-14,Seattle Seahawks
Buffalo Bills,1984,8,1984-10-21,Denver Broncos
Buffalo Bills,1984,9,1984-10-28,Miami Dolphins
Buffalo Bills,1984,10,1984-11-04,Cleveland Browns
Buffalo Bills,1984,11,1984-11-11,New England Patriots
Buffalo Bills,1984,12,1984-11-18,Dallas Cowboys
Buffalo Bills,1984,13,1984-11-25,Washington Redskins
Buffalo Bills,1984,14,1984-12-02,Indianapolis Colts
Buffalo Bills,1984,15,1984-12-08,New York Jets
Buffalo Bills,1984,16,1984-12-16,Cincinnati Bengals
Buffalo Bills,1985,1,1985-09-08,San Diego Chargers
Buffalo Bills,1985,2,1985-09-15,New York Jets
Buffalo Bills,1985,3,1985-09-22,New England Patriots
Buffalo Bills,1985,4,1985-09-29,Minnesota Vikings
Buffalo Bills,1985,5,1985-10-06,Indianapolis Colts
Buffalo Bills,1985,6,1985-10-13,New England Patriots
Buffalo Bills,1985,7,1985-10-20,Indianapolis Colts
Buffalo Bills,1985,8,1985-10-27,Philadelphia Eagles
Buffalo Bills,1985,9,1985-11-03,Cincinnati Bengals
Buffalo Bills,1985,10,1985-11-10,Houston Oilers
Buffalo Bills,1985,11,1985-11-17,Cleveland Browns
Buffalo Bills,1985,12,1985-11-24,Miami Dolphins
Buffalo Bills,1985,13,1985-12-01,San Diego Chargers
Buffalo Bills,1985,14,1985-12-08,New York Jets
Buffalo Bills,1985,15,1985-12-15,Pittsburgh Steelers
Buffalo Bills,1985,16,1985-12-22,Miami Dolphins
Buffalo Bills,1986,1,1986-09-07,New York Jets
Buffalo Bills,1986,2,1986-09-14,Cincinnati Bengals
Buffalo Bills,1986,3,1986-09-21,St. Louis Cardinals
Buffalo Bills,1986,4,1986-09-28,Kansas City Chiefs
Buffalo Bills,1986,5,1986-10-05,New York Jets
Buffalo Bills,1986,6,1986-10-12,Miami Dolphins
Buffalo Bills,1986,7,1986-10-19,Indianapolis Colts
Buffalo Bills,1986,8,1986-10-26,New England Patriots
Buffalo Bills,1986,9,1986-11-02,Tampa Bay Buccaneers
Buffalo Bills,1986,10,1986-11-09,Pittsburgh Steelers
Buffalo Bills,1986,11,1986-11-16,Miami Dolphins
Buffalo Bills,1986,12,1986-11-23,New England Patriots
Buffalo Bills,1986,13,1986-11-30,Kansas City Chiefs
Buffalo Bills,1986,14,1986-12-07,Cleveland Browns
Buffalo Bills,1986,15,1986-12-14,Indianapolis Colts
Buffalo Bills,1986,16,1986-12-21,Houston Oilers
Buffalo Bills,1987,1,1987-09-13,New York Jets
Buffalo Bills,1987,2,1987-09-20,Houston Oilers
Buffalo Bills,1987,4,1987-10-04,Indianapolis Colts
Buffalo Bills,1987,5,1987-10-11,New England Patriots
Buffalo Bills,1987,6,1987-10-18,New York Giants
Buffalo Bills,1987,7,1987-10-25,Miami Dolphins
Buffalo Bills,1987,8,1987-11-01,Washington Redskins
Buffalo Bills,1987,9,1987-11-08,Denver Broncos
Buffalo Bills,1987,10,1987-11-15,Cleveland Browns
Buffalo Bills,1987,11,1987-11-22,New York Jets
Buffalo Bills,1987,12,1987-11-29,Miami Dolphins
Buffalo Bills,1987,13,1987-12-06,Los Angeles Raiders
Buffalo Bills,1987,14,1987-12-13,Indianapolis Colts
Buffalo Bills,1987,15,1987-12-20,New England Patriots
Buffalo Bills,1987,16,1987-12-27,Philadelphia Eagles
Buffalo Bills,1988,1,1988-09-04,Minnesota Vikings
Buffalo Bills,1988,2,1988-09-11,Miami Dolphins
Buffalo Bills,1988,3,1988-09-18,New England Patriots
Buffalo Bills,1988,4,1988-09-25,Pittsburgh Steelers
Buffalo Bills,1988,5,1988-10-02,Chicago Bears
Buffalo Bills,1988,6,1988-10-09,Indianapolis Colts
Buffalo Bills,1988,7,1988-10-17,New York Jets
Buffalo Bills,1988,8,1988-10-23,New England Patriots
Buffalo Bills,1988,9,1988-10-30,Green Bay Packers
Buffalo Bills,1988,10,1988-11-06,Seattle Seahawks
Buffalo Bills,1988,11,1988-11-14,Miami Dolphins
Buffalo Bills,1988,12,1988-11-20,New York Jets
Buffalo Bills,1988,13,1988-11-27,Cincinnati Bengals
Buffalo Bills,1988,14,1988-12-04,Tampa Bay Buccaneers
Buffalo Bills,1988,15,1988-12-11,Los Angeles Raiders
Buffalo Bills,1988,16,1988-12-18,Indianapolis Colts
Buffalo Bills,1988,17,1989-01-01,Houston Oilers
Buffalo Bills,1988,18,1989-01-08,Cincinnati Bengals
Buffalo Bills,1989,1,1989-09-10,Miami Dolphins
Buffalo Bills,1989,2,1989-09-18,Denver Broncos
Buffalo Bills,1989,3,1989-09-24,Houston Oilers
Buffalo Bills,1989,4,1989-10-01,New England Patriots
Buffalo Bills,1989,5,1989-10-08,Indianapolis Colts
Buffalo Bills,1989,6,1989-10-16,Los Angeles Rams
Buffalo Bills,1989,7,1989-10-22,New York Jets
Buffalo Bills,1989,8,1989-10-29,Miami Dolphins
Buffalo Bills,1989,9,1989-11-05,Atlanta Falcons
Buffalo Bills,1989,10,1989-11-12,Indianapolis Colts
Buffalo Bills,1989,11,1989-11-19,New England Patriots
Buffalo Bills,1989,12,1989-11-26,Cincinnati Bengals
Buffalo Bills,1989,13,1989-12-04,Seattle Seahawks
Buffalo Bills,1989,14,1989-12-10,New Orleans Saints
Buffalo Bills,1989,15,1989-12-17,San Francisco 49ers
Buffalo Bills,1989,16,1989-12-23,New York Jets
Buffalo Bills,1989,17,1990-01-06,Cleveland Browns
Buffalo Bills,1990,1,1990-09-09,Indianapolis Colts
Buffalo Bills,1990,2,1990-09-16,Miami Dolphins
Buffalo Bills,1990,3,1990-09-24,New York Jets
Buffalo Bills,1990,4,1990-09-30,Denver Broncos
Buffalo Bills,1990,5,1990-10-07,Los Angeles Raiders
Buffalo Bills,1990,7,1990-10-21,New York Jets
Buffalo Bills,1990,8,1990-10-28,New England Patriots
Buffalo Bills,1990,9,1990-11-04,Cleveland Browns
Buffalo Bills,1990,10,1990-11-11,Phoenix Cardinals
Buffalo Bills,1990,11,1990-11-18,New England Patriots
Buffalo Bills,1990,12,1990-11-26,Houston Oilers
Buffalo Bills,1990,13,1990-12-02,Philadelphia Eagles
Buffalo Bills,1990,14,1990-12-09,Indianapolis Colts
Buffalo Bills,1990,15,1990-12-15,New York Giants
Buffalo Bills,1990,16,1990-12-23,Miami Dolphins
Buffalo Bills,1990,17,1990-12-30,Washington Redskins
Buffalo Bills,1990,18,1991-01-12,Miami Dolphins
Buffalo Bills,1990,19,1991-01-20,Los Angeles Raiders
Buffalo Bills,1990,20,1991-01-27,New York Giants
Buffalo Bills,1991,1,1991-09-01,Miami Dolphins
Buffalo Bills,1991,2,1991-09-08,Pittsburgh Steelers
Buffalo Bills,1991,3,1991-09-15,New York Jets
Buffalo Bills,1991,4,1991-09-22,Tampa Bay Buccaneers
Buffalo Bills,1991,5,1991-09-29,Chicago Bears
Buffalo Bills,1991,6,1991-10-07,Kansas City Chiefs
Buffalo Bills,1991,7,1991-10-13,Indianapolis Colts
Buffalo Bills,1991,8,1991-10-21,Cincinnati Bengals
Buffalo Bills,1991,10,1991-11-03,New England Patriots
Buffalo Bills,1991,11,1991-11-10,Green Bay Packers
Buffalo Bills,1991,12,1991-11-18,Miami Dolphins
Buffalo Bills,1991,13,1991-11-24,New England Patriots
Buffalo Bills,1991,14,1991-12-01,New York Jets
Buffalo Bills,1991,15,1991-12-08,Los Angeles Raiders
Buffalo Bills,1991,16,1991-12-15,Indianapolis Colts
Buffalo Bills,1991,17,1991-12-22,Detroit Lions
Buffalo Bills,1991,18,1992-01-05,Kansas City Chiefs
Buffalo Bills,1991,19,1992-01-12,Denver Broncos
Buffalo Bills,1991,20,1992-01-26,Washington Redskins
Buffalo Bills,1992,1,1992-09-06,Los Angeles Rams
Buffalo Bills,1992,2,1992-09-13,San Francisco 49ers
Buffalo Bills,1992,3,1992-09-20,Indianapolis Colts
Buffalo Bills,1992,4,1992-09-27,New England Patriots
Buffalo Bills,1992,5,1992-10-04,Miami Dolphins
Buffalo Bills,1992,6,1992-10-11,Los Angeles Raiders
Buffalo Bills,1992,8,1992-10-26,New York Jets
Buffalo Bills,1992,9,1992-11-01,New England Patriots
Buffalo Bills,1992,10,1992-11-08,Pittsburgh Steelers
Buffalo Bills,1992,11,1992-11-16,Miami Dolphins
Buffalo Bills,1992,12,1992-11-22,Atlanta Falcons
Buffalo Bills,1992,13,1992-11-29,Indianapolis Colts
Buffalo Bills,1992,14,1992-12-06,New York Jets
Buffalo Bills,1992,15,1992-12-12,Denver Broncos
Buffalo Bills,1992,16,1992-12-20,New Orleans Saints
Buffalo Bills,1992,17,1992-12-27,Houston Oilers
Buffalo Bills,1992,18,1993-01-03,Houston Oilers
Buffalo Bills,1992,19,1993-01-09,Pittsburgh Steelers
Buffalo Bills,1992,20,1993-01-17,Miami Dolphins
Buffalo Bills,1992,21,1993-01-31,Dallas Cowboys
Buffalo Bills,1993,1,1993-09-05,New England Patriots
Buffalo Bills,1993,2,1993-09-12,Dallas Cowboys
Buffalo Bills,1993,4,1993-09-26,Miami Dolphins
Buffalo Bills,1993,5,1993-10-03,New York Giants
Buffalo Bills,1993,6,1993-10-11,Houston Oilers
Buffalo Bills,1993,8,1993-10-24,New York Jets
Buffalo Bills,1993,9,1993-11-01,Washington Redskins
Buffalo Bills,1993,10,1993-11-07,New England Patriots
Buffalo Bills,1993,11,1993-11-15,Pittsburgh Steelers
Buffalo Bills,1993,12,1993-11-21,Indianapolis Colts
Buffalo Bills,1993,13,1993-11-28,Kansas City Chiefs
Buffalo Bills,1993,14,1993-12-05,Los Angeles Raiders
Buffalo Bills,1993,15,1993-12-12,Philadelphia Eagles
Buffalo Bills,1993,16,1993-12-19,Miami Dolphins
Buffalo Bills,1993,17,1993-12-26,New York Jets
Buffalo Bills,1993,18,1994-01-02,Indianapolis Colts
Buffalo Bills,1993,19,1994-01-15,Los Angeles Raiders
Buffalo Bills,1993,20,1994-01-23,Kansas City Chiefs
Buffalo Bills,1993,21,1994-01-30,Dallas Cowboys
Buffalo Bills,1994,1,1994-09-04,New York Jets
Buffalo Bills,1994,2,1994-09-11,New England Patriots
Buffalo Bills,1994,3,1994-09-18,Houston Oilers
Buffalo Bills,1994,4,1994-09-26,Denver Broncos
Buffalo Bills,1994,5,1994-10-02,Chicago Bears
Buffalo Bills,1994,6,1994-10-09,Miami Dolphins
Buffalo Bills,1994,7,1994-10-16,Indianapolis Colts
Buffalo Bills,1994,9,1994-10-30,Kansas City Chiefs
Buffalo Bills,1994,10,1994-11-06,New York Jets
Buffalo Bills,1994,11,1994-11-14,Pittsburgh Steelers
Buffalo Bills,1994,12,1994-11-20,Green Bay Packers
Buffalo Bills,1994,13,1994-11-24,Detroit Lions
Buffalo Bills,1994,14,1994-12-04,Miami Dolphins
Buffalo Bills,1994,15,1994-12-11,Minnesota Vikings
Buffalo Bills,1994,16,1994-12-18,New England Patriots
Buffalo Bills,1994,17,1994-12-24,Indianapolis Colts
Buffalo Bills,1995,1,1995-09-03,Denver Broncos
Buffalo Bills,1995,2,1995-09-10,Carolina Panthers
Buffalo Bills,1995,3,1995-09-17,Indianapolis Colts
Buffalo Bills,1995,5,1995-10-02,Cleveland Browns
Buffalo Bills,1995,6,1995-10-08,New York Jets
Buffalo Bills,1995,7,1995-10-15,Seattle Seahawks
Buffalo Bills,1995,8,1995-10-23,New England Patriots
Buffalo Bills,1995,9,1995-10-29,Miami Dolphins
Buffalo Bills,1995,10,1995-11-05,Indianapolis Colts
Buffalo Bills,1995,11,1995-11-12,Atlanta Falcons
Buffalo Bills,1995,12,1995-11-19,New York Jets
Buffalo Bills,1995,13,1995-11-26,New England Patriots
Buffalo Bills,1995,14,1995-12-03,San Francisco 49ers
Buffalo Bills,1995,15,1995-12-10,St. Louis Rams
Buffalo Bills,1995,16,1995-12-17,Miami Dolphins
Buffalo Bills,1995,17,1995-12-24,Houston Oilers
Buffalo Bills,1995,18,1995-12-30,Miami Dolphins
Buffalo Bills,1995,19,1996-01-06,Pittsburgh Steelers
Buffalo Bills,1996,1,1996-09-01,New York Giants
Buffalo Bills,1996,2,1996-09-08,New England Patriots
Buffalo Bills,1996,3,1996-09-16,Pittsburgh Steelers
Buffalo Bills,1996,4,1996-09-22,Dallas Cowboys
Buffalo Bills,1996,6,1996-10-06,Indianapolis Colts
Buffalo Bills,1996,7,1996-10-13,Miami Dolphins
Buffalo Bills,1996,8,1996-10-20,New York Jets
Buffalo Bills,1996,9,1996-10-27,New England Patriots
Buffalo Bills,1996,10,1996-11-03,Washington Redskins
Buffalo Bills,1996,11,1996-11-10,Philadelphia Eagles
Buffalo Bills,1996,12,1996-11-17,Cincinnati Bengals
Buffalo Bills,1996,13,1996-11-24,New York Jets
Buffalo Bills,1996,14,1996-12-01,Indianapolis Colts
Buffalo Bills,1996,15,1996-12-08,Seattle Seahawks
Buffalo Bills,1996,16,1996-12-16,Miami Dolphins
Buffalo Bills,1996,17,1996-12-22,Kansas City Chiefs
Buffalo Bills,1996,18,1996-12-28,Jacksonville Jaguars
Buffalo Bills,1997,1,1997-08-31,Minnesota Vikings
Buffalo Bills,1997,2,1997-09-07,New York Jets
Buffalo Bills,1997,3,1997-09-14,Kansas City Chiefs
Buffalo Bills,1997,4,1997-09-21,Indianapolis Colts
Buffalo Bills,1997,6,1997-10-05,Detroit Lions
Buffalo Bills,1997,7,1997-10-12,New England Patriots
Buffalo Bills,1997,8,1997-10-20,Indianapolis Colts
Buffalo Bills,1997,9,1997-10-26,Denver Broncos
Buffalo Bills,1997,10,1997-11-02,Miami Dolphins
Buffalo Bills,1997,11,1997-11-09,New England Patriots
Buffalo Bills,1997,12,1997-11-17,Miami Dolphins
Buffalo Bills,1997,13,1997-11-23,Tennessee Oilers
Buffalo Bills,1997,14,1997-11-30,New York Jets
Buffalo Bills,1997,15,1997-12-07,Chicago Bears
Buffalo Bills,1997,16,1997-12-14,Jacksonville Jaguars
Buffalo Bills,1997,17,1997-12-20,Green Bay Packers
Buffalo Bills,1998,1,1998-09-06,San Diego Chargers
Buffalo Bills,1998,2,1998-09-13,Miami Dolphins
Buffalo Bills,1998,3,1998-09-20,St. Louis Rams
Buffalo Bills,1998,5,1998-10-04,San Francisco 49ers
Buffalo Bills,1998,6,1998-10-11,Indianapolis Colts
Buffalo Bills,1998,7,1998-10-18,Jacksonville Jaguars
Buffalo Bills,1998,8,1998-10-25,Carolina Panthers
Buffalo Bills,1998,9,1998-11-01,Miami Dolphins
Buffalo Bills,1998,10,1998-11-08,New York Jets
Buffalo Bills,1998,11,1998-11-15,New England Patriots
Buffalo Bills,1998,12,1998-11-22,Indianapolis Colts
Buffalo Bills,1998,13,1998-11-29,New England Patriots
Buffalo Bills,1998,14,1998-12-06,Cincinnati Bengals
Buffalo Bills,1998,15,1998-12-13,Oakland Raiders
Buffalo Bills,1998,16,1998-12-19,New York Jets
Buffalo Bills,1998,17,1998-12-27,New Orleans Saints
Buffalo Bills,1998,18,1999-01-02,Miami Dolphins
Buffalo Bills,1999,1,1999-09-12,Indianapolis Colts
Buffalo Bills,1999,2,1999-09-19,New York Jets
Buffalo Bills,1999,3,1999-09-26,Philadelphia Eagles
Buffalo Bills,1999,4,1999-10-04,Miami Dolphins
Buffalo Bills,1999,5,1999-10-10,Pittsburgh Steelers
Buffalo Bills,1999,6,1999-10-17,Oakland Raiders
Buffalo Bills,1999,7,1999-10-24,Seattle Seahawks
Buffalo Bills,1999,8,1999-10-31,Baltimore Ravens
Buffalo Bills,1999,9,1999-11-07,Washington Redskins
Buffalo Bills,1999,10,1999-11-14,Miami Dolphins
Buffalo Bills,1999,11,1999-11-21,New York Jets
Buffalo Bills,1999,12,1999-11-28,New England Patriots
Buffalo Bills,1999,14,1999-12-12,New York Giants
Buffalo Bills,1999,15,1999-12-19,Arizona Cardinals
Buffalo Bills,1999,16,1999-12-26,New England Patriots
Buffalo Bills,1999,17,2000-01-02,Indianapolis Colts
Buffalo Bills,1999,18,2000-01-08,Tennessee Titans
Buffalo Bills,2000,1,2000-09-03,Tennessee Titans
Buffalo Bills,2000,2,2000-09-10,Green Bay Packers
Buffalo Bills,2000,3,2000-09-17,New York Jets
Buffalo Bills,2000,5,2000-10-01,Indianapolis Colts
Buffalo Bills,2000,6,2000-10-08,Miami Dolphins
Buffalo Bills,2000,7,2000-10-15,San Diego Chargers
Buffalo Bills,2000,8,2000-10-22,Minnesota Vikings
Buffalo Bills,2000,9,2000-10-29,New York Jets
Buffalo Bills,2000,10,2000-11-05,New England Patriots
Buffalo Bills,2000,11,2000-11-12,Chicago Bears
Buffalo Bills,2000,12,2000-11-19,Kansas City Chiefs
Buffalo Bills,2000,13,2000-11-26,Tampa Bay Buccaneers
Buffalo Bills,2000,14,2000-12-03,Miami Dolphins
Buffalo Bills,2000,15,2000-12-11,Indianapolis Colts
Buffalo Bills,2000,16,2000-12-17,New England Patriots
Buffalo Bills,2000,17,2000-12-23,Seattle Seahawks
Buffalo Bills,2001,1,2001-09-09,New Orleans Saints
Buffalo Bills,2001,2,2001-09-23,Indianapolis Colts
Buffalo Bills,2001,3,2001-09-30,Pittsburgh Steelers
Buffalo Bills,2001,4,2001-10-07,New York Jets
Buffalo Bills,2001,6,2001-10-18,Jacksonville Jaguars
Buffalo Bills,2001,7,2001-10-28,San Diego Chargers
Buffalo Bills,2001,8,2001-11-04,Indianapolis Colts
Buffalo Bills,2001,9,2001-11-11,New England Patriots
Buffalo Bills,2001,10,2001-11-18,Seattle Seahawks
Buffalo Bills,2001,11,2001-11-25,Miami Dolphins
Buffalo Bills,2001,12,2001-12-02,San Francisco 49ers
Buffalo Bills,2001,13,2001-12-09,Carolina Panthers
Buffalo Bills,2001,14,2001-12-16,New England Patriots
Buffalo Bills,2001,15,2001-12-23,Atlanta Falcons
Buffalo Bills,2001,16,2001-12-30,New York Jets
Buffalo Bills,2001,17,2002-01-06,Miami Dolphins
Buffalo Bills,2002,1,2002-09-08,New York Jets
Buffalo Bills,2002,2,2002-09-15,Minnesota Vikings
Buffalo Bills,2002,3,2002-09-22,Denver Broncos
Buffalo Bills,2002,4,2002-09-29,Chicago Bears
Buffalo Bills,2002,5,2002-10-06,Oakland Raiders
Buffalo Bills,2002,6,2002-10-13,Houston Texans
Buffalo Bills,2002,7,2002-10-20,Miami Dolphins
Buffalo Bills,2002,8,2002-10-27,Detroit Lions
Buffalo Bills,2002,9,2002-11-03,New England Patriots
Buffalo Bills,2002,11,2002-11-17,Kansas City Chiefs
Buffalo Bills,2002,12,2002-11-24,New York Jets
Buffalo Bills,2002,13,2002-12-01,Miami Dolphins
Buffalo Bills,2002,14,2002-12-08,New England Patriots
Buffalo Bills,2002,15,2002-12-15,San Diego Chargers
Buffalo Bills,2002,16,2002-12-22,Green Bay Packers
Buffalo Bills,2002,17,2002-12-29,Cincinnati Bengals
Buffalo Bills,2003,1,2003-09-07,New England Patriots
Buffalo Bills,2003,2,2003-09-14,Jacksonville Jaguars
Buffalo Bills,2003,3,2003-09-21,Miami Dolphins
Buffalo Bills,2003,4,2003-09-28,Philadelphia Eagles
Buffalo Bills,2003,5,2003-10-05,Cincinnati Bengals
Buffalo Bills,2003,6,2003-10-12,New York Jets
Buffalo Bills,2003,7,2003-10-19,Washington Redskins
Buffalo Bills,2003,8,2003-10-26,Kansas City Chiefs
Buffalo Bills,2003,10,2003-11-09,Dallas Cowboys
Buffalo Bills,2003,11,2003-11-16,Houston Texans
Buffalo Bills,2003,12,2003-11-23,Indianapolis Colts
Buffalo Bills,2003,13,2003-11-30,New York Giants
Buffalo Bills,2003,14,2003-12-07,New York Jets
Buffalo Bills,2003,15,2003-12-14,Tennessee Titans
Buffalo Bills,2003,16,2003-12-21,Miami Dolphins
Buffalo Bills,2003,17,2003-12-27,New England Patriots
Buffalo Bills,2004,1,2004-09-12,Jacksonville Jaguars
Buffalo Bills,2004,2,2004-09-19,Oakland Raiders
Buffalo Bills,2004,4,2004-10-03,New England Patriots
Buffalo Bills,2004,5,2004-10-10,New York Jets
Buffalo Bills,2004,6,2004-10-17,Miami Dolphins
Buffalo Bills,2004,7,2004-10-24,Baltimore Ravens
Buffalo Bills,2004,8,2004-10-31,Arizona Cardinals
Buffalo Bills,2004,9,2004-11-07,New York Jets
Buffalo Bills,2004,10,2004-11-14,New England Patriots
Buffalo Bills,2004,11,2004-11-21,St. Louis Rams
Buffalo Bills,2004,12,2004-11-28,Seattle Seahawks
Buffalo Bills,2004,13,2004-12-05,Miami Dolphins
Buffalo Bills,2004,14,2004-12-12,Cleveland Browns
Buffalo Bills,2004,15,2004-12-19,Cincinnati Bengals
Buffalo Bills,2004,16,2004-12-26,San Francisco 49ers
Buffalo Bills,2004,17,2005-01-02,Pittsburgh Steelers
Buffalo Bills,2005,1,2005-09-11,Houston Texans
Buffalo Bills,2005,2,2005-09-18,Tampa Bay Buccaneers
Buffalo Bills,2005,3,2005-09-25,Atlanta Falcons
Buffalo Bills,2005,4,2005-10-02,New Orleans Saints
Buffalo Bills,2005,5,2005-10-09,Miami Dolphins
Buffalo Bills,2005,6,2005-10-16,New York Jets
Buffalo Bills,2005,7,2005-10-23,Oakland Raiders
Buffalo Bills,2005,8,2005-10-30,New England Patriots
Buffalo Bills,2005,10,2005-11-13,Kansas City Chiefs
Buffalo Bills,2005,11,2005-11-20,San Diego Chargers
Buffalo Bills,2005,12,2005-11-27,Carolina Panthers
Buffalo Bills,2005,13,2005-12-04,Miami Dolphins
Buffalo Bills,2005,14,2005-12-11,New England Patriots
Buffalo Bills,2005,15,2005-12-17,Denver Broncos
