CarGm,Date,Season,Season_type,Week,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,1970-01-01,2015,DNP,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2015-09-20,2015,REG,2,0,0,0,0,0,0,0,0,0,0.0,12,35.3
0,1970-01-01,2015,DNP,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2015,DNP,4,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2015,DNP,5,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2015,DNP,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0
2,2015-10-26,2015,REG,7,0,0,0,0,0,0,0,0,0,0.0,7,25.0
3,2015-11-01,2015,REG,8,0,0,0,0,0,0,0,0,0,0.0,19,61.3
0,1970-01-01,2015,DNP,9,0,0,0,0,0,0,0,0,0,0.0,0,0.0
4,2015-11-15,2015,REG,10,0,0,0,0,0,0,0,0,1,1.5,11,37.9
5,2015-11-22,2015,REG,11,0,0,0,0,0,0,0,0,0,0.0,13,43.3
6,2015-11-30,2015,REG,12,0,0,0,0,0,0,0,0,0,0.0,23,67.6
7,2015-12-06,2015,REG,13,0,0,0,0,0,0,0,0,1,1.3,21,75.0
8,2015-12-13,2015,REG,14,0,0,0,0,0,0,0,0,0,0.0,14,58.3
9,2015-12-20,2015,REG,15,0,0,0,0,0,0,0,0,0,0.0,14,60.9
10,2015-12-27,2015,REG,16,0,0,0,0,0,0,0,0,0,0.0,4,17.4
11,2016-01-03,2015,REG,17,0,0,0,0,0,0,0,0,0,0.0,14,56.0
0,1970-01-01,2016,DNP,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0
12,2016-09-25,2016,REG,3,0,0,0,0,0,0,0,0,0,0.0,9,33.3
13,2016-10-02,2016,REG,4,0,0,0,0,0,0,0,0,0,0.0,8,34.8
0,1970-01-01,2016,DNP,5,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,7,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,8,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,9,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,10,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,11,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,12,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,13,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,14,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,15,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2016,DNP,16,0,0,0,0,0,0,0,0,0,0.0,0,0.0
14,2017-01-01,2016,REG,17,0,1,6,0,0,0,0,0,4,6.6,23,71.9
15,2017-09-10,2017,REG,1,0,0,0,0,0,0,0,0,1,1.8,14,70.0
16,2017-09-17,2017,REG,2,0,0,0,0,0,0,0,0,0,0.0,22,78.6
17,2017-09-21,2017,REG,3,0,4,11,0,0,0,0,0,8,10.1,21,61.8
18,2017-10-01,2017,REG,4,0,0,0,0,0,0,0,0,0,0.0,25,71.4
19,2017-10-08,2017,REG,5,0,1,3,0,0,0,0,0,4,5.6,23,67.6
20,2017-10-15,2017,REG,6,0,1,16,0,0,0,0,0,1,1.4,19,63.3
21,2017-10-22,2017,REG,7,0,0,0,0,0,0,0,0,0,0.0,16,66.7
22,2017-10-29,2017,REG,8,0,0,0,0,0,0,0,0,0,0.0,24,75.0
23,2017-11-05,2017,REG,9,0,0,0,0,0,0,0,0,1,1.3,22,75.9
24,2017-11-12,2017,REG,10,0,0,0,0,0,0,0,0,0,0.0,7,29.2
0,1970-01-01,2017,DNP,11,0,0,0,0,0,0,0,0,0,0.0,0,0.0
25,2017-11-26,2017,REG,12,0,0,0,0,0,0,0,0,0,0.0,11,35.5
0,1970-01-01,2017,DNP,13,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2017,DNP,14,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2017,DNP,15,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2017,DNP,16,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2017,DNP,17,0,0,0,0,0,0,0,0,0,0.0,0,0.0
26,2018-09-09,2018,REG,1,0,0,0,0,0,0,0,0,1,1.5,18,64.3
27,2018-09-16,2018,REG,2,0,0,0,0,0,0,0,0,0,0.0,20,58.8
28,2018-09-23,2018,REG,3,0,1,0,0,1,1,8,0,3,4.4,18,64.3
29,2018-09-30,2018,REG,4,0,0,0,0,0,0,0,0,1,1.7,20,62.5
30,2018-10-07,2018,REG,5,0,5,11,0,1,1,-2,0,13,13.3,17,63.0
31,2018-10-15,2018,REG,6,0,12,87,0,0,0,0,0,23,40.4,16,48.5
32,2018-10-21,2018,REG,7,0,7,59,0,4,4,19,0,23,39.0,16,53.3
33,2018-10-28,2018,REG,8,0,2,18,0,1,0,0,0,12,18.2,19,73.1
34,2018-11-01,2018,REG,9,0,7,86,1,0,0,0,0,14,25.5,13,48.1
0,1970-01-01,2018,DNP,10,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2018,DNP,11,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2018,DNP,12,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2018,DNP,13,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2018,DNP,14,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2018,DNP,15,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2018,DNP,16,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2018,DNP,17,0,0,0,0,0,0,0,0,0,0.0,0,0.0
35,2019-09-08,2019,REG,1,0,9,40,0,1,1,0,0,20,29.9,12,50.0
36,2019-09-15,2019,REG,2,0,13,83,0,4,3,68,1,32,45.7,4,12.9
37,2019-09-22,2019,REG,3,0,12,79,0,1,0,0,0,24,30.4,11,40.7
0,1970-01-01,2019,DNP,4,0,0,0,0,0,0,0,0,0,0.0,0,0.0
38,2019-10-07,2019,REG,5,0,7,34,0,0,0,0,0,24,32.0,17,58.6
39,2019-10-13,2019,REG,6,0,4,13,0,0,0,0,0,7,9.1,18,78.3
40,2019-10-20,2019,REG,7,0,0,0,0,0,0,0,0,0,0.0,11,68.8
41,2019-10-27,2019,REG,8,0,9,60,1,0,0,0,0,14,21.5,19,59.4
42,2019-10-31,2019,REG,9,0,1,-2,0,0,0,0,0,2,2.9,18,69.2
43,2019-11-11,2019,REG,10,0,6,28,0,1,1,7,0,18,21.7,21,60.0
44,2019-11-17,2019,REG,11,0,6,13,0,3,2,14,0,35,47.9,6,23.1
45,2019-11-24,2019,REG,12,0,6,45,1,3,1,22,0,14,29.2,11,42.3
46,2019-12-01,2019,REG,13,0,19,146,1,2,2,8,0,42,73.7,6,30.0
47,2019-12-08,2019,REG,14,0,10,69,1,2,2,40,1,38,59.4,16,43.2
48,2019-12-15,2019,REG,15,0,14,54,1,2,1,5,0,34,53.1,12,40.0
49,2019-12-21,2019,REG,16,0,11,53,1,1,0,0,0,31,54.4,10,28.6
50,2019-12-29,2019,REG,17,0,10,57,2,2,1,16,0,27,54.0,9,40.9
51,2020-01-11,2019,POST,19,0,12,58,0,0,0,0,0,23,32.4,10,38.5
52,2020-01-19,2019,POST,20,0,29,220,4,2,2,6,0,45,81.8,2,7.1
53,2020-02-02,2019,POST,21,0,12,58,1,1,1,2,0,36,62.1,0,0.0
54,2020-09-13,2020,REG,1,1,15,56,0,5,4,95,1,37,59.7,0,0.0
