CarGm,Date,Season,Season_type,Week,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
18,2021-10-17,2021,REG,6,0,4,17,0,5,5,33,0,22,33.8,24,70.6
19,2021-10-25,2021,REG,7,0,0,0,0,0,0,0,0,1,1.8,17,68.0
20,2021-10-31,2021,REG,8,0,1,6,0,0,0,0,0,2,3.5,17,73.9
0,1970-01-01,2021,DNP,9,0,0,0,0,0,0,0,0,0,0.0,0,0.0
21,2021-11-14,2021,REG,10,0,0,0,0,0,0,0,0,0,0.0,14,77.8
22,2021-11-21,2021,REG,11,0,4,25,1,2,1,2,0,18,36.7,15,55.6
23,2021-11-29,2021,REG,12,0,3,4,0,5,5,27,0,28,59.6,14,58.3
24,2021-12-05,2021,REG,13,0,0,0,0,0,0,0,0,2,2.9,19,65.5
25,2021-12-12,2021,REG,14,0,2,16,0,0,0,0,0,11,18.0,19,67.9
26,2021-12-21,2021,REG,15,0,8,41,1,4,3,11,0,33,57.9,16,66.7
27,2021-12-26,2021,REG,16,0,4,15,0,4,4,23,0,22,39.3,17,68.0
28,2022-01-02,2021,REG,17,0,1,1,0,0,0,0,0,2,2.8,6,18.8
29,2022-01-09,2021,REG,18,0,1,1,0,0,0,0,0,2,3.4,20,62.5
30,2022-09-12,2022,REG,1,0,0,0,0,0,0,0,0,3,5.5,11,57.9
31,2022-09-18,2022,REG,2,0,0,0,0,0,0,0,0,2,4.1,16,69.6
32,2022-09-25,2022,REG,3,0,3,21,0,2,2,17,0,15,21.1,15,60.0
33,2022-10-02,2022,REG,4,0,0,0,0,0,0,0,0,3,4.3,19,57.6
34,2022-10-09,2022,REG,5,0,1,4,0,1,1,6,0,10,19.2,24,70.6
35,2022-10-16,2022,REG,6,0,2,1,0,0,0,0,0,23,33.8,15,57.7
36,2022-10-23,2022,REG,7,0,6,35,0,2,2,6,0,19,26.8,16,55.2
37,2022-10-30,2022,REG,8,0,0,0,0,0,0,0,0,5,7.8,18,60.0
38,2022-11-06,2022,REG,9,0,1,4,0,0,0,0,0,2,2.7,12,44.4
39,2022-11-13,2022,REG,10,0,0,0,0,0,0,0,0,0,0.0,13,61.9
0,1970-01-01,2022,DNP,11,0,0,0,0,0,0,0,0,0,0.0,0,0.0
40,2022-11-27,2022,REG,12,0,1,2,0,2,2,13,0,9,13.8,21,61.8
41,2022-12-04,2022,REG,13,0,10,37,0,1,0,0,0,32,47.8,9,33.3
0,1970-01-01,2022,DNP,14,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2022,DNP,15,0,0,0,0,0,0,0,0,0,0.0,0,0.0
42,2022-12-24,2022,REG,16,0,2,10,0,6,6,32,0,35,46.1,8,33.3
43,2023-01-01,2022,REG,17,0,7,43,0,4,3,55,0,27,37.5,14,56.0
44,2023-01-08,2022,REG,18,0,2,29,0,1,1,-3,0,11,15.7,16,48.5
45,2023-09-10,2023,REG,1,0,2,4,0,1,1,14,0,11,21.6,15,53.6
46,2023-09-17,2023,REG,2,0,1,3,0,0,0,0,0,9,12.5,16,57.1
47,2023-09-24,2023,REG,3,0,2,7,0,1,1,-2,0,10,13.3,21,60.0
48,2023-10-02,2023,REG,4,0,0,0,0,1,0,0,0,4,7.3,17,73.9
0,1970-01-01,2023,DNP,5,0,0,0,0,0,0,0,0,0,0.0,0,0.0
49,2023-10-15,2023,REG,6,0,0,0,0,1,1,-1,0,4,5.4,17,73.9
50,2023-10-22,2023,REG,7,0,0,0,0,1,1,0,0,14,23.3,10,41.7
51,2023-10-29,2023,REG,8,0,0,0,0,0,0,0,0,0,0.0,17,65.4
52,2023-11-05,2023,REG,9,0,0,0,0,0,0,0,0,0,0.0,13,48.1
53,2023-11-12,2023,REG,10,0,0,0,0,0,0,0,0,0,0.0,22,62.9
54,2023-11-19,2023,REG,11,0,1,4,0,1,1,10,0,7,10.8,15,57.7
55,2023-11-23,2023,REG,12,0,2,10,0,1,1,5,0,7,12.5,20,69.0
56,2023-11-30,2023,REG,13,0,1,6,0,2,0,0,0,28,40.6,15,53.6
57,2023-12-10,2023,REG,14,0,0,0,0,0,0,0,0,1,1.7,21,77.8
58,2023-12-18,2023,REG,15,0,0,0,0,0,0,0,0,0,0.0,20,74.1
59,2023-12-24,2023,REG,16,0,1,2,0,0,0,0,0,1,1.6,13,59.1
60,2023-12-31,2023,REG,17,0,0,0,0,0,0,0,0,0,0.0,17,60.7
61,2024-01-07,2023,REG,18,0,0,0,0,0,0,0,0,0,0.0,17,65.4
62,2024-09-08,2024,REG,1,0,0,0,0,0,0,0,0,0,0.0,16,59.3
63,2024-09-15,2024,REG,2,0,0,0,0,0,0,0,0,0,0.0,15,60.0
64,2024-09-22,2024,REG,3,0,0,0,0,0,0,0,0,0,0.0,16,69.6
65,2024-09-29,2024,REG,4,0,0,0,0,0,0,0,0,0,0.0,15,65.2
66,2024-10-06,2024,REG,5,0,0,0,0,0,0,0,0,0,0.0,14,58.3
67,2024-10-13,2024,REG,6,0,0,0,0,0,0,0,0,0,0.0,17,63.0
68,2024-10-21,2024,REG,7,0,0,0,0,0,0,0,0,0,0.0,14,63.6
69,2024-10-27,2024,REG,8,0,0,0,0,0,0,0,0,0,0.0,17,65.4
70,2024-11-03,2024,REG,9,0,1,2,0,0,0,0,0,1,1.7,19,67.9
71,2024-11-10,2024,REG,10,0,3,10,0,0,0,0,0,4,6.8,11,61.1
0,1970-01-01,2024,DNP,11,0,0,0,0,0,0,0,0,0,0.0,0,0.0
72,2024-11-24,2024,REG,12,0,0,0,0,0,0,0,0,0,0.0,16,66.7
73,2024-12-01,2024,REG,13,0,0,0,0,0,0,0,0,0,0.0,15,53.6
74,2024-12-08,2024,REG,14,0,0,0,0,0,0,0,0,0,0.0,19,65.5
75,2024-12-15,2024,REG,15,0,4,15,0,0,0,0,0,12,17.1,15,60.0
76,2024-12-22,2024,REG,16,0,0,0,0,1,1,1,1,16,22.9,22,66.7
77,2024-12-28,2024,REG,17,0,0,0,0,1,1,5,0,11,13.9,16,72.7
78,2025-01-05,2024,REG,18,0,1,22,0,1,1,5,0,10,15.4,18,54.5
